onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-0.5,0.5,-0.5,0.5,0,240,50,5,n4-1,-10.0,-10.0
-0.5,0.5,-0.5,0.5,0,240,57,2,n2-1,-10.0,-10.0
-0.5,1.5,-0.5,1.5,0,720,62,2,n3-1,-10.0,-10.0
-0.5,0.5,-0.5,0.5,0,240,66,1,n1-1,-10.0,-10.0
0.0,0.5,0.0,0.5,240,240,47,5,n15-1,0.0,0.75651
0.0,1.0,0.0,1.0,240,480,59,2,n11-1,0.0,0.75651
0.0,0.5,0.0,0.5,240,240,67,1,n5-1,0.0,0.75651
0.5,0.5,0.5,0.5,480,240,43,5,n16-1,0.0,0.75651
0.5,0.5,0.5,0.5,480,240,71,1,n6-1,0.0,0.75651
3.5,0.5,3.5,0.5,1920,240,50,5,n20-1,3.0,2.316081
3.5,0.5,3.5,0.5,1920,240,57,2,n13-1,3.0,2.316081
3.5,1.5,3.5,1.5,1920,720,62,2,n14-1,3.0,2.316081
3.5,0.5,3.5,0.5,1920,240,66,1,n10-1,3.0,2.316081
4.0,0.5,4.0,0.5,2160,240,47,5,n29-1,4.0,2.835938
4.0,1.0,4.0,1.0,2160,480,59,2,n27-1,4.0,2.835938
4.0,0.5,4.0,0.5,2160,240,67,1,n21-1,4.0,2.835938
4.5,0.5,4.5,0.5,2400,240,43,5,n30-1,4.0,2.835938
4.5,0.5,4.5,0.5,2400,240,71,1,n22-1,4.0,2.835938
7.5,0.5,7.5,0.5,3840,240,67,5,n34-1,7.0,4.274903
7.5,0.5,7.5,0.5,3840,240,71,1,n26-1,7.0,4.274903
8.0,1.0,8.0,1.0,4080,480,66,5,n43-1,8.0,4.7545576
8.0,0.5,8.0,0.5,4080,240,69,1,n35-1,8.0,4.7545576
8.5,0.5,8.5,0.5,4320,240,74,1,n36-1,8.0,4.7545576
9.0,1.0,9.0,1.0,4560,480,64,5,n44-1,9.0,5.183594
9.0,1.0,9.0,1.0,4560,480,67,5,n45-1,9.0,5.183594
9.0,0.5,9.0,0.5,4560,240,73,1,n37-1,9.0,5.183594
9.5,0.5,9.5,0.5,4800,240,79,1,n38-1,9.0,5.183594
10.0,1.0,10.0,1.0,5040,480,62,5,n46-1,10.0,5.635417
10.0,1.0,10.0,1.0,5040,480,66,5,n47-1,10.0,5.635417
10.0,0.5,10.0,0.5,5040,240,78,1,n39-1,10.0,5.635417
10.5,0.5,10.5,0.5,5280,240,83,1,n40-1,10.0,5.635417
11.0,1.0,11.0,1.0,5520,480,61,6,n49-1,11.0,6.088542
11.0,3.0,11.0,3.0,5520,1440,64,6,n50-1,11.0,6.088542
11.0,2.0,11.0,2.0,5520,960,69,5,n48-1,11.0,6.088542
11.0,0.5,11.0,0.5,5520,240,81,1,n41-1,11.0,6.088542
11.5,0.75,11.5,0.75,5760,360,88,1,n42-1,11.0,6.088542
12.0,2.0,12.0,2.0,6000,960,59,6,n74-1,12.0,6.640625
12.0,3.0,12.0,3.0,6000,1440,62,6,n75-1,12.0,6.640625
12.25,0.25,12.25,0.25,6120,120,86,1,n52-1,12.0,6.640625
12.5,0.25,12.5,0.25,6240,120,85,1,n53-1,12.0,6.640625
12.75,0.25,12.75,0.25,6360,120,83,1,n54-1,12.0,6.640625
13.0,2.0,13.0,2.0,6480,960,68,5,n70-1,13.0,7.1822915
13.0,0.25,13.0,0.25,6480,120,81,1,n55-1,13.0,7.1822915
13.25,0.25,13.25,0.25,6600,120,80,1,n56-1,13.0,7.1822915
13.5,0.25,13.5,0.25,6720,120,86,1,n57-1,13.0,7.1822915
13.75,0.25,13.75,0.25,6840,120,80,1,n58-1,13.0,7.1822915
14.0,1.5,14.0,1.5,6960,720,57,6,n77-1,14.0,8.1536455
14.0,1.0,14.0,1.0,6960,480,64,6,n79-1,14.0,8.1536455
14.0,1.0,14.0,1.0,6960,480,83,1,n59-1,14.0,8.1536455
14.5,0.07083333,14.5,0.07083333,7200,34,85,2,n62-1,14.0,8.1536455
14.570833,0.07083333,14.570833,0.07083333,7234,34,83,2,n63-1,14.0,8.1536455
14.641666,0.07083333,14.641666,0.07083333,7268,34,82,2,n64-1,14.0,8.1536455
14.7125,0.14375,14.7125,0.14375,7302,69,83,2,n65-1,14.0,8.1536455
14.85625,0.14375,14.85625,0.14375,7371,69,85,2,n66-1,14.0,8.1536455
15.0,0.5,15.0,0.5,7440,240,61,6,n81-1,15.0,10.52474
15.0,0.5,15.0,0.5,7440,240,64,6,n82-1,15.0,10.52474
15.0,0.5,15.0,0.5,7440,240,69,5,n72-1,15.0,10.52474
15.0,0.5,15.0,0.5,7440,240,81,1,n60-1,15.0,10.52474
15.5,0.5,15.5,0.5,7680,240,50,5,n73-1,15.0,10.52474
15.5,0.5,15.5,0.5,7680,240,57,4,n67-1,15.0,10.52474
15.5,0.5,15.5,0.5,7680,240,62,4,n68-1,15.0,10.52474
15.5,0.5,15.5,0.5,7680,240,66,1,n61-1,15.0,10.52474
16.0,0.5,16.0,0.5,7920,240,47,5,n99-1,16.0,12.471354
16.0,1.0,16.0,1.0,7920,480,59,4,n91-1,16.0,12.471354
16.0,1.0,16.0,1.0,7920,480,62,4,n92-1,16.0,12.471354
16.0,0.5,16.0,0.5,7920,240,67,1,n83-1,16.0,12.471354
16.5,0.5,16.5,0.5,8160,240,43,5,n100-1,16.0,12.471354
16.5,0.5,16.5,0.5,8160,240,71,1,n84-1,16.0,12.471354
17.5,0.5,17.5,0.5,8640,240,54,5,n102-1,17.0,12.913411
17.5,0.5,17.5,0.5,8640,240,61,4,n93-1,17.0,12.913411
17.5,1.5,17.5,1.5,8640,720,66,4,n94-1,17.0,12.913411
17.5,0.5,17.5,0.5,8640,240,70,1,n86-1,17.0,12.913411
18.0,0.5,18.0,0.5,8880,240,50,5,n103-1,18.0,13.355469
18.0,1.0,18.0,1.0,8880,480,62,4,n95-1,18.0,13.355469
18.0,0.5,18.0,0.5,8880,240,71,1,n87-1,18.0,13.355469
18.5,0.5,18.5,0.5,9120,240,47,5,n104-1,18.0,13.355469
18.5,0.5,18.5,0.5,9120,240,74,1,n88-1,18.0,13.355469
19.5,0.5,19.5,0.5,9600,240,57,5,n106-1,19.0,13.800131
19.5,0.5,19.5,0.5,9600,240,64,4,n97-1,19.0,13.800131
19.5,1.5,19.5,1.5,9600,720,69,4,n98-1,19.0,13.800131
19.5,0.5,19.5,0.5,9600,240,73,1,n90-1,19.0,13.800131
20.0,0.5,20.0,0.5,9840,240,54,5,n118-1,20.0,14.244792
20.0,1.0,20.0,1.0,9840,480,66,4,n115-1,20.0,14.244792
20.0,0.5,20.0,0.5,9840,240,74,1,n107-1,20.0,14.244792
20.5,0.5,20.5,0.5,10080,240,50,5,n119-1,20.0,14.244792
20.5,0.5,20.5,0.5,10080,240,78,1,n108-1,20.0,14.244792
21.5,0.5,21.5,0.5,10560,240,43,6,n124-1,21.0,14.804036
21.5,0.5,21.5,0.5,10560,240,55,5,n121-1,21.0,14.804036
21.5,0.5,21.5,0.5,10560,240,71,1,n110-1,21.0,14.804036
22.0,2.0,22.0,2.0,10800,960,45,6,n125-1,22.0,15.363281
22.0,1.0,22.0,1.0,10800,480,54,5,n122-1,22.0,15.363281
22.0,1.0,22.0,1.0,10800,480,62,1,n111-1,22.0,15.363281
