onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.5,0.0,1.5,0,360,51,1,n1-1,0.0,2.015222
0.0,1.5,0.0,1.5,0,360,56,1,n2-1,0.0,2.015222
0.0,1.5,0.0,1.5,0,360,60,1,n3-1,0.0,2.015222
0.25,0.25,0.25,0.25,60,60,32,5,n8-1,0.0,2.015222
0.5,0.25,0.5,0.25,120,60,36,5,n9-1,0.0,2.015222
0.75,0.25,0.75,0.25,180,60,39,5,n10-1,0.0,2.015222
1.0,0.25,1.0,0.25,240,60,44,5,n11-1,1.0,2.638886
1.25,0.25,1.25,0.25,300,60,32,5,n12-1,1.0,2.638886
1.5,0.25,1.5,0.25,360,60,34,5,n13-1,1.0,2.638886
1.5,0.5,1.5,0.5,360,120,51,1,n4-1,1.0,2.638886
1.5,0.5,1.5,0.5,360,120,55,1,n5-1,1.0,2.638886
1.5,0.5,1.5,0.5,360,120,61,1,n6-1,1.0,2.638886
1.75,0.25,1.75,0.25,420,60,46,5,n14-1,1.0,2.638886
2.0,1.5,2.0,1.5,480,360,51,1,n15-1,2.0,3.330659
2.0,1.5,2.0,1.5,480,360,56,1,n16-1,2.0,3.330659
2.0,1.5,2.0,1.5,480,360,63,1,n17-1,2.0,3.330659
2.25,0.25,2.25,0.25,540,60,36,5,n21-1,2.0,3.330659
2.5,0.25,2.5,0.25,600,60,39,5,n22-1,2.0,3.330659
2.75,0.25,2.75,0.25,660,60,43,5,n23-1,2.0,3.330659
3.0,0.25,3.0,0.25,720,60,48,5,n24-1,3.0,3.965007
3.25,0.25,3.25,0.25,780,60,36,5,n25-1,3.0,3.965007
3.5,0.25,3.5,0.25,840,60,37,5,n26-1,3.0,3.965007
3.5,1.0,3.5,1.0,840,240,53,1,n18-1,3.0,3.965007
3.5,0.5,3.5,0.5,840,120,65,1,n19-1,3.0,3.965007
3.75,0.25,3.75,0.25,900,60,49,5,n27-1,3.0,3.965007
4.0,0.25,4.0,0.25,960,60,34,5,n36-1,4.0,4.6294026
4.0,0.5,4.0,0.5,960,120,61,1,n29-1,4.0,4.6294026
4.25,0.25,4.25,0.25,1020,60,46,5,n37-1,4.0,4.6294026
4.5,0.25,4.5,0.25,1080,60,31,5,n38-1,4.0,4.6294026
4.5,0.5,4.5,0.5,1080,120,58,1,n30-1,4.0,4.6294026
4.5,0.5,4.5,0.5,1080,120,63,1,n31-1,4.0,4.6294026
