onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.5,0.0,0.5,0,2,45,5,n25-1,0.0,2.021232
0.0,0.25,0.0,0.25,0,1,60,2,n17-1,0.0,2.021232
0.0,0.25,0.0,0.25,0,1,64,2,n18-1,0.0,2.021232
0.0,0.25,0.0,0.25,0,1,69,1,n1-1,0.0,2.021232
0.25,0.25,0.25,0.25,1,1,70,1,n2-1,0.0,2.021232
0.5,0.25,0.5,0.25,2,1,71,1,n3-1,0.0,2.021232
0.75,0.25,0.75,0.25,3,1,72,1,n4-1,0.0,2.021232
1.0,0.5,1.0,0.5,4,2,52,5,n27-1,1.0,2.415863
1.0,0.5,1.0,0.5,4,2,57,5,n28-1,1.0,2.415863
1.0,0.5,1.0,0.5,4,2,60,5,n29-1,1.0,2.415863
1.0,0.25,1.0,0.25,4,1,64,2,n19-1,1.0,2.415863
1.0,0.25,1.0,0.25,4,1,69,2,n20-1,1.0,2.415863
1.0,0.25,1.0,0.25,4,1,73,1,n5-1,1.0,2.415863
1.25,0.25,1.25,0.25,5,1,74,1,n6-1,1.0,2.415863
1.5,0.25,1.5,0.25,6,1,75,1,n7-1,1.0,2.415863
1.75,0.25,1.75,0.25,7,1,76,1,n8-1,1.0,2.415863
2.0,0.5,2.0,0.5,8,2,45,5,n31-1,2.0,2.745724
2.0,0.25,2.0,0.25,8,1,69,2,n21-1,2.0,2.745724
2.0,0.25,2.0,0.25,8,1,74,2,n22-1,2.0,2.745724
2.0,0.25,2.0,0.25,8,1,77,1,n9-1,2.0,2.745724
2.25,0.25,2.25,0.25,9,1,78,1,n10-1,2.0,2.745724
2.5,0.25,2.5,0.25,10,1,79,1,n11-1,2.0,2.745724
2.75,0.25,2.75,0.25,11,1,80,1,n12-1,2.0,2.745724
3.0,0.5,3.0,0.5,12,2,53,5,n33-1,3.0,3.127668
3.0,0.5,3.0,0.5,12,2,57,5,n34-1,3.0,3.127668
3.0,0.5,3.0,0.5,12,2,62,5,n35-1,3.0,3.127668
3.0,0.25,3.0,0.25,12,1,74,2,n23-1,3.0,3.127668
3.0,0.25,3.0,0.25,12,1,77,2,n24-1,3.0,3.127668
3.0,0.25,3.0,0.25,12,1,81,1,n13-1,3.0,3.127668
3.25,0.25,3.25,0.25,13,1,82,1,n14-1,3.0,3.127668
3.5,0.25,3.5,0.25,14,1,83,1,n15-1,3.0,3.127668
3.75,0.25,3.75,0.25,15,1,84,1,n16-1,3.0,3.127668
4.0,0.5,4.0,0.5,16,2,33,5,n61-1,4.0,3.529644
4.0,0.5,4.0,0.5,16,2,45,5,n62-1,4.0,3.529644
4.0,0.25,4.0,0.25,16,1,76,2,n53-1,4.0,3.529644
4.0,0.25,4.0,0.25,16,1,81,2,n54-1,4.0,3.529644
4.0,0.25,4.0,0.25,16,1,85,1,n37-1,4.0,3.529644
4.25,0.25,4.25,0.25,17,1,86,1,n38-1,4.0,3.529644
4.5,0.25,4.5,0.25,18,1,87,1,n39-1,4.0,3.529644
4.75,0.25,4.75,0.25,19,1,88,1,n40-1,4.0,3.529644
5.0,0.5,5.0,0.5,20,2,52,5,n64-1,5.0,3.9369614
5.0,0.5,5.0,0.5,20,2,57,5,n65-1,5.0,3.9369614
5.0,0.5,5.0,0.5,20,2,60,5,n66-1,5.0,3.9369614
5.0,0.25,5.0,0.25,20,1,81,2,n55-1,5.0,3.9369614
5.0,0.25,5.0,0.25,20,1,84,2,n56-1,5.0,3.9369614
5.0,0.25,5.0,0.25,20,1,89,1,n41-1,5.0,3.9369614
5.25,0.25,5.25,0.25,21,1,88,1,n42-1,5.0,3.9369614
5.5,0.25,5.5,0.25,22,1,87,1,n43-1,5.0,3.9369614
5.75,0.25,5.75,0.25,23,1,86,1,n44-1,5.0,3.9369614
6.0,0.5,6.0,0.5,24,2,57,5,n68-1,6.0,4.328254
6.0,0.5,6.0,0.5,24,2,60,5,n69-1,6.0,4.328254
6.0,0.5,6.0,0.5,24,2,64,5,n70-1,6.0,4.328254
6.0,0.25,6.0,0.25,24,1,76,2,n57-1,6.0,4.328254
6.0,0.25,6.0,0.25,24,1,81,2,n58-1,6.0,4.328254
6.0,0.25,6.0,0.25,24,1,85,1,n45-1,6.0,4.328254
6.25,0.25,6.25,0.25,25,1,84,1,n46-1,6.0,4.328254
6.5,0.25,6.5,0.25,26,1,83,1,n47-1,6.0,4.328254
6.75,0.25,6.75,0.25,27,1,82,1,n48-1,6.0,4.328254
7.0,0.25,7.0,0.25,28,1,72,2,n59-1,7.0,4.696844
7.0,0.25,7.0,0.25,28,1,76,2,n60-1,7.0,4.696844
7.0,0.25,7.0,0.25,28,1,81,1,n49-1,7.0,4.696844
7.25,0.25,7.25,0.25,29,1,80,1,n50-1,7.0,4.696844
7.5,0.25,7.5,0.25,30,1,83,1,n51-1,7.0,4.696844
7.75,0.25,7.75,0.25,31,1,81,1,n52-1,7.0,4.696844
8.0,0.5,8.0,0.5,32,2,40,5,n97-1,8.0,5.0961485
8.0,0.25,8.0,0.25,32,1,71,2,n89-1,8.0,5.0961485
8.0,0.25,8.0,0.25,32,1,76,2,n90-1,8.0,5.0961485
8.0,0.25,8.0,0.25,32,1,80,1,n73-1,8.0,5.0961485
8.25,0.25,8.25,0.25,33,1,79,1,n74-1,8.0,5.0961485
8.5,0.25,8.5,0.25,34,1,78,1,n75-1,8.0,5.0961485
8.75,0.25,8.75,0.25,35,1,77,1,n76-1,8.0,5.0961485
9.0,0.5,9.0,0.5,36,2,52,5,n99-1,9.0,5.483435
9.0,0.5,9.0,0.5,36,2,59,5,n100-1,9.0,5.483435
9.0,0.5,9.0,0.5,36,2,62,5,n101-1,9.0,5.483435
9.0,0.25,9.0,0.25,36,1,68,2,n91-1,9.0,5.483435
9.0,0.25,9.0,0.25,36,1,71,2,n92-1,9.0,5.483435
9.0,0.25,9.0,0.25,36,1,76,1,n77-1,9.0,5.483435
9.25,0.25,9.25,0.25,37,1,75,1,n78-1,9.0,5.483435
9.5,0.25,9.5,0.25,38,1,77,1,n79-1,9.0,5.483435
9.75,0.25,9.75,0.25,39,1,76,1,n80-1,9.0,5.483435
10.0,0.5,10.0,0.5,40,2,45,5,n103-1,10.0,5.85603
10.0,0.25,10.0,0.25,40,1,69,2,n93-1,10.0,5.85603
10.0,0.25,10.0,0.25,40,1,72,2,n94-1,10.0,5.85603
10.0,0.25,10.0,0.25,40,1,75,1,n81-1,10.0,5.85603
10.25,0.25,10.25,0.25,41,1,74,1,n82-1,10.0,5.85603
10.5,0.25,10.5,0.25,42,1,73,1,n83-1,10.0,5.85603
10.75,0.25,10.75,0.25,43,1,72,1,n84-1,10.0,5.85603
11.0,0.5,11.0,0.5,44,2,52,5,n105-1,11.0,6.2613454
11.0,0.5,11.0,0.5,44,2,57,5,n106-1,11.0,6.2613454
11.0,0.5,11.0,0.5,44,2,60,5,n107-1,11.0,6.2613454
11.0,0.25,11.0,0.25,44,1,64,2,n95-1,11.0,6.2613454
11.0,0.25,11.0,0.25,44,1,69,2,n96-1,11.0,6.2613454
11.0,0.25,11.0,0.25,44,1,71,1,n85-1,11.0,6.2613454
11.25,0.25,11.25,0.25,45,1,72,1,n86-1,11.0,6.2613454
11.5,0.25,11.5,0.25,46,1,74,1,n87-1,11.0,6.2613454
11.75,0.25,11.75,0.25,47,1,72,1,n88-1,11.0,6.2613454
12.0,0.5,12.0,0.5,48,2,52,5,n133-1,12.0,6.645293
12.0,0.5,12.0,0.5,48,2,59,5,n134-1,12.0,6.645293
12.0,0.25,12.0,0.25,48,1,64,2,n125-1,12.0,6.645293
12.0,0.25,12.0,0.25,48,1,68,2,n126-1,12.0,6.645293
12.0,0.25,12.0,0.25,48,1,71,1,n109-1,12.0,6.645293
12.25,0.25,12.25,0.25,49,1,72,1,n110-1,12.0,6.645293
12.5,0.25,12.5,0.25,50,1,71,1,n111-1,12.0,6.645293
12.75,0.25,12.75,0.25,51,1,72,1,n112-1,12.0,6.645293
13.0,1.0,13.0,1.0,52,4,53,5,n136-1,13.0,7.021895
13.0,1.5,13.0,1.5,52,6,59,5,n137-1,13.0,7.021895
13.0,0.25,13.0,0.25,52,1,63,2,n127-1,13.0,7.021895
13.0,0.25,13.0,0.25,52,1,69,2,n128-1,13.0,7.021895
13.0,0.25,13.0,0.25,52,1,71,1,n113-1,13.0,7.021895
13.25,0.25,13.25,0.25,53,1,72,1,n114-1,13.0,7.021895
13.5,0.25,13.5,0.25,54,1,71,1,n115-1,13.0,7.021895
13.75,0.25,13.75,0.25,55,1,72,1,n116-1,13.0,7.021895
14.0,0.5,14.0,0.5,56,2,52,5,n138-1,14.0,7.4218674
14.0,0.25,14.0,0.25,56,1,64,2,n129-1,14.0,7.4218674
14.0,0.25,14.0,0.25,56,1,68,2,n130-1,14.0,7.4218674
14.0,0.25,14.0,0.25,56,1,71,1,n117-1,14.0,7.4218674
14.25,0.25,14.25,0.25,57,1,76,1,n118-1,14.0,7.4218674
14.5,0.25,14.5,0.25,58,1,75,1,n119-1,14.0,7.4218674
14.75,0.25,14.75,0.25,59,1,74,1,n120-1,14.0,7.4218674
15.0,0.25,15.0,0.25,60,1,62,2,n131-1,15.0,7.817834
15.0,0.25,15.0,0.25,60,1,68,2,n132-1,15.0,7.817834
15.0,0.25,15.0,0.25,60,1,73,1,n121-1,15.0,7.817834
15.25,0.25,15.25,0.25,61,1,72,1,n122-1,15.0,7.817834
15.5,0.25,15.5,0.25,62,1,71,1,n123-1,15.0,7.817834
15.75,0.25,15.75,0.25,63,1,70,1,n124-1,15.0,7.817834
16.0,0.5,16.0,0.5,64,2,45,5,n166-1,16.0,8.213133
16.0,0.25,16.0,0.25,64,1,60,2,n158-1,16.0,8.213133
16.0,0.25,16.0,0.25,64,1,64,2,n159-1,16.0,8.213133
16.0,0.25,16.0,0.25,64,1,69,1,n142-1,16.0,8.213133
16.25,0.25,16.25,0.25,65,1,70,1,n143-1,16.0,8.213133
16.5,0.25,16.5,0.25,66,1,71,1,n144-1,16.0,8.213133
16.75,0.25,16.75,0.25,67,1,72,1,n145-1,16.0,8.213133
17.0,0.5,17.0,0.5,68,2,52,5,n168-1,17.0,8.604425
17.0,0.5,17.0,0.5,68,2,57,5,n169-1,17.0,8.604425
17.0,0.5,17.0,0.5,68,2,60,5,n170-1,17.0,8.604425
17.0,0.25,17.0,0.25,68,1,64,2,n160-1,17.0,8.604425
17.0,0.25,17.0,0.25,68,1,69,2,n161-1,17.0,8.604425
17.0,0.25,17.0,0.25,68,1,73,1,n146-1,17.0,8.604425
17.25,0.25,17.25,0.25,69,1,74,1,n147-1,17.0,8.604425
17.5,0.25,17.5,0.25,70,1,75,1,n148-1,17.0,8.604425
17.75,0.25,17.75,0.25,71,1,76,1,n149-1,17.0,8.604425
18.0,0.5,18.0,0.5,72,2,45,5,n172-1,18.0,8.962331
