onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,8.0,0.0,8.0,0,32,36,5,n16-1,0.0,2.0098805
0.0,8.0,0.0,8.0,0,32,48,5,n17-1,0.0,2.0098805
0.25,0.25,0.25,0.25,1,1,48,1,n1-1,0.0,2.0098805
0.5,0.25,0.5,0.25,2,1,55,1,n2-1,0.0,2.0098805
0.75,0.25,0.75,0.25,3,1,60,1,n3-1,0.0,2.0098805
1.0,0.25,1.0,0.25,4,1,64,1,n4-1,1.0,2.621525
1.25,0.25,1.25,0.25,5,1,60,1,n5-1,1.0,2.621525
1.5,0.25,1.5,0.25,6,1,67,1,n6-1,1.0,2.621525
1.75,0.25,1.75,0.25,7,1,72,1,n7-1,1.0,2.621525
2.0,0.25,2.0,0.25,8,1,76,1,n8-1,2.0,3.022166
2.25,0.25,2.25,0.25,9,1,72,1,n9-1,2.0,3.022166
2.5,0.25,2.5,0.25,10,1,79,1,n10-1,2.0,3.022166
2.75,0.25,2.75,0.25,11,1,84,1,n11-1,2.0,3.022166
3.0,0.25,3.0,0.25,12,1,88,1,n12-1,3.0,3.402774
3.25,0.25,3.25,0.25,13,1,84,1,n13-1,3.0,3.402774
3.5,0.25,3.5,0.25,14,1,91,1,n14-1,3.0,3.402774
3.75,0.25,3.75,0.25,15,1,96,1,n15-1,3.0,3.402774
4.0,0.25,4.0,0.25,16,1,100,1,n18-1,4.0,3.754003
4.25,0.25,4.25,0.25,17,1,96,1,n19-1,4.0,3.754003
4.5,0.25,4.5,0.25,18,1,91,1,n20-1,4.0,3.754003
4.75,0.25,4.75,0.25,19,1,84,1,n21-1,4.0,3.754003
5.0,0.25,5.0,0.25,20,1,88,1,n22-1,5.0,4.10256
5.25,0.25,5.25,0.25,21,1,84,1,n23-1,5.0,4.10256
5.5,0.25,5.5,0.25,22,1,79,1,n24-1,5.0,4.10256
5.75,0.25,5.75,0.25,23,1,72,1,n25-1,5.0,4.10256
6.0,0.25,6.0,0.25,24,1,76,1,n26-1,6.0,4.468478
6.25,0.25,6.25,0.25,25,1,72,1,n27-1,6.0,4.468478
6.5,0.25,6.5,0.25,26,1,67,1,n28-1,6.0,4.468478
6.75,0.25,6.75,0.25,27,1,60,1,n29-1,6.0,4.468478
7.0,0.25,7.0,0.25,28,1,64,1,n30-1,7.0,4.821042
7.25,0.25,7.25,0.25,29,1,60,1,n31-1,7.0,4.821042
7.5,0.25,7.5,0.25,30,1,55,1,n32-1,7.0,4.821042
7.75,0.25,7.75,0.25,31,1,48,1,n33-1,7.0,4.821042
8.0,4.0,8.0,4.0,32,16,29,5,n51-1,8.0,5.193638
8.0,4.0,8.0,4.0,32,16,41,5,n52-1,8.0,5.193638
8.25,0.25,8.25,0.25,33,1,48,1,n36-1,8.0,5.193638
8.5,0.25,8.5,0.25,34,1,57,1,n37-1,8.0,5.193638
8.75,0.25,8.75,0.25,35,1,60,1,n38-1,8.0,5.193638
9.0,0.25,9.0,0.25,36,1,65,1,n39-1,9.0,5.603627
9.25,0.25,9.25,0.25,37,1,60,1,n40-1,9.0,5.603627
9.5,0.25,9.5,0.25,38,1,69,1,n41-1,9.0,5.603627
9.75,0.25,9.75,0.25,39,1,72,1,n42-1,9.0,5.603627
10.0,0.25,10.0,0.25,40,1,77,1,n43-1,10.0,5.954855
10.25,0.25,10.25,0.25,41,1,72,1,n44-1,10.0,5.954855
10.5,0.25,10.5,0.25,42,1,81,1,n45-1,10.0,5.954855
10.75,0.25,10.75,0.25,43,1,84,1,n46-1,10.0,5.954855
11.0,0.25,11.0,0.25,44,1,89,1,n47-1,11.0,6.319438
11.25,0.25,11.25,0.25,45,1,84,1,n48-1,11.0,6.319438
11.5,0.25,11.5,0.25,46,1,93,1,n49-1,11.0,6.319438
11.75,0.25,11.75,0.25,47,1,96,1,n50-1,11.0,6.319438
12.0,4.0,12.0,4.0,48,16,30,5,n69-1,12.0,6.662654
12.0,4.0,12.0,4.0,48,16,42,5,n70-1,12.0,6.662654
12.0,0.25,12.0,0.25,48,1,100,1,n53-1,12.0,6.662654
12.25,0.25,12.25,0.25,49,1,96,1,n54-1,12.0,6.662654
12.5,0.25,12.5,0.25,50,1,93,1,n55-1,12.0,6.662654
12.75,0.25,12.75,0.25,51,1,84,1,n56-1,12.0,6.662654
13.0,0.25,13.0,0.25,52,1,88,1,n57-1,13.0,7.020559
13.25,0.25,13.25,0.25,53,1,84,1,n58-1,13.0,7.020559
13.5,0.25,13.5,0.25,54,1,81,1,n59-1,13.0,7.020559
13.75,0.25,13.75,0.25,55,1,72,1,n60-1,13.0,7.020559
14.0,0.25,14.0,0.25,56,1,76,1,n61-1,14.0,7.3798
14.25,0.25,14.25,0.25,57,1,72,1,n62-1,14.0,7.3798
14.5,0.25,14.5,0.25,58,1,69,1,n63-1,14.0,7.3798
14.75,0.25,14.75,0.25,59,1,60,1,n64-1,14.0,7.3798
15.0,0.25,15.0,0.25,60,1,62,1,n65-1,15.0,7.780441
15.25,0.25,15.25,0.25,61,1,60,1,n66-1,15.0,7.780441
15.5,0.25,15.5,0.25,62,1,57,1,n67-1,15.0,7.780441
15.75,0.25,15.75,0.25,63,1,48,1,n68-1,15.0,7.780441
16.0,2.0,16.0,2.0,64,8,31,5,n86-1,16.0,8.211129
16.0,2.0,16.0,2.0,64,8,43,5,n87-1,16.0,8.211129
16.25,0.25,16.25,0.25,65,1,47,1,n71-1,16.0,8.211129
16.5,0.25,16.5,0.25,66,1,55,1,n72-1,16.0,8.211129
16.75,0.25,16.75,0.25,67,1,59,1,n73-1,16.0,8.211129
17.0,0.25,17.0,0.25,68,1,62,1,n74-1,17.0,8.627128
17.25,0.25,17.25,0.25,69,1,59,1,n75-1,17.0,8.627128
17.5,0.25,17.5,0.25,70,1,67,1,n76-1,17.0,8.627128
17.75,0.25,17.75,0.25,71,1,71,1,n77-1,17.0,8.627128
18.0,1.0,18.0,1.0,72,4,30,5,n88-1,18.0,8.981027
18.0,1.0,18.0,1.0,72,4,42,5,n89-1,18.0,8.981027
18.0,0.25,18.0,0.25,72,1,74,1,n78-1,18.0,8.981027
18.25,0.25,18.25,0.25,73,1,71,1,n79-1,18.0,8.981027
18.5,0.25,18.5,0.25,74,1,79,1,n80-1,18.0,8.981027
18.75,0.25,18.75,0.25,75,1,83,1,n81-1,18.0,8.981027
19.0,1.0,19.0,1.0,76,4,28,5,n90-1,19.0,9.368313
19.0,1.0,19.0,1.0,76,4,40,5,n91-1,19.0,9.368313
19.0,0.25,19.0,0.25,76,1,86,1,n82-1,19.0,9.368313
19.25,0.25,19.25,0.25,77,1,83,1,n83-1,19.0,9.368313
19.5,0.25,19.5,0.25,78,1,91,1,n84-1,19.0,9.368313
19.75,0.25,19.75,0.25,79,1,93,1,n85-1,19.0,9.368313
20.0,4.0,20.0,4.0,80,16,26,5,n108-1,20.0,9.754264
20.0,4.0,20.0,4.0,80,16,38,5,n109-1,20.0,9.754264
20.0,0.25,20.0,0.25,80,1,98,1,n92-1,20.0,9.754264
20.25,0.25,20.25,0.25,81,1,93,1,n93-1,20.0,9.754264
20.5,0.25,20.5,0.25,82,1,90,1,n94-1,20.0,9.754264
20.75,0.25,20.75,0.25,83,1,84,1,n95-1,20.0,9.754264
21.0,0.25,21.0,0.25,84,1,86,1,n96-1,21.0,10.109498
21.25,0.25,21.25,0.25,85,1,81,1,n97-1,21.0,10.109498
21.5,0.25,21.5,0.25,86,1,78,1,n98-1,21.0,10.109498
21.75,0.25,21.75,0.25,87,1,72,1,n99-1,21.0,10.109498
22.0,0.25,22.0,0.25,88,1,74,1,n100-1,22.0,10.479423
22.25,0.25,22.25,0.25,89,1,69,1,n101-1,22.0,10.479423
22.5,0.25,22.5,0.25,90,1,66,1,n102-1,22.0,10.479423
22.75,0.25,22.75,0.25,91,1,60,1,n103-1,22.0,10.479423
23.0,0.25,23.0,0.25,92,1,62,1,n104-1,23.0,10.835993
23.25,0.25,23.25,0.25,93,1,57,1,n105-1,23.0,10.835993
23.5,0.25,23.5,0.25,94,1,54,1,n106-1,23.0,10.835993
23.75,0.25,23.75,0.25,95,1,48,1,n107-1,23.0,10.835993
24.0,8.0,24.0,8.0,96,32,31,5,n125-1,24.0,11.227954
24.0,8.0,24.0,8.0,96,32,43,5,n126-1,24.0,11.227954
24.25,0.25,24.25,0.25,97,1,48,1,n110-1,24.0,11.227954
24.5,0.25,24.5,0.25,98,1,53,1,n111-1,24.0,11.227954
24.75,0.25,24.75,0.25,99,1,56,1,n112-1,24.0,11.227954
