onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,2.0,0.0,2.0,0,24,71,1,n1-1,0.0,1.0
0.5,0.5,0.5,0.5,6,6,52,5,n5-1,0.0,1.0
0.5,0.5,0.5,0.5,6,6,56,5,n6-1,0.0,1.0
0.5,0.5,0.5,0.5,6,6,59,5,n7-1,0.0,1.0
1.0,0.5,1.0,0.5,12,6,52,5,n8-1,1.0,1.408854
1.0,0.5,1.0,0.5,12,6,56,5,n9-1,1.0,1.408854
1.0,0.5,1.0,0.5,12,6,59,5,n10-1,1.0,1.408854
1.5,0.5,1.5,0.5,18,6,52,5,n11-1,1.0,1.408854
1.5,0.5,1.5,0.5,18,6,56,5,n12-1,1.0,1.408854
1.5,0.5,1.5,0.5,18,6,59,5,n13-1,1.0,1.408854
2.0,2.0,2.0,2.0,24,24,64,1,n2-1,2.0,1.7877605
2.0,2.0,2.0,2.0,24,24,76,1,n3-1,2.0,1.7877605
2.5,0.5,2.5,0.5,30,6,52,5,n15-1,2.0,1.7877605
2.5,0.5,2.5,0.5,30,6,56,5,n16-1,2.0,1.7877605
2.5,0.5,2.5,0.5,30,6,59,5,n17-1,2.0,1.7877605
3.0,0.5,3.0,0.5,36,6,52,5,n18-1,3.0,2.130208
3.0,0.5,3.0,0.5,36,6,56,5,n19-1,3.0,2.130208
3.0,0.5,3.0,0.5,36,6,59,5,n20-1,3.0,2.130208
3.5,0.5,3.5,0.5,42,6,52,5,n21-1,3.0,2.130208
3.5,0.5,3.5,0.5,42,6,56,5,n22-1,3.0,2.130208
3.5,0.5,3.5,0.5,42,6,59,5,n23-1,3.0,2.130208
4.0,2.0,4.0,2.0,48,24,73,1,n24-1,4.0,2.510417
4.5,0.5,4.5,0.5,54,6,52,5,n28-1,4.0,2.510417
4.5,0.5,4.5,0.5,54,6,57,5,n29-1,4.0,2.510417
4.5,0.5,4.5,0.5,54,6,61,5,n30-1,4.0,2.510417
