idx,matchtype,partid,ppartid
0,0,n2-1,n0
1,1,n4-1,undefined
2,0,n6-1,n11
3,0,n8-1,n15
4,0,n5-1,n8
5,0,n7-1,n13
6,0,n9-1,n18
7,1,n3-1,undefined
8,0,n1-1,n1
9,0,n11-1,n20
10,0,n13-1,n25
11,0,n12-1,n23
12,0,n14-1,n28
13,0,n10-1,n21
14,0,n15-1,n30
15,0,n17-1,n36
16,0,n16-1,n33
17,0,n18-1,n38
18,0,n26-1,n39
19,0,n27-1,n40
20,1,n29-1,undefined
21,0,n20-1,n37
22,0,n28-1,n43
23,0,n21-1,n45
24,0,n22-1,n46
25,0,n23-1,n48
26,0,n24-1,n44
27,0,n35-1,n50
28,0,n37-1,n54
29,0,n39-1,n60
30,0,n41-1,n65
31,0,n50-1,n68
32,1,n32-1,undefined
33,1,n30-1,undefined
34,1,n31-1,undefined
35,1,n33-1,undefined
36,0,n25-1,n49
37,0,n34-1,n53
38,0,n36-1,n52
39,0,n38-1,n57
40,0,n40-1,n62
41,0,n42-1,n67
42,0,n51-1,n71
43,1,n53-1,undefined
44,0,n44-1,n66
45,0,n52-1,n73
46,0,n45-1,n75
47,0,n46-1,n76
48,0,n47-1,n77
49,0,n48-1,n74
50,0,n59-1,n78
51,1,n56-1,undefined
52,1,n54-1,undefined
53,1,n55-1,undefined
54,1,n57-1,undefined
55,0,n49-1,n79
56,0,n58-1,n82
57,1,n61-1,undefined
58,0,n62-1,n81
59,0,n66-1,n86
60,1,n60-1,undefined
61,1,n64-1,undefined
62,0,n63-1,n83
63,0,n79-1,n87
64,1,n65-1,undefined
65,1,n81-1,undefined
66,0,n80-1,n88
67,1,n82-1,undefined
68,0,n68-1,n85
69,0,n83-1,n89
70,0,n85-1,n95
71,0,n69-1,n90
72,0,n70-1,n92
73,1,n71-1,undefined
74,0,n72-1,n91
75,0,n84-1,n94
76,0,n74-1,n96
77,0,n75-1,n98
78,0,n76-1,n99
79,1,n77-1,undefined
80,0,n78-1,n97
81,0,n98-1,n100
82,1,n100-1,undefined
83,0,n99-1,n101
84,0,n101-1,n106
85,0,n87-1,n102
86,0,n88-1,n104
87,0,n89-1,n105
88,1,n90-1,undefined
89,0,n91-1,n103
90,0,n102-1,n107
91,0,n93-1,n110
92,0,n94-1,n111
93,0,n95-1,n109
94,1,n96-1,undefined
95,0,n97-1,n108
96,0,n116-1,n112
97,0,n117-1,n113
98,0,n105-1,n116
99,0,n106-1,n115
100,0,n107-1,n117
101,1,n108-1,undefined
102,0,n109-1,n114
103,0,n119-1,n118
104,0,n120-1,n119
105,0,n111-1,n121
106,0,n112-1,n122
107,0,n113-1,n123
108,1,n114-1,undefined
109,0,n115-1,n120
110,0,n134-1,n127
111,0,n135-1,n125
112,0,n123-1,n128
113,0,n124-1,n133
114,0,n125-1,n134
