idx,matchtype,partid,ppartid
0,0,n4-1,n0
1,0,n5-1,n6
2,0,n6-1,n2
3,0,n7-1,n1
4,0,n1-1,n4
5,0,n2-1,n5
6,0,n3-1,n3
7,0,n33-1,n10
8,0,n34-1,n8
9,0,n29-1,n9
10,0,n30-1,n11
11,0,n31-1,n13
12,0,n32-1,n12
13,0,n58-1,n15
14,0,n60-1,n17
15,0,n59-1,n16
16,0,n61-1,n19
17,0,n55-1,n20
18,0,n56-1,n21
19,0,n57-1,n22
20,0,n70-1,n23
21,0,n71-1,n25
22,0,n65-1,n26
23,0,n64-1,n24
24,0,n72-1,n28
25,0,n73-1,n27
26,0,n67-1,n30
27,0,n66-1,n29
28,0,n68-1,n31
29,0,n69-1,n32
30,0,n81-1,n35
31,0,n83-1,n36
32,0,n82-1,n34
33,0,n75-1,n33
34,0,n84-1,n37
35,0,n78-1,n38
36,0,n79-1,n39
37,0,n80-1,n40
38,0,n93-1,n43
39,0,n94-1,n42
40,0,n88-1,n44
41,0,n87-1,n41
42,0,n95-1,n46
43,0,n96-1,n45
44,0,n90-1,n48
45,0,n89-1,n47
46,0,n91-1,n49
47,0,n92-1,n50
48,0,n104-1,n51
49,0,n102-1,n55
50,1,n98-1,undefined
51,0,n101-1,n54
52,0,n100-1,n53
53,0,n103-1,n56
54,0,n113-1,n58
55,0,n114-1,n57
56,0,n108-1,n62
57,0,n107-1,n59
58,0,n115-1,n61
59,0,n110-1,n67
60,0,n109-1,n64
61,0,n116-1,n66
62,0,n117-1,n65
63,0,n112-1,n70
64,0,n111-1,n69
65,0,n124-1,n68
66,0,n119-1,n74
67,0,n118-1,n71
68,0,n125-1,n72
69,0,n126-1,n73
70,0,n121-1,n77
71,0,n120-1,n75
72,0,n127-1,n76
73,0,n123-1,n79
74,0,n122-1,n78
75,1,n131-1,undefined
76,1,n132-1,undefined
77,1,n128-1,undefined
78,0,n140-1,n82
79,0,n142-1,n83
80,0,n141-1,n81
81,0,n143-1,n84
82,0,n137-1,n85
83,0,n138-1,n86
84,0,n139-1,n87
85,0,n152-1,n89
86,0,n153-1,n90
87,0,n147-1,n91
