onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.5,0.0,0.5,0,12,36,5,n15-1,0.0,0.801042
0.5,0.5,0.5,0.5,12,12,36,5,n16-1,0.0,0.801042
0.5,0.5,0.5,0.5,12,12,43,5,n17-1,0.0,0.801042
0.5,0.5,0.5,0.5,12,12,48,1,n1-1,0.0,0.801042
0.5,0.5,0.5,0.5,12,12,52,1,n2-1,0.0,0.801042
1.0,0.5,1.0,0.5,24,12,36,5,n18-1,1.0,1.169792
1.0,0.5,1.0,0.5,24,12,43,5,n19-1,1.0,1.169792
1.0,0.5,1.0,0.5,24,12,48,1,n3-1,1.0,1.169792
1.0,0.5,1.0,0.5,24,12,52,1,n4-1,1.0,1.169792
1.5,0.5,1.5,0.5,36,12,36,5,n20-1,1.0,1.169792
1.5,0.5,1.5,0.5,36,12,43,5,n21-1,1.0,1.169792
1.5,0.5,1.5,0.5,36,12,48,1,n5-1,1.0,1.169792
1.5,0.5,1.5,0.5,36,12,52,1,n6-1,1.0,1.169792
2.0,0.5,2.0,0.5,48,12,36,5,n22-1,2.0,1.522396
2.0,0.5,2.0,0.5,48,12,43,5,n23-1,2.0,1.522396
2.0,0.5,2.0,0.5,48,12,48,1,n7-1,2.0,1.522396
2.0,0.5,2.0,0.5,48,12,52,1,n8-1,2.0,1.522396
2.5,0.5,2.5,0.5,60,12,36,5,n24-1,2.0,1.522396
2.5,0.5,2.5,0.5,60,12,43,5,n25-1,2.0,1.522396
2.5,0.5,2.5,0.5,60,12,48,1,n9-1,2.0,1.522396
2.5,0.5,2.5,0.5,60,12,52,1,n10-1,2.0,1.522396
3.0,0.5,3.0,0.5,72,12,36,5,n26-1,3.0,1.865104
3.0,0.5,3.0,0.5,72,12,43,5,n27-1,3.0,1.865104
3.0,0.5,3.0,0.5,72,12,48,1,n11-1,3.0,1.865104
3.0,0.5,3.0,0.5,72,12,52,1,n12-1,3.0,1.865104
3.5,0.5,3.5,0.5,84,12,36,5,n28-1,3.0,1.865104
3.5,0.5,3.5,0.5,84,12,43,5,n29-1,3.0,1.865104
3.5,0.5,3.5,0.5,84,12,48,1,n13-1,3.0,1.865104
3.5,0.5,3.5,0.5,84,12,52,1,n14-1,3.0,1.865104
4.0,0.5,4.0,0.5,96,12,36,5,n46-1,4.0,2.214583
4.0,0.5,4.0,0.5,96,12,43,5,n47-1,4.0,2.214583
4.0,0.5,4.0,0.5,96,12,48,1,n30-1,4.0,2.214583
4.0,0.5,4.0,0.5,96,12,52,1,n31-1,4.0,2.214583
4.5,0.5,4.5,0.5,108,12,36,5,n48-1,4.0,2.214583
4.5,0.5,4.5,0.5,108,12,43,5,n49-1,4.0,2.214583
4.5,0.5,4.5,0.5,108,12,48,1,n32-1,4.0,2.214583
4.5,0.5,4.5,0.5,108,12,52,1,n33-1,4.0,2.214583
5.0,0.5,5.0,0.5,120,12,36,5,n50-1,5.0,2.557812
5.0,0.5,5.0,0.5,120,12,43,5,n51-1,5.0,2.557812
5.0,0.5,5.0,0.5,120,12,48,1,n34-1,5.0,2.557812
5.0,0.5,5.0,0.5,120,12,52,1,n35-1,5.0,2.557812
5.5,0.5,5.5,0.5,132,12,36,5,n52-1,5.0,2.557812
5.5,0.5,5.5,0.5,132,12,43,5,n53-1,5.0,2.557812
5.5,0.5,5.5,0.5,132,12,48,1,n36-1,5.0,2.557812
5.5,0.5,5.5,0.5,132,12,52,1,n37-1,5.0,2.557812
6.0,0.5,6.0,0.5,144,12,36,5,n54-1,6.0,2.90573
6.0,0.5,6.0,0.5,144,12,43,5,n55-1,6.0,2.90573
6.0,0.5,6.0,0.5,144,12,48,1,n38-1,6.0,2.90573
6.0,0.5,6.0,0.5,144,12,52,1,n39-1,6.0,2.90573
6.5,0.5,6.5,0.5,156,12,36,5,n56-1,6.0,2.90573
6.5,0.5,6.5,0.5,156,12,43,5,n57-1,6.0,2.90573
6.5,0.5,6.5,0.5,156,12,48,1,n40-1,6.0,2.90573
6.5,0.5,6.5,0.5,156,12,52,1,n41-1,6.0,2.90573
7.0,0.5,7.0,0.5,168,12,36,5,n58-1,7.0,3.245312
7.0,0.5,7.0,0.5,168,12,45,5,n59-1,7.0,3.245312
7.0,0.5,7.0,0.5,168,12,50,1,n42-1,7.0,3.245312
7.0,0.5,7.0,0.5,168,12,54,1,n43-1,7.0,3.245312
7.5,0.5,7.5,0.5,180,12,36,5,n60-1,7.0,3.245312
7.5,0.5,7.5,0.5,180,12,45,5,n61-1,7.0,3.245312
7.5,0.5,7.5,0.5,180,12,50,1,n44-1,7.0,3.245312
7.5,0.5,7.5,0.5,180,12,54,1,n45-1,7.0,3.245312
8.0,0.5,8.0,0.5,192,12,35,5,n67-1,8.0,3.597396
8.0,0.5,8.0,0.5,192,12,43,5,n68-1,8.0,3.597396
8.0,1.5,8.0,1.5,192,36,50,1,n62-1,8.0,3.597396
8.0,1.5,8.0,1.5,192,36,55,1,n63-1,8.0,3.597396
8.5,0.5,8.5,0.5,204,12,35,5,n69-1,8.0,3.597396
8.5,0.5,8.5,0.5,204,12,43,5,n70-1,8.0,3.597396
9.0,0.5,9.0,0.5,216,12,35,5,n71-1,9.0,3.923437
9.0,0.5,9.0,0.5,216,12,43,5,n72-1,9.0,3.923437
9.5,0.5,9.5,0.5,228,12,35,5,n73-1,9.0,3.923437
9.5,0.5,9.5,0.5,228,12,43,5,n74-1,9.0,3.923437
9.5,0.25,9.5,0.25,228,6,59,1,n64-1,9.0,3.923437
9.75,0.25,9.75,0.25,234,6,57,1,n65-1,9.0,3.923437
10.0,0.5,10.0,0.5,240,12,35,5,n75-1,10.0,4.263542
10.0,0.5,10.0,0.5,240,12,43,5,n76-1,10.0,4.263542
10.0,0.5,10.0,0.5,240,12,55,1,n66-1,10.0,4.263542
