onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.0,0.0,1.0,0,480,64,1,n1-1,0.0,1.515757
1.0,0.75,1.0,0.75,480,360,64,1,n2-1,1.0,2.753737
1.75,0.25,1.75,0.25,840,120,64,1,n3-1,1.0,2.753737
2.0,1.0,2.0,1.0,960,480,64,1,n4-1,2.0,3.848821
3.0,1.0,3.0,1.0,1440,480,65,1,n5-1,3.0,5.108168
4.0,1.0,4.0,1.0,1920,480,64,1,n7-1,4.0,6.352825
5.0,1.0,5.0,1.0,2400,480,60,1,n8-1,5.0,7.610836
6.0,2.0,6.0,2.0,2880,960,64,1,n9-1,6.0,9.023762
8.0,1.0,8.0,1.0,3840,480,48,5,n26-1,8.0,12.374454
8.0,1.0,8.0,1.0,3840,480,55,1,n11-1,8.0,12.374454
8.0,1.0,8.0,1.0,3840,480,60,1,n12-1,8.0,12.374454
8.0,1.0,8.0,1.0,3840,480,64,1,n13-1,8.0,12.374454
9.0,0.75,9.0,0.75,4320,360,48,5,n27-1,9.0,13.635136
9.0,0.75,9.0,0.75,4320,360,55,1,n14-1,9.0,13.635136
9.0,0.75,9.0,0.75,4320,360,60,1,n15-1,9.0,13.635136
9.0,0.75,9.0,0.75,4320,360,64,1,n16-1,9.0,13.635136
9.75,0.25,9.75,0.25,4680,120,48,5,n28-1,9.0,13.635136
9.75,0.25,9.75,0.25,4680,120,55,1,n17-1,9.0,13.635136
9.75,0.25,9.75,0.25,4680,120,60,1,n18-1,9.0,13.635136
9.75,0.25,9.75,0.25,4680,120,64,1,n19-1,9.0,13.635136
10.0,1.0,10.0,1.0,4800,480,48,5,n29-1,10.0,14.739569
10.0,1.0,10.0,1.0,4800,480,55,1,n20-1,10.0,14.739569
10.0,1.0,10.0,1.0,4800,480,60,1,n21-1,10.0,14.739569
10.0,1.0,10.0,1.0,4800,480,64,1,n22-1,10.0,14.739569
11.0,1.0,11.0,1.0,5280,480,41,5,n30-1,11.0,15.9475
11.0,1.0,11.0,1.0,5280,480,57,1,n23-1,11.0,15.9475
11.0,1.0,11.0,1.0,5280,480,60,1,n24-1,11.0,15.9475
11.0,1.0,11.0,1.0,5280,480,65,1,n25-1,11.0,15.9475
12.0,1.0,12.0,1.0,5760,480,36,5,n41-1,12.0,17.221537
12.0,1.0,12.0,1.0,5760,480,55,1,n31-1,12.0,17.221537
12.0,1.0,12.0,1.0,5760,480,60,1,n32-1,12.0,17.221537
12.0,1.0,12.0,1.0,5760,480,64,1,n33-1,12.0,17.221537
13.0,1.0,13.0,1.0,6240,480,41,5,n42-1,13.0,18.478882
13.0,1.0,13.0,1.0,6240,480,57,1,n34-1,13.0,18.478882
13.0,1.0,13.0,1.0,6240,480,60,1,n35-1,13.0,18.478882
14.0,1.0,14.0,1.0,6720,480,36,5,n43-1,14.0,20.040712
14.0,1.0,14.0,1.0,6720,480,55,2,n37-1,14.0,20.040712
14.0,1.0,14.0,1.0,6720,480,60,2,n38-1,14.0,20.040712
