idx,matchtype,partid,ppartid
0,0,n15-1,n7
1,0,n5-1,n2
2,0,n6-1,n3
3,0,n14-1,n6
4,0,n10-1,n5
5,0,n1-1,n0
6,1,n2-1,undefined
7,0,n3-1,n1
8,0,n9-1,n4
9,1,n7-1,undefined
10,0,n17-1,n10
11,0,n18-1,n11
12,0,n11-1,n8
13,1,n8-1,undefined
14,0,n12-1,n9
15,0,n27-1,n15
16,0,n26-1,n14
17,0,n22-1,n13
18,0,n21-1,n12
19,1,n19-1,undefined
20,0,n29-1,n18
21,0,n30-1,n19
22,0,n23-1,n16
23,1,n20-1,undefined
24,0,n24-1,n17
25,0,n40-1,n23
26,0,n39-1,n22
27,0,n35-1,n21
28,0,n34-1,n20
29,0,n44-1,n30
30,1,n31-1,undefined
31,0,n42-1,n28
32,0,n43-1,n29
33,0,n36-1,n24
34,0,n37-1,n27
35,0,n32-1,n26
36,0,n33-1,n25
37,0,n53-1,n35
38,0,n52-1,n34
39,0,n47-1,n32
40,0,n48-1,n33
41,0,n45-1,n31
42,0,n55-1,n38
43,0,n56-1,n39
44,0,n49-1,n36
45,1,n46-1,undefined
46,0,n50-1,n37
47,0,n65-1,n43
48,0,n64-1,n42
49,0,n60-1,n41
50,0,n59-1,n40
51,1,n57-1,undefined
52,0,n67-1,n47
53,0,n68-1,n48
54,0,n58-1,n44
55,0,n61-1,n45
56,0,n62-1,n46
57,0,n77-1,n53
58,0,n76-1,n52
59,0,n72-1,n49
60,0,n70-1,n51
61,0,n69-1,n50
62,0,n79-1,n56
63,0,n80-1,n57
64,0,n71-1,n54
65,0,n84-1,n59
66,0,n82-1,n62
67,1,n86-1,undefined
68,1,n73-1,undefined
69,0,n74-1,n55
70,0,n90-1,n61
71,0,n89-1,n60
72,0,n83-1,n58
73,1,n81-1,undefined
74,0,n92-1,n65
75,0,n93-1,n66
76,0,n135-1,n86
77,0,n85-1,n63
78,0,n87-1,n64
79,0,n104-1,n71
80,0,n103-1,n70
81,0,n98-1,n69
82,0,n99-1,n68
83,0,n110-1,n79
84,1,n114-1,undefined
85,0,n97-1,n67
86,1,n115-1,undefined
87,1,n94-1,undefined
88,0,n106-1,n75
89,0,n107-1,n76
90,0,n100-1,n73
91,0,n101-1,n72
92,1,n95-1,undefined
93,0,n96-1,n74
94,0,n148-1,n83
95,1,n149-1,undefined
96,1,n150-1,undefined
97,0,n134-1,n85
98,0,n112-1,n77
99,1,n108-1,undefined
100,0,n113-1,n78
101,1,n109-1,undefined
102,0,n111-1,n80
103,0,n116-1,n81
104,0,n151-1,n90
105,0,n152-1,n92
106,0,n136-1,n87
107,0,n137-1,n88
108,0,n138-1,n91
109,0,n123-1,n93
110,0,n122-1,n89
111,0,n139-1,n95
112,0,n146-1,n111
113,0,n140-1,n98
114,0,n144-1,n104
115,0,n142-1,n99
116,0,n147-1,n109
117,0,n141-1,n97
118,0,n145-1,n106
119,0,n130-1,n110
120,0,n143-1,n102
121,0,n126-1,n100
122,0,n131-1,n108
123,0,n124-1,n96
124,0,n128-1,n105
125,0,n127-1,n101
126,0,n125-1,n94
127,0,n129-1,n103
128,0,n132-1,n107
129,0,n177-1,n113
130,0,n190-1,n119
131,0,n191-1,n117
132,0,n178-1,n120
133,0,n179-1,n121
134,0,n154-1,n116
135,0,n155-1,n115
136,0,n156-1,n118
137,0,n153-1,n112
138,0,n157-1,n114
139,0,n193-1,n127
140,0,n180-1,n122
141,0,n181-1,n123
142,0,n182-1,n124
143,0,n175-1,n126
144,0,n163-1,n128
145,0,n162-1,n125
146,0,n188-1,n146
147,0,n185-1,n135
148,0,n183-1,n129
149,0,n187-1,n139
150,0,n189-1,n143
151,0,n186-1,n136
152,0,n184-1,n132
153,0,n169-1,n140
154,0,n166-1,n134
155,0,n172-1,n144
156,0,n164-1,n130
157,0,n167-1,n137
158,0,n170-1,n141
159,0,n173-1,n145
160,0,n168-1,n133
161,0,n165-1,n131
162,0,n171-1,n138
163,0,n174-1,n142
164,0,n210-1,n148
165,0,n212-1,n153
166,0,n211-1,n149
167,0,n213-1,n152
168,0,n195-1,n150
169,0,n197-1,n154
170,0,n194-1,n147
171,0,n196-1,n151
172,0,n214-1,n157
173,0,n216-1,n159
174,0,n215-1,n155
175,0,n217-1,n160
176,0,n218-1,n158
177,0,n198-1,n156
178,0,n219-1,n164
179,0,n222-1,n170
180,0,n223-1,n171
181,0,n220-1,n163
182,0,n224-1,n169
183,0,n221-1,n161
184,0,n225-1,n173
185,0,n202-1,n167
186,0,n199-1,n162
187,0,n201-1,n166
188,0,n203-1,n168
189,0,n200-1,n165
190,0,n204-1,n172
191,0,n205-1,n174
192,0,n206-1,n175
193,0,n207-1,n176
194,0,n208-1,n177
195,0,n209-1,n178
196,0,n256-1,n179
197,0,n257-1,n180
198,0,n233-1,n188
199,0,n232-1,n187
200,0,n231-1,n186
201,0,n226-1,n181
202,0,n230-1,n185
203,0,n229-1,n184
204,0,n228-1,n183
205,0,n227-1,n182
206,0,n239-1,n194
207,0,n238-1,n193
208,0,n240-1,n195
209,0,n237-1,n192
210,0,n241-1,n196
211,0,n236-1,n191
212,0,n242-1,n197
