idx,matchtype,partid,ppartid
0,0,n8-1,n4
1,0,n6-1,n0
2,0,n7-1,n3
3,0,n4-1,n5
4,0,n2-1,n1
5,0,n3-1,n2
6,0,n9-1,n6
7,0,n5-1,n7
8,0,n13-1,n9
9,0,n10-1,n8
10,0,n21-1,n11
11,0,n22-1,n13
12,0,n17-1,n10
13,0,n18-1,n12
14,0,n23-1,n15
15,0,n19-1,n14
16,0,n24-1,n16
17,0,n20-1,n17
18,0,n29-1,n19
19,0,n25-1,n18
20,0,n32-1,n20
21,0,n28-1,n21
22,0,n35-1,n24
23,0,n34-1,n23
24,0,n38-1,n25
25,0,n33-1,n22
26,0,n36-1,n26
27,0,n39-1,n27
28,0,n37-1,n28
29,0,n40-1,n29
30,0,n46-1,n30
31,0,n41-1,n31
32,0,n49-1,n36
33,0,n50-1,n37
34,0,n51-1,n35
35,0,n52-1,n33
36,1,n53-1,undefined
37,0,n44-1,n34
38,0,n45-1,n32
39,1,n56-1,undefined
40,0,n57-1,n42
41,0,n58-1,n39
42,0,n59-1,n40
43,1,n60-1,undefined
44,0,n54-1,n38
45,0,n55-1,n41
46,0,n73-1,n43
47,0,n74-1,n46
48,0,n69-1,n44
49,0,n70-1,n45
50,0,n75-1,n48
51,0,n71-1,n47
52,0,n76-1,n49
53,0,n72-1,n50
54,0,n83-1,n52
55,0,n80-1,n51
56,0,n90-1,n54
57,0,n91-1,n56
58,0,n86-1,n53
59,0,n87-1,n55
60,0,n92-1,n58
61,0,n88-1,n57
62,0,n93-1,n60
63,0,n89-1,n59
64,0,n99-1,n62
65,0,n95-1,n61
66,0,n102-1,n64
67,0,n98-1,n63
68,0,n109-1,n68
69,0,n107-1,n65
70,0,n104-1,n67
71,0,n108-1,n66
72,0,n110-1,n71
73,0,n105-1,n69
74,0,n111-1,n72
75,0,n106-1,n73
76,0,n125-1,n75
77,0,n117-1,n74
78,0,n120-1,n80
79,0,n121-1,n81
80,0,n122-1,n79
81,0,n123-1,n77
82,1,n115-1,undefined
83,1,n124-1,undefined
84,0,n116-1,n78
85,0,n128-1,n82
86,0,n129-1,n87
87,0,n130-1,n83
88,0,n131-1,n84
89,1,n126-1,undefined
90,1,n132-1,undefined
91,0,n127-1,n85
92,1,n139-1,undefined
93,0,n141-1,n89
94,0,n144-1,n88
95,0,n142-1,n91
96,0,n145-1,n90
97,0,n143-1,n92
98,0,n146-1,n93
99,0,n159-1,n95
100,0,n152-1,n94
101,0,n155-1,n100
102,0,n156-1,n101
103,0,n157-1,n97
104,0,n158-1,n98
105,1,n150-1,undefined
106,0,n151-1,n99
107,0,n162-1,n104
108,0,n163-1,n107
109,0,n164-1,n105
110,0,n165-1,n106
111,1,n160-1,undefined
112,0,n161-1,n102
113,1,n171-1,undefined
114,0,n173-1,n109
