onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.0,0.0,1.0,0,120,65,1,n1-1,0.0,0.91276
1.0,1.0,1.0,1.0,120,120,70,1,n2-1,1.0,2.316406
2.0,1.0,2.0,1.0,240,120,68,1,n3-1,2.0,3.677083
3.0,1.0,3.0,1.0,360,120,66,1,n4-1,3.0,5.186198
4.0,1.5,4.0,1.5,480,180,65,1,n6-1,4.0,6.890625
5.5,0.25,5.5,0.25,660,30,61,1,n7-1,5.0,8.473959
5.75,0.25,5.75,0.25,690,30,63,1,n8-1,5.0,8.473959
6.0,2.0,6.0,2.0,720,240,65,1,n9-1,6.0,10.057292
8.0,0.5,8.0,0.5,960,60,46,5,n24-1,8.0,12.382812
8.0,0.5,8.0,0.5,960,60,53,5,n25-1,8.0,12.382812
8.0,0.5,8.0,0.5,960,60,58,5,n26-1,8.0,12.382812
8.0,0.5,8.0,0.5,960,60,61,5,n27-1,8.0,12.382812
8.5,0.5,8.5,0.5,1020,60,73,1,n12-1,8.0,12.382812
9.0,0.25,9.0,0.25,1080,30,72,1,n15-1,9.0,13.526042
9.0,0.0,9.0,0.0,1080,0,72,1,n13-1,9.0,13.526042
9.0,0.0,9.0,0.0,1080,0,73,1,n14-1,9.0,13.526042
9.25,0.25,9.25,0.25,1110,30,70,1,n16-1,9.0,13.526042
9.5,0.5,9.5,0.5,1140,60,82,1,n17-1,9.0,13.526042
10.0,0.5,10.0,0.5,1200,60,54,5,n30-1,10.0,14.272135
10.0,0.5,10.0,0.5,1200,60,61,5,n31-1,10.0,14.272135
10.0,0.5,10.0,0.5,1200,60,66,5,n32-1,10.0,14.272135
10.0,0.5,10.0,0.5,1200,60,70,5,n33-1,10.0,14.272135
10.5,0.5,10.5,0.5,1260,60,85,1,n18-1,10.0,14.272135
11.0,0.0,11.0,0.0,1320,0,84,1,n19-1,11.0,15.242188
11.0,0.25,11.0,0.25,1320,30,84,1,n21-1,11.0,15.242188
11.0,0.0,11.0,0.0,1320,0,85,1,n20-1,11.0,15.242188
11.25,0.25,11.25,0.25,1350,30,82,1,n22-1,11.0,15.242188
11.5,0.5,11.5,0.5,1380,60,78,1,n23-1,11.0,15.242188
12.0,0.5,12.0,0.5,1440,60,61,5,n44-1,12.0,16.020832
12.0,0.5,12.0,0.5,1440,60,68,5,n45-1,12.0,16.020832
12.0,0.5,12.0,0.5,1440,60,73,5,n46-1,12.0,16.020832
12.0,0.5,12.0,0.5,1440,60,77,5,n47-1,12.0,16.020832
12.5,0.5,12.5,0.5,1500,60,89,1,n34-1,12.0,16.020832
13.0,0.25,13.0,0.25,1560,30,87,1,n37-1,13.0,17.039062
13.0,0.0,13.0,0.0,1560,0,87,1,n35-1,13.0,17.039062
13.0,0.0,13.0,0.0,1560,0,89,1,n36-1,13.0,17.039062
13.25,0.25,13.25,0.25,1590,30,85,1,n38-1,13.0,17.039062
13.5,0.25,13.5,0.25,1620,30,94,1,n39-1,13.0,17.039062
13.75,0.25,13.75,0.25,1650,30,92,1,n40-1,13.0,17.039062
14.0,0.5,14.0,0.5,1680,60,101,1,n41-1,14.0,18.759115
16.0,1.0,16.0,1.0,1920,120,68,1,n48-1,16.0,22.397135
17.0,0.5,17.0,0.5,2040,60,66,1,n51-1,17.0,23.264322
17.0,0.0,17.0,0.0,2040,0,68,1,n50-1,17.0,23.264322
17.0,0.0,17.0,0.0,2040,0,70,1,n49-1,17.0,23.264322
17.5,0.5,17.5,0.5,2100,60,65,1,n52-1,17.0,23.264322
18.0,1.5,18.0,1.5,2160,180,70,1,n53-1,18.0,24.838543
19.5,0.5,19.5,0.5,2340,60,70,1,n54-1,19.0,26.041668
20.0,1.5,20.0,1.5,2400,180,63,1,n56-1,20.0,27.244793
21.5,0.5,21.5,0.5,2580,60,65,1,n57-1,21.0,28.5931
22.0,2.0,22.0,2.0,2640,240,66,1,n58-1,22.0,29.941406
24.0,0.5,24.0,0.5,2880,60,51,5,n73-1,24.0,31.976562
24.0,0.5,24.0,0.5,2880,60,58,5,n74-1,24.0,31.976562
24.0,0.5,24.0,0.5,2880,60,63,5,n75-1,24.0,31.976562
24.0,0.5,24.0,0.5,2880,60,66,5,n76-1,24.0,31.976562
24.5,0.5,24.5,0.5,2940,60,78,1,n61-1,24.0,31.976562
25.0,0.0,25.0,0.0,3000,0,77,1,n62-1,25.0,32.942707
25.0,0.25,25.0,0.25,3000,30,77,1,n64-1,25.0,32.942707
25.0,0.0,25.0,0.0,3000,0,78,1,n63-1,25.0,32.942707
25.25,0.25,25.25,0.25,3030,30,75,1,n65-1,25.0,32.942707
25.5,0.5,25.5,0.5,3060,60,87,1,n66-1,25.0,32.942707
26.0,0.5,26.0,0.5,3120,60,59,5,n79-1,26.0,33.65495
26.0,0.5,26.0,0.5,3120,60,66,5,n80-1,26.0,33.65495
26.0,0.5,26.0,0.5,3120,60,71,5,n81-1,26.0,33.65495
26.0,0.5,26.0,0.5,3120,60,75,5,n82-1,26.0,33.65495
26.5,0.5,26.5,0.5,3180,60,90,1,n67-1,26.0,33.65495
27.0,0.0,27.0,0.0,3240,0,89,1,n68-1,27.0,34.576824
27.0,0.25,27.0,0.25,3240,30,89,1,n70-1,27.0,34.576824
27.0,0.0,27.0,0.0,3240,0,90,1,n69-1,27.0,34.576824
27.25,0.25,27.25,0.25,3270,30,87,1,n71-1,27.0,34.576824
27.5,0.5,27.5,0.5,3300,60,83,1,n72-1,27.0,34.576824
28.0,0.5,28.0,0.5,3360,60,66,5,n93-1,28.0,35.28125
28.0,0.5,28.0,0.5,3360,60,73,5,n94-1,28.0,35.28125
28.0,0.5,28.0,0.5,3360,60,78,5,n95-1,28.0,35.28125
28.0,0.5,28.0,0.5,3360,60,82,5,n96-1,28.0,35.28125
28.5,0.5,28.5,0.5,3420,60,94,1,n83-1,28.0,35.28125
29.0,0.0,29.0,0.0,3480,0,92,1,n84-1,29.0,36.28255
29.0,0.25,29.0,0.25,3480,30,92,1,n86-1,29.0,36.28255
29.0,0.0,29.0,0.0,3480,0,94,1,n85-1,29.0,36.28255
29.25,0.25,29.25,0.25,3510,30,90,1,n87-1,29.0,36.28255
29.5,0.25,29.5,0.25,3540,30,99,1,n88-1,29.0,36.28255
29.75,0.25,29.75,0.25,3570,30,97,1,n89-1,29.0,36.28255
30.0,0.5,30.0,0.5,3600,60,102,1,n90-1,30.0,37.851562
32.0,1.5,32.0,1.5,3840,180,70,1,n97-1,32.0,41.73177
33.5,0.25,33.5,0.25,4020,30,68,1,n98-1,33.0,42.922527
33.75,0.25,33.75,0.25,4050,30,65,1,n99-1,33.0,42.922527
34.0,1.5,34.0,1.5,4080,180,70,1,n100-1,34.0,44.11328
35.5,0.25,35.5,0.25,4260,30,66,1,n101-1,35.0,45.453777
35.75,0.25,35.75,0.25,4290,30,63,1,n102-1,35.0,45.453777
36.0,1.5,36.0,1.5,4320,180,60,1,n104-1,36.0,46.79427
37.5,0.5,37.5,0.5,4500,60,61,1,n105-1,37.0,48.11849
38.0,2.0,38.0,2.0,4560,240,63,1,n106-1,38.0,49.442707
40.0,0.5,40.0,0.5,4800,60,56,5,n120-1,40.0,51.69401
40.0,0.5,40.0,0.5,4800,60,63,5,n121-1,40.0,51.69401
40.0,0.5,40.0,0.5,4800,60,66,5,n122-1,40.0,51.69401
40.0,0.5,40.0,0.5,4800,60,72,5,n123-1,40.0,51.69401
40.5,0.5,40.5,0.5,4860,60,78,1,n108-1,40.0,51.69401
41.0,0.0,41.0,0.0,4920,0,77,1,n109-1,41.0,52.6263
41.0,0.25,41.0,0.25,4920,30,77,1,n111-1,41.0,52.6263
41.0,0.0,41.0,0.0,4920,0,78,1,n110-1,41.0,52.6263
41.25,0.25,41.25,0.25,4950,30,75,1,n112-1,41.0,52.6263
41.5,0.5,41.5,0.5,4980,60,72,1,n113-1,41.0,52.6263
42.0,0.5,42.0,0.5,5040,60,66,5,n124-1,42.0,53.259113
