onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.0,0.0,0.5,0,120,51,5,n11-1,0.0,0.528846
0.0,1.0,0.0,0.5,0,120,55,5,n12-1,0.0,0.528846
0.0,1.0,0.0,0.5,0,120,58,5,n13-1,0.0,0.528846
1.0,1.0,0.5,0.5,120,120,51,5,n14-1,0.0,0.528846
1.0,1.0,0.5,0.5,120,120,55,5,n15-1,0.0,0.528846
1.0,1.0,0.5,0.5,120,120,58,5,n16-1,0.0,0.528846
2.0,1.0,1.0,0.5,240,120,51,5,n17-1,0.0,0.528846
2.0,1.0,1.0,0.5,240,120,55,5,n18-1,0.0,0.528846
2.0,1.0,1.0,0.5,240,120,58,5,n19-1,0.0,0.528846
3.0,1.0,1.5,0.5,360,120,51,5,n20-1,3.0,2.848555
3.0,1.0,1.5,0.5,360,120,55,5,n21-1,3.0,2.848555
3.0,1.0,1.5,0.5,360,120,58,5,n22-1,3.0,2.848555
4.0,1.0,2.0,0.5,480,120,51,5,n23-1,3.0,2.848555
4.0,1.0,2.0,0.5,480,120,55,5,n24-1,3.0,2.848555
4.0,1.0,2.0,0.5,480,120,58,5,n25-1,3.0,2.848555
5.0,1.0,2.5,0.5,600,120,51,5,n26-1,3.0,2.848555
5.0,1.0,2.5,0.5,600,120,55,5,n27-1,3.0,2.848555
5.0,1.0,2.5,0.5,600,120,58,5,n28-1,3.0,2.848555
6.0,1.0,3.0,0.5,720,120,51,5,n29-1,6.0,5.1822863
6.0,1.0,3.0,0.5,720,120,55,5,n30-1,6.0,5.1822863
6.0,1.0,3.0,0.5,720,120,58,5,n31-1,6.0,5.1822863
6.0,1.0,3.0,0.5,720,120,67,1,n5-1,6.0,5.1822863
7.0,1.0,3.5,0.5,840,120,51,5,n32-1,6.0,5.1822863
7.0,1.0,3.5,0.5,840,120,55,5,n33-1,6.0,5.1822863
7.0,1.0,3.5,0.5,840,120,58,5,n34-1,6.0,5.1822863
7.0,0.5,3.5,0.25,840,60,67,1,n7-1,6.0,5.1822863
7.0,0.0,3.5,0.0,840,0,68,1,n6-1,6.0,5.1822863
7.5,0.5,3.75,0.25,900,60,65,1,n8-1,6.0,5.1822863
8.0,1.0,4.0,0.5,960,120,51,5,n35-1,6.0,5.1822863
8.0,1.0,4.0,0.5,960,120,55,5,n36-1,6.0,5.1822863
8.0,1.0,4.0,0.5,960,120,58,5,n37-1,6.0,5.1822863
8.0,0.5,4.0,0.25,960,60,67,1,n9-1,6.0,5.1822863
8.5,0.5,4.25,0.25,1020,60,68,1,n10-1,6.0,5.1822863
9.0,1.0,4.5,0.5,1080,120,51,6,n55-1,9.0,7.314362
9.0,1.0,4.5,0.5,1080,120,55,6,n56-1,9.0,7.314362
9.0,1.0,4.5,0.5,1080,120,58,5,n46-1,9.0,7.314362
9.0,3.0,4.5,1.5,1080,360,69,1,n38-1,9.0,7.314362
10.0,1.0,5.0,0.5,1200,120,51,6,n57-1,9.0,7.314362
10.0,1.0,5.0,0.5,1200,120,55,6,n58-1,9.0,7.314362
10.0,1.0,5.0,0.5,1200,120,58,5,n47-1,9.0,7.314362
11.0,1.0,5.5,0.5,1320,120,51,6,n59-1,9.0,7.314362
11.0,1.0,5.5,0.5,1320,120,55,6,n60-1,9.0,7.314362
11.0,1.0,5.5,0.5,1320,120,58,5,n48-1,9.0,7.314362
12.0,1.0,6.0,0.5,1440,120,51,6,n61-1,12.0,9.439093
12.0,1.0,6.0,0.5,1440,120,55,6,n62-1,12.0,9.439093
12.0,1.0,6.0,0.5,1440,120,58,5,n49-1,12.0,9.439093
12.0,4.0,6.0,2.0,1440,480,70,1,n39-1,12.0,9.439093
13.0,1.0,6.5,0.5,1560,120,51,6,n63-1,12.0,9.439093
13.0,1.0,6.5,0.5,1560,120,55,6,n64-1,12.0,9.439093
13.0,1.0,6.5,0.5,1560,120,58,5,n50-1,12.0,9.439093
14.0,1.0,7.0,0.5,1680,120,51,6,n65-1,12.0,9.439093
