onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-0.25,0.25,-0.25,0.25,0,30,29,6,n6-1,-10.0,-10.0
-0.25,0.25,-0.25,0.25,0,30,41,6,n7-1,-10.0,-10.0
-0.25,0.25,-0.25,0.25,0,30,57,1,n1-1,-10.0,-10.0
-0.25,0.25,-0.25,0.25,0,30,60,1,n2-1,-10.0,-10.0
-0.25,0.25,-0.25,0.25,0,30,65,1,n3-1,-10.0,-10.0
-0.25,0.25,-0.25,0.25,0,30,69,1,n4-1,-10.0,-10.0
0.0,0.5,0.0,0.5,30,60,29,8,n33-1,0.0,0.611645
0.0,0.5,0.0,0.5,30,60,41,8,n34-1,0.0,0.611645
0.0,2.0,0.0,2.0,30,240,57,3,n14-1,0.0,0.611645
0.0,2.0,0.0,2.0,30,240,60,3,n15-1,0.0,0.611645
0.0,2.0,0.0,2.0,30,240,65,3,n16-1,0.0,0.611645
0.0,2.75,0.0,2.75,30,330,69,3,n17-1,0.0,0.611645
0.75,0.25,0.75,0.25,120,30,41,8,n35-1,0.0,0.611645
1.0,0.5,1.0,0.5,150,60,53,8,n36-1,1.0,1.041666
1.75,0.25,1.75,0.25,240,30,53,8,n37-1,1.0,1.041666
2.0,0.5,2.0,0.5,270,60,65,8,n38-1,2.0,1.427616
2.75,0.25,2.75,0.25,360,30,65,3,n19-1,2.0,1.427616
3.0,0.5,3.0,0.5,390,60,41,8,n39-1,3.0,1.81557
3.0,0.5,3.0,0.5,390,60,69,3,n20-1,3.0,1.81557
3.75,0.25,3.75,0.25,480,30,41,8,n40-1,3.0,1.81557
3.75,0.25,3.75,0.25,480,30,74,3,n21-1,3.0,1.81557
4.0,1.0,4.0,1.0,510,120,40,6,n58-1,4.0,2.203523
4.0,2.0,4.0,2.0,510,240,67,2,n49-1,4.0,2.203523
4.0,1.0,4.0,1.0,510,120,74,1,n41-1,4.0,2.203523
5.0,0.5,5.0,0.5,630,60,64,8,n65-1,5.0,2.616183
5.0,0.75,5.0,0.75,630,90,72,1,n42-1,5.0,2.616183
5.75,0.25,5.75,0.25,720,30,64,8,n66-1,5.0,2.616183
5.75,0.25,5.75,0.25,720,30,71,1,n43-1,5.0,2.616183
6.0,1.0,6.0,1.0,750,120,63,6,n62-1,6.0,3.019495
6.0,1.0,6.0,1.0,750,120,66,2,n50-1,6.0,3.019495
6.0,0.5,6.0,0.5,750,60,72,3,n53-1,6.0,3.019495
6.75,0.25,6.75,0.25,840,30,69,3,n54-1,6.0,3.019495
7.0,0.5,7.0,0.5,870,60,39,8,n67-1,7.0,3.399436
7.0,0.5,7.0,0.5,870,60,72,3,n55-1,7.0,3.399436
7.75,0.25,7.75,0.25,960,30,39,8,n68-1,7.0,3.399436
7.75,0.25,7.75,0.25,960,30,69,2,n51-1,7.0,3.399436
7.75,0.25,7.75,0.25,960,30,72,2,n52-1,7.0,3.399436
7.75,0.25,7.75,0.25,960,30,78,3,n56-1,7.0,3.399436
8.0,1.0,8.0,1.0,990,120,38,6,n86-1,8.0,3.808089
8.0,3.0,8.0,3.0,990,360,65,2,n77-1,8.0,3.808089
8.0,3.0,8.0,3.0,990,360,70,2,n78-1,8.0,3.808089
8.0,1.0,8.0,1.0,990,120,78,1,n69-1,8.0,3.808089
9.0,0.5,9.0,0.5,1110,60,62,8,n93-1,9.0,4.2321
9.0,0.75,9.0,0.75,1110,90,77,1,n70-1,9.0,4.2321
9.75,0.25,9.75,0.25,1200,30,62,8,n94-1,9.0,4.2321
9.75,0.25,9.75,0.25,1200,30,76,1,n71-1,9.0,4.2321
10.0,1.0,10.0,1.0,1230,120,61,6,n90-1,10.0,4.630738
10.0,0.5,10.0,0.5,1230,60,77,3,n81-1,10.0,4.630738
10.75,0.25,10.75,0.25,1320,30,70,3,n82-1,10.0,4.630738
11.0,0.5,11.0,0.5,1350,60,37,8,n95-1,11.0,5.009343
11.0,0.5,11.0,0.5,1350,60,77,3,n83-1,11.0,5.009343
11.75,0.25,11.75,0.25,1440,30,37,8,n96-1,11.0,5.009343
