onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-1.0,0.0,-0.5,0.0,0,0,41,1,n1-1,-10.0,-10.0
-1.0,1.0,-0.5,0.5,0,20,62,1,n2-1,-10.0,-10.0
0.0,12.0,0.0,6.0,20,240,41,6,n22-1,0.0,1.887017
0.0,6.0,0.0,3.0,20,120,51,5,n18-1,0.0,1.887017
0.0,6.0,0.0,3.0,20,120,57,5,n19-1,0.0,1.887017
0.0,2.0,0.0,1.0,20,40,60,2,n8-1,0.0,1.887017
0.0,12.0,0.0,6.0,20,240,65,1,n6-1,0.0,1.887017
2.0,1.0,1.0,0.5,60,20,62,2,n9-1,0.0,1.887017
3.0,0.0,1.5,0.0,80,0,60,2,n10-1,3.0,4.409718
3.0,0.0,1.5,0.0,80,0,62,2,n11-1,3.0,4.409718
3.0,1.5,1.5,0.75,80,30,63,2,n12-1,3.0,4.409718
4.5,0.5,2.25,0.25,110,10,62,2,n13-1,3.0,4.409718
5.0,1.0,2.5,0.5,120,20,60,2,n14-1,3.0,4.409718
6.0,0.0,3.0,0.0,140,0,41,5,n20-1,6.0,7.27964
6.0,6.0,3.0,3.0,140,120,50,5,n21-1,6.0,7.27964
6.0,3.0,3.0,1.5,140,60,58,2,n15-1,6.0,7.27964
9.0,2.0,4.5,1.0,200,40,53,2,n16-1,9.0,10.088131
11.0,1.0,5.5,0.5,240,20,62,2,n17-1,9.0,10.088131
12.0,12.0,6.0,6.0,260,240,41,6,n38-1,12.0,12.745714
12.0,6.0,6.0,3.0,260,120,51,5,n33-1,12.0,12.745714
12.0,6.0,6.0,3.0,260,120,57,5,n34-1,12.0,12.745714
12.0,1.5,6.0,0.75,260,30,60,2,n25-1,12.0,12.745714
12.0,12.0,6.0,6.0,260,240,65,1,n23-1,12.0,12.745714
13.5,0.5,6.75,0.25,290,10,62,2,n26-1,12.0,12.745714
14.0,1.0,7.0,0.5,300,20,60,2,n27-1,12.0,12.745714
15.0,0.0,7.5,0.0,320,0,62,2,n28-1,15.0,15.28444
15.0,1.5,7.5,0.75,320,30,63,2,n29-1,15.0,15.28444
16.5,0.5,8.25,0.25,350,10,62,2,n30-1,15.0,15.28444
17.0,1.0,8.5,0.5,360,20,60,2,n31-1,15.0,15.28444
18.0,4.0,9.0,2.0,380,80,50,5,n35-1,18.0,18.335985
18.0,15.0,9.0,7.5,380,300,58,2,n32-1,18.0,18.335985
23.0,1.0,11.5,0.5,480,20,46,5,n37-1,21.0,21.525085
24.0,0.0,12.0,0.0,500,0,39,6,n57-1,24.0,24.714186
24.0,6.0,12.0,3.0,500,120,46,6,n58-1,24.0,24.714186
24.0,2.0,12.0,1.0,500,40,55,5,n48-1,24.0,24.714186
24.0,5.0,12.0,2.5,500,100,70,1,n39-1,24.0,24.714186
26.0,1.0,13.0,0.5,540,20,55,5,n49-1,24.0,24.714186
27.0,1.5,13.5,0.75,560,30,58,5,n50-1,27.0,26.96445
28.5,0.5,14.25,0.25,590,10,57,5,n51-1,27.0,26.96445
29.0,1.0,14.5,0.5,600,20,55,5,n52-1,27.0,26.96445
29.0,1.0,14.5,0.5,600,20,58,1,n41-1,27.0,26.96445
30.0,0.0,15.0,0.0,620,0,38,6,n59-1,30.0,29.073154
30.0,3.0,15.0,1.5,620,60,46,6,n60-1,30.0,29.073154
30.0,3.0,15.0,1.5,620,60,53,5,n53-1,30.0,29.073154
30.0,6.0,15.0,3.0,620,120,70,1,n42-1,30.0,29.073154
33.0,1.0,16.5,0.5,680,20,46,5,n54-1,33.0,32.075287
35.0,1.0,17.5,0.5,720,20,46,5,n56-1,33.0,32.075287
