idx,matchtype,partid,ppartid
0,0,n25-1,n0
1,0,n26-1,n5
2,0,n34-1,n17
3,0,n28-1,n10
4,0,n32-1,n16
5,0,n27-1,n4
6,0,n30-1,n13
7,1,n35-1,undefined
8,0,n29-1,n8
9,1,n33-1,undefined
10,1,n31-1,undefined
11,0,n1-1,n2
12,0,n5-1,n9
13,0,n9-1,n15
14,0,n3-1,n6
15,0,n7-1,n12
16,0,n11-1,n19
17,0,n2-1,n1
18,0,n6-1,n7
19,0,n10-1,n14
20,0,n4-1,n3
21,0,n8-1,n11
22,0,n12-1,n18
23,0,n36-1,n20
24,1,n37-1,undefined
25,0,n39-1,n28
26,0,n38-1,n24
27,0,n40-1,n29
28,0,n13-1,n22
29,0,n15-1,n25
30,1,n17-1,undefined
31,0,n14-1,n21
32,0,n16-1,n23
33,0,n18-1,n27
34,0,n41-1,n33
35,0,n45-1,n39
36,0,n43-1,n36
37,0,n42-1,n32
38,1,n46-1,undefined
39,0,n44-1,n37
40,0,n23-1,n40
41,0,n21-1,n35
42,0,n19-1,n31
43,0,n24-1,n38
44,0,n22-1,n34
45,0,n20-1,n30
46,0,n70-1,n42
47,0,n71-1,n47
48,0,n73-1,n51
49,0,n72-1,n46
50,0,n74-1,n50
51,0,n49-1,n45
52,0,n47-1,n43
53,0,n51-1,n49
54,0,n50-1,n44
55,0,n48-1,n41
56,0,n52-1,n48
57,0,n79-1,n60
58,0,n77-1,n57
59,0,n75-1,n55
60,0,n80-1,n59
61,1,n78-1,undefined
62,0,n76-1,n54
63,0,n53-1,n53
64,0,n57-1,n62
65,0,n55-1,n58
66,0,n54-1,n52
67,0,n58-1,n61
68,0,n56-1,n56
69,0,n81-1,n63
70,0,n82-1,n69
71,0,n84-1,n71
72,0,n83-1,n68
73,1,n85-1,undefined
74,0,n59-1,n65
75,1,n62-1,undefined
76,0,n60-1,n64
77,0,n61-1,n67
78,0,n63-1,n70
79,0,n86-1,n75
80,0,n90-1,n82
81,0,n88-1,n80
82,0,n87-1,n74
83,1,n91-1,undefined
84,0,n89-1,n78
85,0,n68-1,n83
86,0,n66-1,n79
87,0,n64-1,n72
88,0,n69-1,n81
89,0,n67-1,n77
90,0,n65-1,n73
91,0,n116-1,n85
92,0,n117-1,n90
93,0,n119-1,n94
94,0,n118-1,n89
95,0,n120-1,n92
96,0,n92-1,n86
97,0,n94-1,n88
98,0,n96-1,n93
99,1,n93-1,undefined
100,0,n95-1,n87
101,0,n97-1,n91
102,0,n125-1,n108
103,0,n123-1,n101
104,0,n121-1,n97
105,0,n126-1,n106
106,0,n124-1,n104
107,0,n122-1,n98
108,0,n98-1,n96
109,0,n100-1,n102
110,0,n102-1,n105
111,0,n99-1,n95
112,0,n101-1,n100
113,0,n103-1,n107
114,0,n127-1,n111
115,0,n128-1,n117
116,1,n130-1,undefined
117,1,n129-1,undefined
118,1,n131-1,undefined
119,0,n104-1,n110
120,0,n108-1,n116
121,1,n106-1,undefined
122,0,n105-1,n109
123,0,n107-1,n112
124,0,n109-1,n115
125,0,n132-1,n119
126,0,n133-1,n124
127,0,n135-1,n126
128,0,n134-1,n123
129,0,n136-1,n128
130,0,n114-1,n127
131,0,n112-1,n122
132,0,n110-1,n120
133,0,n115-1,n125
134,0,n113-1,n121
135,0,n111-1,n118
136,0,n161-1,n130
137,1,n162-1,undefined
138,0,n164-1,n135
139,0,n163-1,n134
140,0,n165-1,n136
141,0,n139-1,n132
142,0,n137-1,n131
143,0,n141-1,n138
144,0,n140-1,n133
145,0,n138-1,n129
146,0,n142-1,n137
147,0,n170-1,n147
148,0,n168-1,n144
149,0,n166-1,n141
150,0,n171-1,n148
151,1,n169-1,undefined
152,0,n167-1,n142
153,0,n143-1,n140
154,0,n147-1,n149
