idx,matchtype,partid,ppartid
0,0,n12-1,n5
1,0,n6-1,n3
2,0,n4-1,n1
3,0,n7-1,n4
4,0,n3-1,n2
5,0,n1-1,n0
6,0,n14-1,n7
7,0,n9-1,n6
8,0,n16-1,n9
9,0,n23-1,n10
10,0,n11-1,n8
11,0,n17-1,n11
12,0,n24-1,n13
13,0,n18-1,n12
14,0,n26-1,n15
15,0,n27-1,n16
16,0,n20-1,n14
17,0,n21-1,n17
18,0,n28-1,n18
19,0,n22-1,n19
20,0,n54-1,n23
21,0,n55-1,n21
22,0,n56-1,n22
23,0,n29-1,n20
24,0,n57-1,n27
25,0,n58-1,n25
26,0,n59-1,n28
27,0,n38-1,n26
28,1,n32-1,undefined
29,0,n31-1,n24
30,0,n39-1,n29
31,1,n33-1,undefined
32,0,n40-1,n30
33,0,n41-1,n31
34,0,n43-1,n33
35,0,n45-1,n35
36,0,n47-1,n37
37,0,n49-1,n39
38,0,n42-1,n32
39,0,n44-1,n34
40,0,n46-1,n36
41,0,n48-1,n38
42,0,n50-1,n40
43,0,n69-1,n48
44,0,n70-1,n46
45,0,n71-1,n47
46,0,n35-1,n42
47,0,n60-1,n45
48,0,n51-1,n41
49,0,n37-1,n44
50,1,n53-1,undefined
51,0,n36-1,n43
52,1,n52-1,undefined
53,0,n77-1,n50
54,0,n66-1,n49
55,0,n85-1,n54
56,0,n79-1,n51
57,0,n80-1,n53
58,0,n68-1,n52
59,0,n87-1,n56
60,0,n82-1,n55
61,0,n89-1,n58
62,0,n96-1,n60
63,0,n84-1,n57
64,0,n90-1,n59
65,0,n97-1,n62
66,0,n91-1,n61
67,0,n99-1,n64
68,0,n100-1,n65
69,0,n93-1,n63
70,0,n94-1,n66
71,0,n101-1,n68
72,0,n95-1,n67
73,0,n127-1,n70
74,0,n128-1,n71
75,0,n129-1,n72
76,0,n102-1,n69
77,0,n130-1,n75
78,0,n131-1,n76
79,0,n132-1,n74
80,0,n105-1,n77
81,1,n111-1,undefined
82,0,n104-1,n73
83,0,n112-1,n78
84,1,n106-1,undefined
85,0,n113-1,n79
86,0,n114-1,n80
87,0,n116-1,n82
88,0,n118-1,n84
89,0,n120-1,n86
90,0,n122-1,n88
91,0,n115-1,n81
92,0,n117-1,n83
93,0,n121-1,n85
94,0,n123-1,n87
95,0,n125-1,n89
96,1,n119-1,undefined
97,0,n138-1,n96
98,0,n139-1,n95
99,0,n140-1,n94
100,0,n108-1,n90
101,0,n133-1,n93
