onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-1.0,2.0,-1.0,2.0,0,120,69,5,n2-1,-1.0,0.516826
0.0,3.0,0.0,3.0,60,180,50,7,n8-1,0.0,0.900106
0.0,3.0,0.0,3.0,60,180,57,7,n9-1,0.0,0.900106
0.0,3.0,0.0,3.0,60,180,66,1,n4-1,0.0,0.900106
1.0,1.0,1.0,1.0,120,60,78,5,n6-1,1.0,1.183225
2.0,1.0,2.0,1.0,180,60,76,5,n7-1,2.0,1.442306
3.0,3.0,3.0,3.0,240,180,52,7,n14-1,3.0,1.719416
3.0,3.0,3.0,3.0,240,180,57,7,n15-1,3.0,1.719416
3.0,3.0,3.0,3.0,240,180,67,1,n10-1,3.0,1.719416
3.0,1.0,3.0,1.0,240,60,74,5,n11-1,3.0,1.719416
4.0,1.0,4.0,1.0,300,60,73,5,n12-1,4.0,1.956462
5.0,1.0,5.0,1.0,360,60,76,5,n13-1,5.0,2.220885
6.0,3.0,6.0,3.0,420,180,54,7,n18-1,6.0,2.554752
6.0,3.0,6.0,3.0,420,180,57,7,n19-1,6.0,2.554752
6.0,3.0,6.0,3.0,420,180,69,1,n16-1,6.0,2.554752
6.0,4.0,6.0,4.0,420,240,74,5,n17-1,6.0,2.554752
9.0,3.0,9.0,3.0,600,180,50,7,n24-1,9.0,3.44818
9.0,3.0,9.0,3.0,600,180,57,7,n25-1,9.0,3.44818
9.0,3.0,9.0,3.0,600,180,66,1,n20-1,9.0,3.44818
10.0,1.0,10.0,1.0,660,60,69,5,n22-1,10.0,3.695242
11.0,1.0,11.0,1.0,720,60,71,5,n23-1,11.0,3.956994
12.0,2.0,12.0,2.0,780,120,49,8,n32-1,12.0,4.242784
12.0,3.0,12.0,3.0,780,180,57,7,n31-1,12.0,4.242784
12.0,2.0,12.0,2.0,780,120,64,1,n26-1,12.0,4.242784
12.0,1.0,12.0,1.0,780,60,69,5,n28-1,12.0,4.242784
13.0,1.0,13.0,1.0,840,60,67,5,n29-1,13.0,4.489846
14.0,1.0,14.0,1.0,900,60,45,8,n33-1,14.0,4.752933
14.0,1.0,14.0,1.0,900,60,61,1,n27-1,14.0,4.752933
14.0,1.0,14.0,1.0,900,60,69,5,n30-1,14.0,4.752933
15.0,2.0,15.0,2.0,960,120,50,7,n42-1,15.0,5.038056
15.0,2.0,15.0,2.0,960,120,57,1,n34-1,15.0,5.038056
15.0,1.0,15.0,1.0,960,60,64,5,n36-1,15.0,5.038056
15.0,1.0,15.0,1.0,960,60,67,5,n37-1,15.0,5.038056
16.0,1.0,16.0,1.0,1020,60,62,5,n38-1,16.0,5.261746
16.0,1.0,16.0,1.0,1020,60,66,5,n39-1,16.0,5.261746
17.0,1.0,17.0,1.0,1080,60,43,7,n43-1,17.0,5.529508
17.0,1.0,17.0,1.0,1080,60,59,1,n35-1,17.0,5.529508
17.0,1.0,17.0,1.0,1080,60,64,5,n40-1,17.0,5.529508
17.0,1.0,17.0,1.0,1080,60,67,5,n41-1,17.0,5.529508
18.0,2.0,18.0,2.0,1140,120,45,7,n47-1,18.0,5.843343
18.0,3.0,18.0,3.0,1140,180,57,1,n44-1,18.0,5.843343
18.0,3.0,18.0,3.0,1140,180,62,5,n45-1,18.0,5.843343
18.0,3.0,18.0,3.0,1140,180,66,5,n46-1,18.0,5.843343
20.0,2.0,20.0,2.0,1260,120,57,7,n48-1,20.0,6.384876
21.0,1.0,21.0,1.0,1320,60,61,5,n50-1,21.0,6.67267
21.0,1.0,21.0,1.0,1320,60,64,5,n51-1,21.0,6.67267
22.0,1.0,22.0,1.0,1380,60,55,7,n55-1,22.0,6.919064
23.0,1.0,23.0,1.0,1440,60,54,7,n56-1,23.0,7.18549
23.0,2.0,23.0,2.0,1440,120,71,5,n53-1,23.0,7.18549
24.0,3.0,24.0,3.0,1500,180,52,7,n61-1,24.0,7.536051
24.0,3.0,24.0,3.0,1500,180,55,7,n62-1,24.0,7.536051
24.0,3.0,24.0,3.0,1500,180,59,7,n63-1,24.0,7.536051
