idx,matchtype,partid,ppartid
0,0,n5-1,n1
1,0,n6-1,n2
2,0,n7-1,n7
3,0,n1-1,n3
4,0,n8-1,n6
5,0,n2-1,n0
6,0,n3-1,n5
7,0,n4-1,n4
8,0,n13-1,n8
9,0,n14-1,n9
10,0,n9-1,n10
11,0,n10-1,n11
12,0,n15-1,n14
13,0,n16-1,n13
14,0,n11-1,n15
15,0,n12-1,n12
16,0,n23-1,n18
17,0,n24-1,n19
18,0,n17-1,n17
19,0,n18-1,n20
20,0,n19-1,n16
21,0,n25-1,n25
22,0,n26-1,n23
23,0,n20-1,n21
24,0,n21-1,n24
25,0,n22-1,n22
26,0,n33-1,n31
27,0,n34-1,n30
28,0,n27-1,n28
29,0,n28-1,n29
30,0,n29-1,n27
31,0,n35-1,n36
32,0,n36-1,n32
33,0,n30-1,n34
34,0,n31-1,n35
35,0,n32-1,n33
36,0,n43-1,n40
37,0,n44-1,n37
38,0,n37-1,n39
39,0,n38-1,n41
40,0,n39-1,n38
41,0,n45-1,n46
42,0,n46-1,n45
43,0,n40-1,n43
44,0,n41-1,n44
45,0,n42-1,n42
46,0,n53-1,n52
47,0,n54-1,n53
48,0,n55-1,n55
49,0,n56-1,n51
50,0,n47-1,n49
51,0,n48-1,n50
52,0,n49-1,n48
53,0,n57-1,n60
54,0,n58-1,n56
55,0,n50-1,n58
56,0,n51-1,n57
57,0,n52-1,n59
58,0,n67-1,n63
59,0,n68-1,n64
60,0,n59-1,n61
61,0,n60-1,n65
62,0,n61-1,n66
63,0,n62-1,n62
64,0,n69-1,n72
65,1,n70-1,undefined
66,0,n71-1,n73
67,0,n63-1,n68
68,0,n64-1,n71
69,0,n65-1,n70
70,0,n66-1,n69
71,0,n78-1,n78
72,0,n79-1,n79
73,0,n80-1,n74
74,0,n72-1,n76
75,0,n73-1,n77
76,0,n74-1,n75
77,0,n81-1,n84
78,0,n82-1,n85
79,0,n83-1,n83
80,0,n75-1,n81
81,0,n76-1,n82
82,0,n77-1,n80
83,0,n90-1,n87
84,0,n84-1,n86
85,0,n93-1,n93
86,0,n92-1,n91
87,0,n91-1,n89
88,0,n85-1,n88
89,0,n86-1,n90
90,0,n87-1,n92
91,0,n102-1,n99
92,0,n95-1,n97
93,0,n94-1,n95
94,0,n88-1,n94
95,0,n89-1,n96
96,0,n96-1,n98
97,0,n105-1,n104
98,0,n104-1,n102
99,0,n103-1,n100
100,0,n97-1,n101
101,0,n98-1,n103
102,0,n99-1,n105
103,0,n118-1,n111
104,0,n107-1,n109
105,0,n106-1,n106
106,0,n100-1,n107
107,0,n101-1,n108
108,0,n108-1,n110
109,0,n121-1,n118
110,0,n120-1,n115
111,0,n119-1,n113
112,1,n109-1,undefined
113,0,n110-1,n112
114,0,n111-1,n114
115,0,n113-1,n117
116,0,n112-1,n116
117,0,n131-1,n125
118,0,n123-1,n123
119,0,n122-1,n121
120,0,n114-1,n120
121,1,n115-1,undefined
122,0,n116-1,n119
123,0,n117-1,n122
124,0,n125-1,n124
125,1,n124-1,undefined
126,0,n134-1,n130
127,0,n133-1,n129
128,0,n132-1,n127
129,0,n126-1,n126
130,0,n127-1,n128
131,0,n144-1,n135
132,0,n136-1,n133
133,0,n135-1,n131
134,0,n129-1,n132
135,0,n130-1,n134
136,0,n147-1,n140
137,0,n146-1,n139
138,0,n145-1,n137
139,0,n138-1,n136
140,0,n139-1,n138
141,0,n140-1,n141
142,0,n157-1,n147
143,0,n149-1,n145
144,0,n148-1,n142
145,0,n141-1,n144
