idx,matchtype,partid,ppartid
0,0,n25-1,n9
1,0,n6-1,n2
2,0,n26-1,n7
3,0,n7-1,n1
4,0,n5-1,n0
5,0,n11-1,n12
6,0,n8-1,n8
7,0,n12-1,n13
8,0,n4-1,n6
9,0,n10-1,n11
10,0,n3-1,n5
11,0,n2-1,n4
12,0,n1-1,n3
13,0,n9-1,n10
14,0,n28-1,n16
15,0,n29-1,n14
16,0,n15-1,n18
17,0,n13-1,n15
18,0,n16-1,n19
19,0,n14-1,n17
20,0,n31-1,n21
21,0,n32-1,n20
22,0,n19-1,n24
23,0,n17-1,n22
24,0,n20-1,n25
25,0,n18-1,n23
26,0,n34-1,n28
27,0,n35-1,n27
28,0,n23-1,n30
29,0,n21-1,n26
30,0,n24-1,n31
31,0,n22-1,n29
32,0,n53-1,n32
33,0,n54-1,n33
34,0,n37-1,n34
35,0,n39-1,n36
36,0,n38-1,n35
37,0,n40-1,n37
38,0,n56-1,n41
39,0,n57-1,n39
40,0,n58-1,n38
41,0,n41-1,n40
42,0,n43-1,n43
43,0,n42-1,n42
44,0,n44-1,n44
45,0,n60-1,n47
46,0,n61-1,n48
47,0,n62-1,n45
48,0,n45-1,n46
49,0,n47-1,n50
50,0,n46-1,n49
51,0,n48-1,n51
52,0,n64-1,n54
53,0,n65-1,n52
54,0,n66-1,n55
55,0,n49-1,n53
56,0,n51-1,n57
57,0,n50-1,n56
58,0,n52-1,n58
59,0,n88-1,n59
60,0,n89-1,n60
61,0,n90-1,n62
62,0,n68-1,n61
63,0,n69-1,n63
64,1,n84-1,undefined
65,0,n71-1,n66
66,0,n70-1,n64
67,0,n92-1,n65
68,0,n93-1,n67
69,0,n94-1,n69
70,0,n72-1,n68
71,0,n73-1,n70
72,1,n85-1,undefined
73,0,n75-1,n72
74,0,n74-1,n71
75,0,n96-1,n74
76,0,n97-1,n75
77,0,n98-1,n73
78,0,n76-1,n76
79,0,n77-1,n77
80,1,n86-1,undefined
81,0,n79-1,n79
82,0,n78-1,n78
83,0,n100-1,n82
84,0,n101-1,n81
85,0,n80-1,n80
86,0,n81-1,n84
87,0,n87-1,n109
88,0,n83-1,n89
89,0,n82-1,n88
90,0,n120-1,n93
91,0,n122-1,n97
92,0,n121-1,n91
93,0,n123-1,n96
94,0,n105-1,n98
95,0,n103-1,n92
96,0,n106-1,n99
97,2,undefined,n95
98,0,n104-1,n94
99,0,n126-1,n107
100,0,n124-1,n103
101,0,n127-1,n106
102,0,n125-1,n102
103,0,n109-1,n108
104,0,n107-1,n101
105,0,n110-1,n111
106,0,n108-1,n104
107,0,n130-1,n117
108,0,n128-1,n114
109,0,n131-1,n116
110,0,n129-1,n113
111,0,n113-1,n118
112,0,n111-1,n112
113,0,n114-1,n119
114,1,n112-1,undefined
115,0,n132-1,n121
116,0,n136-1,n130
117,0,n135-1,n129
118,0,n134-1,n128
119,0,n133-1,n120
120,0,n115-1,n122
121,0,n116-1,n123
122,0,n117-1,n126
123,0,n118-1,n124
124,0,n119-1,n125
125,0,n156-1,n136
126,0,n154-1,n134
127,0,n157-1,n137
128,0,n155-1,n135
129,0,n137-1,n132
130,0,n138-1,n133
131,0,n139-1,n131
132,1,n140-1,undefined
133,0,n160-1,n143
134,0,n158-1,n139
135,0,n161-1,n144
136,0,n159-1,n142
137,0,n142-1,n140
138,0,n143-1,n141
139,0,n144-1,n138
140,0,n164-1,n150
141,0,n162-1,n148
142,0,n165-1,n151
143,0,n163-1,n149
144,0,n146-1,n147
145,0,n147-1,n146
146,0,n148-1,n145
147,0,n168-1,n157
148,0,n166-1,n152
149,0,n169-1,n158
150,0,n167-1,n156
151,1,n150-1,undefined
152,0,n151-1,n155
153,0,n152-1,n153
154,0,n185-1,n159
155,0,n187-1,n164
156,0,n186-1,n163
157,0,n188-1,n165
158,0,n170-1,n162
159,0,n171-1,n161
160,0,n172-1,n160
161,0,n189-1,n169
162,0,n191-1,n171
163,0,n190-1,n170
164,0,n192-1,n172
165,0,n174-1,n166
166,0,n175-1,n168
167,0,n176-1,n167
168,0,n193-1,n173
169,0,n195-1,n177
170,0,n194-1,n176
171,0,n196-1,n178
172,0,n178-1,n174
173,0,n179-1,n175
174,0,n197-1,n181
175,0,n199-1,n184
176,0,n198-1,n183
177,0,n200-1,n185
178,0,n181-1,n179
179,0,n182-1,n182
180,0,n183-1,n180
181,0,n216-1,n186
182,0,n219-1,n192
183,0,n232-1,n190
184,1,n217-1,undefined
185,0,n218-1,n191
186,1,n201-1,undefined
187,0,n202-1,n188
188,0,n203-1,n189
189,0,n204-1,n187
190,0,n220-1,n193
191,0,n223-1,n199
192,0,n221-1,n197
193,1,n233-1,undefined
194,0,n222-1,n198
195,0,n206-1,n195
196,0,n207-1,n196
197,0,n208-1,n194
198,0,n224-1,n202
199,0,n227-1,n207
200,0,n225-1,n205
201,1,n234-1,undefined
202,0,n226-1,n206
203,0,n210-1,n200
204,0,n211-1,n201
205,1,n228-1,undefined
206,0,n231-1,n215
207,0,n229-1,n213
208,1,n235-1,undefined
209,0,n230-1,n214
210,0,n213-1,n209
211,0,n214-1,n211
212,0,n215-1,n210
213,0,n260-1,n217
214,0,n261-1,n218
215,0,n262-1,n221
216,0,n253-1,n220
217,1,n239-1,undefined
218,0,n240-1,n222
219,0,n237-1,n216
220,0,n238-1,n219
221,0,n263-1,n224
222,0,n254-1,n223
223,1,n241-1,undefined
224,0,n264-1,n226
225,0,n255-1,n227
226,1,n243-1,undefined
227,0,n242-1,n225
228,0,n244-1,n229
229,0,n265-1,n231
230,0,n245-1,n230
231,0,n266-1,n234
232,1,n256-1,undefined
233,0,n257-1,n233
234,1,n247-1,undefined
235,0,n246-1,n232
236,0,n248-1,n235
237,0,n268-1,n240
238,0,n269-1,n241
239,0,n267-1,n237
240,0,n270-1,n239
241,0,n258-1,n236
242,1,n249-1,undefined
243,0,n251-1,n242
244,1,n259-1,undefined
245,0,n250-1,n238
246,0,n252-1,n243
247,0,n287-1,n244
248,0,n288-1,n245
249,0,n273-1,n248
250,0,n271-1,n246
251,0,n274-1,n249
252,0,n272-1,n247
253,0,n290-1,n251
254,0,n291-1,n252
255,0,n277-1,n254
256,0,n275-1,n250
257,0,n278-1,n255
258,0,n276-1,n253
259,0,n293-1,n258
260,0,n294-1,n256
261,0,n281-1,n260
262,0,n279-1,n257
263,0,n282-1,n261
264,0,n280-1,n259
265,0,n296-1,n264
266,0,n297-1,n263
267,0,n285-1,n266
268,0,n283-1,n262
269,0,n286-1,n267
270,0,n284-1,n265
271,0,n315-1,n269
272,0,n316-1,n268
273,0,n299-1,n270
274,0,n301-1,n272
275,0,n300-1,n271
276,0,n302-1,n273
277,0,n318-1,n275
278,0,n319-1,n276
279,0,n320-1,n277
280,0,n303-1,n274
281,0,n305-1,n279
282,0,n304-1,n278
283,0,n306-1,n280
284,0,n322-1,n283
285,0,n323-1,n281
286,0,n324-1,n284
287,0,n307-1,n282
288,0,n309-1,n286
289,0,n308-1,n285
290,0,n310-1,n287
291,0,n326-1,n291
292,0,n327-1,n288
293,0,n328-1,n289
294,0,n311-1,n290
295,1,n313-1,undefined
296,0,n312-1,n292
297,0,n314-1,n294
298,0,n350-1,n293
299,0,n351-1,n295
300,0,n352-1,n296
301,0,n330-1,n297
302,0,n331-1,n298
303,1,n346-1,undefined
304,0,n333-1,n301
305,0,n332-1,n299
306,0,n354-1,n300
307,0,n355-1,n302
308,0,n356-1,n304
309,0,n334-1,n305
310,0,n335-1,n306
311,1,n347-1,undefined
312,0,n337-1,n310
313,0,n336-1,n307
314,0,n358-1,n308
315,0,n359-1,n309
316,0,n360-1,n311
317,1,n338-1,undefined
318,0,n339-1,n313
319,1,n348-1,undefined
320,0,n341-1,n316
321,0,n340-1,n315
322,0,n362-1,n319
323,0,n363-1,n322
324,0,n364-1,n318
325,0,n365-1,n320
326,0,n342-1,n321
327,0,n343-1,n323
328,1,n349-1,undefined
329,0,n345-1,n326
330,0,n344-1,n324
331,0,n386-1,n335
332,0,n382-1,n329
333,0,n383-1,n331
334,0,n384-1,n328
335,0,n387-1,n334
336,0,n385-1,n327
337,0,n366-1,n330
338,0,n367-1,n332
339,0,n369-1,n336
340,0,n368-1,n333
341,0,n390-1,n343
342,0,n388-1,n339
343,0,n391-1,n342
344,0,n389-1,n338
345,0,n370-1,n337
346,0,n371-1,n340
347,0,n373-1,n344
348,0,n372-1,n341
349,0,n394-1,n351
350,0,n392-1,n347
351,0,n395-1,n352
352,0,n393-1,n346
353,0,n377-1,n353
354,0,n376-1,n350
355,0,n375-1,n348
356,0,n374-1,n345
357,0,n396-1,n356
358,0,n397-1,n355
359,0,n381-1,n359
360,0,n380-1,n358
361,0,n379-1,n357
362,0,n378-1,n354
363,0,n408-1,n365
364,0,n406-1,n361
365,0,n409-1,n366
366,0,n412-1,n370
367,0,n407-1,n364
368,0,n402-1,n362
369,0,n403-1,n363
370,0,n398-1,n360
371,0,n410-1,n367
372,0,n413-1,n371
373,0,n411-1,n369
374,0,n399-1,n368
375,0,n416-1,n375
376,0,n414-1,n372
377,0,n417-1,n376
378,0,n415-1,n374
379,0,n400-1,n373
380,0,n418-1,n377
381,0,n420-1,n382
382,0,n419-1,n381
383,0,n421-1,n383
384,0,n404-1,n380
385,0,n405-1,n379
386,0,n401-1,n378
387,0,n432-1,n389
388,0,n430-1,n384
389,0,n433-1,n390
390,0,n431-1,n388
391,0,n426-1,n386
392,0,n427-1,n387
393,0,n422-1,n385
394,0,n436-1,n394
395,0,n434-1,n391
396,0,n437-1,n395
397,0,n435-1,n393
398,0,n423-1,n392
