onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.25,0.0,0.25,0,30,27,5,n2-1,0.0,1.000838
0.0,2.0,0.0,2.0,0,240,40,1,n1-1,0.0,1.000838
0.25,0.25,0.25,0.25,30,30,33,5,n3-1,0.0,1.000838
0.5,0.25,0.5,0.25,60,30,27,5,n4-1,0.0,1.000838
0.75,0.25,0.75,0.25,90,30,33,5,n5-1,0.0,1.000838
1.0,0.25,1.0,0.25,120,30,27,5,n6-1,1.0,1.530017
1.25,0.25,1.25,0.25,150,30,33,5,n7-1,1.0,1.530017
1.5,0.25,1.5,0.25,180,30,27,5,n8-1,1.0,1.530017
1.75,0.25,1.75,0.25,210,30,33,5,n9-1,1.0,1.530017
2.0,0.25,2.0,0.25,240,30,27,5,n11-1,2.0,2.047693
2.0,2.0,2.0,2.0,240,240,40,1,n10-1,2.0,2.047693
2.25,0.25,2.25,0.25,270,30,33,5,n12-1,2.0,2.047693
2.5,0.25,2.5,0.25,300,30,27,5,n13-1,2.0,2.047693
2.75,0.25,2.75,0.25,330,30,33,5,n14-1,2.0,2.047693
3.0,0.25,3.0,0.25,360,30,27,5,n15-1,3.0,2.582623
3.25,0.25,3.25,0.25,390,30,33,5,n16-1,3.0,2.582623
3.5,0.25,3.5,0.25,420,30,27,5,n17-1,3.0,2.582623
3.75,0.25,3.75,0.25,450,30,33,5,n18-1,3.0,2.582623
4.0,0.25,4.0,0.25,480,30,27,5,n26-1,4.0,2.921988
4.1,0.1,4.1,0.1,492,12,40,1,n20-1,4.0,2.921988
4.2,0.1,4.2,0.1,504,12,45,1,n21-1,4.0,2.921988
4.25,0.25,4.25,0.25,510,30,33,5,n27-1,4.0,2.921988
4.3,0.1,4.3,0.1,516,12,47,1,n22-1,4.0,2.921988
4.4,0.1,4.4,0.1,528,12,49,1,n23-1,4.0,2.921988
4.5,0.25,4.5,0.25,540,30,40,5,n28-1,4.0,2.921988
4.5,0.5,4.5,0.5,540,60,51,1,n24-1,4.0,2.921988
4.75,0.25,4.75,0.25,570,30,33,5,n29-1,4.0,2.921988
5.0,0.25,5.0,0.25,600,30,27,5,n30-1,5.0,3.324624
5.0,1.0,5.0,1.0,600,120,40,1,n25-1,5.0,3.324624
5.25,0.25,5.25,0.25,630,30,33,5,n31-1,5.0,3.324624
5.5,0.25,5.5,0.25,660,30,27,5,n32-1,5.0,3.324624
5.75,0.25,5.75,0.25,690,30,33,5,n33-1,5.0,3.324624
6.0,0.25,6.0,0.25,720,30,27,5,n35-1,6.0,3.816416
6.0,2.0,6.0,2.0,720,240,40,1,n34-1,6.0,3.816416
6.25,0.25,6.25,0.25,750,30,33,5,n36-1,6.0,3.816416
6.5,0.25,6.5,0.25,780,30,27,5,n37-1,6.0,3.816416
6.75,0.25,6.75,0.25,810,30,33,5,n38-1,6.0,3.816416
7.0,0.25,7.0,0.25,840,30,27,5,n39-1,7.0,4.250688
7.25,0.25,7.25,0.25,870,30,33,5,n40-1,7.0,4.250688
7.5,0.25,7.5,0.25,900,30,27,5,n41-1,7.0,4.250688
7.75,0.25,7.75,0.25,930,30,33,5,n42-1,7.0,4.250688
8.0,0.25,8.0,0.25,960,30,27,5,n50-1,8.0,4.644696
8.1,0.1,8.1,0.1,972,12,40,1,n44-1,8.0,4.644696
8.2,0.1,8.2,0.1,984,12,45,1,n45-1,8.0,4.644696
8.25,0.25,8.25,0.25,990,30,33,5,n51-1,8.0,4.644696
8.3,0.1,8.3,0.1,996,12,47,1,n46-1,8.0,4.644696
8.4,0.1,8.4,0.1,1008,12,49,1,n47-1,8.0,4.644696
8.5,0.25,8.5,0.25,1020,30,40,5,n52-1,8.0,4.644696
8.5,0.5,8.5,0.5,1020,60,51,1,n48-1,8.0,4.644696
8.75,0.25,8.75,0.25,1050,30,33,5,n53-1,8.0,4.644696
9.0,0.25,9.0,0.25,1080,30,27,5,n54-1,9.0,5.061712
9.0,1.0,9.0,1.0,1080,120,40,1,n49-1,9.0,5.061712
9.25,0.25,9.25,0.25,1110,30,33,5,n55-1,9.0,5.061712
9.5,0.25,9.5,0.25,1140,30,27,5,n56-1,9.0,5.061712
9.75,0.25,9.75,0.25,1170,30,33,5,n57-1,9.0,5.061712
10.0,0.25,10.0,0.25,1200,30,27,5,n59-1,10.0,5.544875
10.0,2.0,10.0,2.0,1200,240,40,1,n58-1,10.0,5.544875
10.25,0.25,10.25,0.25,1230,30,33,5,n60-1,10.0,5.544875
10.5,0.25,10.5,0.25,1260,30,27,5,n61-1,10.0,5.544875
10.75,0.25,10.75,0.25,1290,30,33,5,n62-1,10.0,5.544875
11.0,0.25,11.0,0.25,1320,30,27,5,n63-1,11.0,5.982023
11.25,0.25,11.25,0.25,1350,30,33,5,n64-1,11.0,5.982023
11.5,0.25,11.5,0.25,1380,30,27,5,n65-1,11.0,5.982023
11.75,0.25,11.75,0.25,1410,30,33,5,n66-1,11.0,5.982023
12.0,0.25,12.0,0.25,1440,30,27,5,n79-1,12.0,6.266744
12.1,0.1,12.1,0.1,1452,12,40,1,n68-1,12.0,6.266744
12.2,0.1,12.2,0.1,1464,12,45,1,n69-1,12.0,6.266744
12.25,0.25,12.25,0.25,1470,30,33,5,n80-1,12.0,6.266744
12.3,0.1,12.3,0.1,1476,12,47,1,n70-1,12.0,6.266744
12.4,0.1,12.4,0.1,1488,12,49,1,n71-1,12.0,6.266744
12.5,0.25,12.5,0.25,1500,30,27,5,n81-1,12.0,6.266744
12.5,0.5,12.5,0.5,1500,60,51,1,n72-1,12.0,6.266744
12.75,0.25,12.75,0.25,1530,30,33,5,n82-1,12.0,6.266744
13.0,0.33333334,13.0,0.33333334,1560,40,40,5,n83-1,13.0,6.660753
13.1,0.1,13.1,0.1,1572,12,45,1,n74-1,13.0,6.660753
13.2,0.1,13.2,0.1,1584,12,49,1,n75-1,13.0,6.660753
13.3,0.1,13.3,0.1,1596,12,52,1,n76-1,13.0,6.660753
13.333333,0.33333334,13.333333,0.33333334,1600,40,33,5,n84-1,13.0,6.660753
13.4,0.1,13.4,0.1,1608,12,54,1,n77-1,13.0,6.660753
13.5,0.5,13.5,0.5,1620,60,56,1,n78-1,13.0,6.660753
