onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,0.5,0.0,0.5,0,2,45,5,n25-1,0.0,0.528846
0.0,0.25,0.0,0.25,0,1,60,2,n17-1,0.0,0.528846
0.0,0.25,0.0,0.25,0,1,64,2,n18-1,0.0,0.528846
0.0,0.25,0.0,0.25,0,1,69,1,n1-1,0.0,0.528846
0.25,0.25,0.25,0.25,1,1,70,1,n2-1,0.0,0.528846
0.5,0.25,0.5,0.25,2,1,71,1,n3-1,0.0,0.528846
0.75,0.25,0.75,0.25,3,1,72,1,n4-1,0.0,0.528846
1.0,0.5,1.0,0.5,4,2,52,5,n27-1,1.0,0.896367
1.0,0.5,1.0,0.5,4,2,57,5,n28-1,1.0,0.896367
1.0,0.5,1.0,0.5,4,2,60,5,n29-1,1.0,0.896367
1.0,0.25,1.0,0.25,4,1,64,2,n19-1,1.0,0.896367
1.0,0.25,1.0,0.25,4,1,69,2,n20-1,1.0,0.896367
1.0,0.25,1.0,0.25,4,1,73,1,n5-1,1.0,0.896367
1.25,0.25,1.25,0.25,5,1,74,1,n6-1,1.0,0.896367
1.5,0.25,1.5,0.25,6,1,75,1,n7-1,1.0,0.896367
1.75,0.25,1.75,0.25,7,1,76,1,n8-1,1.0,0.896367
2.0,0.5,2.0,0.5,8,2,45,5,n31-1,2.0,1.304486
2.0,0.25,2.0,0.25,8,1,69,2,n21-1,2.0,1.304486
2.0,0.25,2.0,0.25,8,1,74,2,n22-1,2.0,1.304486
2.0,0.25,2.0,0.25,8,1,77,1,n9-1,2.0,1.304486
2.25,0.25,2.25,0.25,9,1,78,1,n10-1,2.0,1.304486
2.5,0.25,2.5,0.25,10,1,79,1,n11-1,2.0,1.304486
2.75,0.25,2.75,0.25,11,1,80,1,n12-1,2.0,1.304486
3.0,0.5,3.0,0.5,12,2,53,5,n33-1,3.0,1.6762805
3.0,0.5,3.0,0.5,12,2,57,5,n34-1,3.0,1.6762805
3.0,0.5,3.0,0.5,12,2,62,5,n35-1,3.0,1.6762805
3.0,0.25,3.0,0.25,12,1,74,2,n23-1,3.0,1.6762805
3.0,0.25,3.0,0.25,12,1,77,2,n24-1,3.0,1.6762805
3.0,0.25,3.0,0.25,12,1,81,1,n13-1,3.0,1.6762805
3.25,0.25,3.25,0.25,13,1,82,1,n14-1,3.0,1.6762805
3.5,0.25,3.5,0.25,14,1,83,1,n15-1,3.0,1.6762805
3.75,0.25,3.75,0.25,15,1,84,1,n16-1,3.0,1.6762805
4.0,0.5,4.0,0.5,16,2,33,5,n61-1,4.0,2.09081
4.0,0.5,4.0,0.5,16,2,45,5,n62-1,4.0,2.09081
4.0,0.25,4.0,0.25,16,1,76,2,n53-1,4.0,2.09081
4.0,0.25,4.0,0.25,16,1,81,2,n54-1,4.0,2.09081
4.0,0.25,4.0,0.25,16,1,85,1,n37-1,4.0,2.09081
4.25,0.25,4.25,0.25,17,1,86,1,n38-1,4.0,2.09081
4.5,0.25,4.5,0.25,18,1,87,1,n39-1,4.0,2.09081
4.75,0.25,4.75,0.25,19,1,88,1,n40-1,4.0,2.09081
5.0,0.5,5.0,0.5,20,2,52,5,n64-1,5.0,2.454057
5.0,0.5,5.0,0.5,20,2,57,5,n65-1,5.0,2.454057
5.0,0.5,5.0,0.5,20,2,60,5,n66-1,5.0,2.454057
5.0,0.25,5.0,0.25,20,1,81,2,n55-1,5.0,2.454057
5.0,0.25,5.0,0.25,20,1,84,2,n56-1,5.0,2.454057
5.0,0.25,5.0,0.25,20,1,89,1,n41-1,5.0,2.454057
5.25,0.25,5.25,0.25,21,1,88,1,n42-1,5.0,2.454057
5.5,0.25,5.5,0.25,22,1,87,1,n43-1,5.0,2.454057
5.75,0.25,5.75,0.25,23,1,86,1,n44-1,5.0,2.454057
6.0,0.5,6.0,0.5,24,2,57,5,n68-1,6.0,2.83066
6.0,0.5,6.0,0.5,24,2,60,5,n69-1,6.0,2.83066
