onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-0.5,0.5,-0.5,0.5,0,30,59,1,n1-1,-0.5,2.128203
0.0,1.0,0.0,1.0,30,60,40,6,n22-1,0.0,3.347219
0.0,0.25,0.0,0.25,30,15,40,5,n16-1,0.0,3.347219
0.0,0.25,0.0,0.25,30,15,56,2,n7-1,0.0,3.347219
0.0,0.5,0.0,0.5,30,30,64,1,n3-1,0.0,3.347219
0.25,0.5,0.25,0.5,45,30,47,5,n17-1,0.0,3.347219
0.25,0.25,0.25,0.25,45,15,59,2,n8-1,0.0,3.347219
0.5,0.25,0.5,0.25,60,15,56,2,n9-1,0.0,3.347219
0.5,0.25,0.5,0.25,60,15,63,1,n4-1,0.0,3.347219
0.75,0.25,0.75,0.25,75,15,47,5,n18-1,0.0,3.347219
0.75,0.25,0.75,0.25,75,15,59,2,n10-1,0.0,3.347219
0.75,0.25,0.75,0.25,75,15,64,1,n5-1,0.0,3.347219
1.0,1.0,1.0,1.0,90,60,35,6,n23-1,1.0,5.3146315
1.0,0.25,1.0,0.25,90,15,35,5,n19-1,1.0,5.3146315
1.0,0.25,1.0,0.25,90,15,57,2,n11-1,1.0,5.3146315
1.0,1.5,1.0,1.5,90,90,63,3,n15-1,1.0,5.3146315
1.0,1.25,1.0,1.25,90,75,66,1,n6-1,1.0,5.3146315
1.25,0.5,1.25,0.5,105,30,47,5,n20-1,1.0,5.3146315
1.25,0.25,1.25,0.25,105,15,59,2,n12-1,1.0,5.3146315
1.5,0.25,1.5,0.25,120,15,57,2,n13-1,1.0,5.3146315
1.75,0.25,1.75,0.25,135,15,47,5,n21-1,1.0,5.3146315
1.75,0.25,1.75,0.25,135,15,59,2,n14-1,1.0,5.3146315
2.0,0.25,2.0,0.25,150,15,35,5,n40-1,2.0,7.0437965
2.0,1.0,2.0,1.0,150,60,35,6,n46-1,2.0,7.0437965
2.0,0.25,2.0,0.25,150,15,57,2,n30-1,2.0,7.0437965
2.25,0.5,2.25,0.5,165,30,47,5,n41-1,2.0,7.0437965
2.25,0.25,2.25,0.25,165,15,59,2,n31-1,2.0,7.0437965
2.25,0.25,2.25,0.25,165,15,68,1,n25-1,2.0,7.0437965
2.5,0.25,2.5,0.25,180,15,57,2,n32-1,2.0,7.0437965
2.5,0.5,2.5,0.5,180,30,63,3,n39-1,2.0,7.0437965
2.5,0.25,2.5,0.25,180,15,68,1,n26-1,2.0,7.0437965
2.75,0.25,2.75,0.25,195,15,47,5,n42-1,2.0,7.0437965
2.75,0.25,2.75,0.25,195,15,59,2,n33-1,2.0,7.0437965
2.75,0.25,2.75,0.25,195,15,66,1,n27-1,2.0,7.0437965
3.0,0.25,3.0,0.25,210,15,40,5,n43-1,3.0,8.800205
3.0,1.0,3.0,1.0,210,60,40,6,n47-1,3.0,8.800205
3.0,0.25,3.0,0.25,210,15,56,2,n34-1,3.0,8.800205
3.0,1.0,3.0,1.0,210,60,64,1,n28-1,3.0,8.800205
3.0,1.25,3.0,1.25,210,75,68,1,n29-1,3.0,8.800205
3.25,0.5,3.25,0.5,225,30,47,5,n44-1,3.0,8.800205
3.25,0.25,3.25,0.25,225,15,59,2,n35-1,3.0,8.800205
3.5,0.25,3.5,0.25,240,15,56,2,n36-1,3.0,8.800205
3.75,0.25,3.75,0.25,255,15,47,5,n45-1,3.0,8.800205
3.75,0.25,3.75,0.25,255,15,59,2,n37-1,3.0,8.800205
4.0,0.25,4.0,0.25,270,15,40,5,n62-1,4.0,10.272426
4.0,1.0,4.0,1.0,270,60,40,6,n68-1,4.0,10.272426
4.0,0.25,4.0,0.25,270,15,56,2,n54-1,4.0,10.272426
4.25,0.5,4.25,0.5,285,30,47,5,n63-1,4.0,10.272426
4.25,0.25,4.25,0.25,285,15,64,2,n55-1,4.0,10.272426
4.25,0.25,4.25,0.25,285,15,69,1,n49-1,4.0,10.272426
4.5,0.25,4.5,0.25,300,15,59,2,n56-1,4.0,10.272426
4.5,0.25,4.5,0.25,300,15,69,1,n50-1,4.0,10.272426
4.75,0.25,4.75,0.25,315,15,47,5,n64-1,4.0,10.272426
4.75,0.25,4.75,0.25,315,15,64,2,n57-1,4.0,10.272426
4.75,0.25,4.75,0.25,315,15,68,1,n51-1,4.0,10.272426
5.0,0.25,5.0,0.25,330,15,35,5,n65-1,5.0,11.883535
5.0,1.0,5.0,1.0,330,60,35,6,n69-1,5.0,11.883535
5.0,0.25,5.0,0.25,330,15,63,2,n58-1,5.0,11.883535
