idx,matchtype,partid,ppartid
0,0,n6-1,n5
1,0,n16-1,n7
2,0,n5-1,n4
3,0,n15-1,n6
4,0,n9-1,n9
5,0,n8-1,n8
6,0,n19-1,n11
7,0,n18-1,n10
8,0,n30-1,n13
9,0,n29-1,n12
10,0,n22-1,n15
11,0,n21-1,n14
12,0,n24-1,n17
13,0,n23-1,n16
14,0,n34-1,n19
15,0,n33-1,n18
16,0,n27-1,n20
17,0,n26-1,n21
18,0,n37-1,n23
19,0,n36-1,n22
20,0,n47-1,n25
21,0,n48-1,n24
22,0,n40-1,n27
23,0,n39-1,n26
24,0,n42-1,n29
25,0,n41-1,n28
26,0,n51-1,n30
27,0,n52-1,n31
28,0,n45-1,n32
29,0,n44-1,n33
30,0,n55-1,n35
31,0,n54-1,n34
32,0,n64-1,n36
33,0,n65-1,n37
34,0,n58-1,n38
35,0,n57-1,n39
36,0,n60-1,n40
37,0,n73-1,n45
38,0,n59-1,n41
39,0,n62-1,n44
40,0,n68-1,n43
41,0,n71-1,n46
42,0,n69-1,n42
43,1,n72-1,undefined
44,0,n75-1,n51
45,0,n78-1,n53
46,0,n86-1,n48
47,0,n76-1,n50
48,0,n79-1,n54
49,0,n87-1,n47
50,0,n77-1,n52
51,0,n80-1,n55
52,0,n88-1,n49
53,0,n82-1,n59
54,0,n91-1,n57
55,0,n94-1,n62
56,1,n83-1,undefined
57,0,n92-1,n56
58,0,n95-1,n61
59,0,n84-1,n58
60,0,n96-1,n60
61,0,n100-1,n68
62,0,n98-1,n65
63,0,n101-1,n67
64,0,n106-1,n64
65,0,n99-1,n66
66,0,n107-1,n63
67,0,n110-1,n70
68,0,n111-1,n69
69,0,n103-1,n71
70,0,n113-1,n73
71,0,n114-1,n75
72,0,n104-1,n72
73,0,n115-1,n74
74,0,n128-1,n77
75,0,n129-1,n76
76,0,n117-1,n79
77,0,n120-1,n80
78,1,n118-1,undefined
79,0,n121-1,n82
80,0,n119-1,n78
81,0,n122-1,n81
82,0,n132-1,n84
83,0,n133-1,n83
84,0,n124-1,n85
85,0,n135-1,n88
86,0,n136-1,n87
87,1,n125-1,undefined
88,0,n126-1,n86
89,0,n146-1,n89
90,0,n147-1,n90
91,0,n140-1,n93
92,0,n138-1,n91
93,0,n141-1,n94
94,0,n139-1,n92
95,0,n150-1,n95
96,0,n151-1,n96
97,0,n143-1,n98
98,0,n153-1,n99
99,0,n144-1,n97
100,1,n154-1,undefined
101,0,n155-1,n100
102,0,n157-1,n105
103,0,n160-1,n108
104,0,n168-1,n102
105,0,n158-1,n104
106,0,n161-1,n109
107,0,n169-1,n101
108,0,n159-1,n106
109,0,n162-1,n107
110,0,n170-1,n103
111,0,n164-1,n113
112,0,n173-1,n110
113,0,n176-1,n116
114,0,n188-1,n117
115,1,n165-1,undefined
116,0,n174-1,n111
117,0,n177-1,n115
118,0,n166-1,n112
119,0,n178-1,n114
120,0,n182-1,n119
121,0,n183-1,n120
122,1,n180-1,undefined
123,1,n181-1,undefined
124,0,n189-1,n118
125,0,n192-1,n122
126,0,n193-1,n121
127,0,n185-1,n123
128,0,n195-1,n125
129,0,n196-1,n127
130,0,n186-1,n124
131,0,n197-1,n126
132,0,n210-1,n129
133,0,n211-1,n128
134,0,n199-1,n130
135,0,n202-1,n132
136,1,n200-1,undefined
137,0,n203-1,n133
138,0,n201-1,n131
139,0,n204-1,n134
140,0,n214-1,n135
141,0,n215-1,n136
142,0,n206-1,n137
143,0,n217-1,n141
144,0,n207-1,n138
145,0,n218-1,n140
146,0,n208-1,n139
147,0,n228-1,n142
148,1,n229-1,undefined
149,0,n222-1,n144
150,1,n220-1,undefined
151,0,n223-1,n145
152,0,n221-1,n143
153,0,n232-1,n146
154,0,n233-1,n147
155,0,n225-1,n149
156,0,n236-1,n151
157,0,n226-1,n148
158,0,n235-1,n150
159,0,n243-1,n156
160,0,n240-1,n154
161,0,n242-1,n155
162,0,n250-1,n153
163,1,n239-1,undefined
164,0,n251-1,n152
165,0,n254-1,n157
166,0,n255-1,n158
167,0,n258-1,n162
168,0,n246-1,n159
169,0,n257-1,n161
170,0,n247-1,n160
171,0,n262-1,n166
172,0,n272-1,n163
173,0,n261-1,n165
174,0,n264-1,n167
175,0,n273-1,n164
176,0,n265-1,n168
177,0,n276-1,n169
178,0,n277-1,n170
179,0,n281-1,n174
180,1,n268-1,undefined
181,0,n269-1,n171
182,0,n280-1,n173
183,0,n288-1,n178
184,0,n285-1,n176
185,0,n287-1,n177
186,1,n295-1,undefined
187,1,n284-1,undefined
188,0,n296-1,n175
189,0,n299-1,n180
190,0,n300-1,n179
191,0,n303-1,n184
192,0,n291-1,n181
193,0,n302-1,n183
194,0,n292-1,n182
195,0,n307-1,n187
196,0,n317-1,n185
197,0,n306-1,n188
198,0,n309-1,n190
199,0,n318-1,n186
200,0,n310-1,n189
201,0,n321-1,n191
202,0,n322-1,n192
203,0,n326-1,n195
204,1,n313-1,undefined
205,0,n314-1,n193
206,0,n325-1,n196
207,0,n330-1,n199
208,0,n333-1,n201
209,0,n329-1,n198
210,0,n332-1,n200
211,0,n341-1,n197
212,1,n342-1,undefined
213,0,n345-1,n203
214,0,n346-1,n202
215,0,n336-1,n205
216,0,n349-1,n207
217,0,n337-1,n204
218,1,n338-1,undefined
219,0,n348-1,n206
220,1,n353-1,undefined
221,0,n356-1,n211
222,0,n352-1,n209
223,0,n355-1,n210
224,0,n364-1,n208
225,1,n365-1,undefined
226,0,n368-1,n212
227,0,n369-1,n213
228,0,n359-1,n214
229,0,n372-1,n218
230,0,n360-1,n216
231,0,n361-1,n215
232,0,n371-1,n217
233,0,n376-1,n221
234,0,n375-1,n220
235,1,n384-1,undefined
236,1,n385-1,undefined
237,0,n378-1,n223
238,0,n377-1,n222
239,0,n382-1,n228
240,0,n381-1,n227
241,0,n388-1,n225
242,0,n389-1,n226
243,0,n392-1,n230
244,0,n391-1,n229
245,0,n396-1,n234
246,0,n395-1,n233
247,0,n397-1,n235
248,0,n404-1,n231
249,0,n398-1,n236
250,0,n405-1,n232
251,0,n436-1,n240
252,0,n437-1,n242
253,0,n438-1,n241
254,0,n444-1,n250
255,0,n447-1,n254
256,1,n399-1,undefined
257,0,n400-1,n238
258,1,n401-1,undefined
259,0,n402-1,n239
260,0,n427-1,n243
261,0,n413-1,n249
262,1,n409-1,undefined
263,0,n410-1,n244
264,0,n412-1,n248
265,0,n442-1,n246
266,0,n445-1,n252
267,1,n439-1,undefined
268,0,n443-1,n247
269,0,n446-1,n255
270,1,n440-1,undefined
271,1,n441-1,undefined
272,0,n415-1,n253
273,1,n430-1,undefined
274,0,n414-1,n251
275,1,n429-1,undefined
276,0,n416-1,n256
277,1,n428-1,undefined
278,0,n411-1,n245
279,0,n448-1,n258
280,0,n451-1,n264
281,0,n454-1,n269
282,0,n449-1,n260
283,0,n452-1,n265
284,0,n455-1,n271
285,0,n450-1,n259
286,0,n453-1,n263
287,0,n456-1,n268
288,0,n421-1,n267
289,1,n433-1,undefined
290,0,n420-1,n266
291,1,n432-1,undefined
292,0,n419-1,n262
293,0,n422-1,n270
294,1,n431-1,undefined
295,0,n418-1,n261
296,0,n417-1,n257
297,0,n482-1,n277
298,1,n483-1,undefined
299,0,n484-1,n279
300,0,n485-1,n276
301,0,n425-1,n274
302,1,n434-1,undefined
303,0,n435-1,n275
304,1,n426-1,undefined
305,0,n459-1,n278
306,1,n477-1,undefined
307,0,n424-1,n273
308,0,n460-1,n280
309,0,n423-1,n272
310,0,n486-1,n282
311,0,n490-1,n288
312,0,n494-1,n291
313,1,n487-1,undefined
314,1,n491-1,undefined
315,0,n495-1,n293
316,0,n488-1,n284
317,1,n492-1,undefined
318,0,n496-1,n292
319,0,n497-1,n294
320,0,n489-1,n283
321,0,n493-1,n287
322,0,n480-1,n290
323,0,n465-1,n298
324,0,n479-1,n289
325,1,n464-1,undefined
326,0,n463-1,n286
327,0,n466-1,n295
328,1,n478-1,undefined
329,0,n467-1,n296
330,1,n462-1,undefined
331,0,n461-1,n281
332,0,n471-1,n300
333,0,n470-1,n299
334,0,n472-1,n301
335,0,n473-1,n302
336,1,n469-1,undefined
337,0,n468-1,n297
338,0,n529-1,n307
339,0,n530-1,n305
340,0,n531-1,n306
341,1,n474-1,undefined
342,0,n475-1,n303
343,0,n476-1,n304
344,0,n520-1,n308
345,1,n502-1,undefined
346,0,n503-1,n309
347,0,n532-1,n313
348,0,n538-1,n322
349,0,n541-1,n326
350,1,n535-1,undefined
351,0,n533-1,n314
352,0,n536-1,n317
353,0,n539-1,n321
354,0,n534-1,n311
355,0,n537-1,n316
356,0,n540-1,n320
357,0,n508-1,n323
358,1,n523-1,undefined
359,0,n522-1,n319
360,1,n507-1,undefined
361,0,n506-1,n318
362,0,n509-1,n324
363,1,n521-1,undefined
364,0,n505-1,n315
365,0,n504-1,n312
366,0,n544-1,n331
