onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-1.0,1.0,-1.0,1.0,0,8,34,5,n3-1,-1.0,2.090625
-1.0,1.0,-1.0,1.0,0,8,46,1,n1-1,-1.0,2.090625
-1.0,1.0,-1.0,1.0,0,8,58,1,n2-1,-1.0,2.090625
0.0,1.0,0.0,1.0,8,8,27,5,n14-1,0.0,2.485417
0.0,1.0,0.0,1.0,8,8,39,5,n15-1,0.0,2.485417
0.0,0.5,0.0,0.5,8,4,51,1,n4-1,0.0,2.485417
0.0,0.5,0.0,0.5,8,4,63,1,n5-1,0.0,2.485417
0.5,0.5,0.5,0.5,12,4,51,1,n6-1,0.0,2.485417
0.5,0.5,0.5,0.5,12,4,63,1,n7-1,0.0,2.485417
1.0,0.5,1.0,0.5,16,4,28,5,n16-1,1.0,2.728125
1.0,0.5,1.0,0.5,16,4,40,5,n17-1,1.0,2.728125
1.0,0.5,1.0,0.5,16,4,51,1,n8-1,1.0,2.728125
1.0,0.5,1.0,0.5,16,4,63,1,n9-1,1.0,2.728125
1.5,0.5,1.5,0.5,20,4,29,5,n18-1,1.0,2.728125
1.5,0.5,1.5,0.5,20,4,41,5,n19-1,1.0,2.728125
1.5,0.5,1.5,0.5,20,4,51,1,n10-1,1.0,2.728125
1.5,0.5,1.5,0.5,20,4,63,1,n11-1,1.0,2.728125
2.0,1.0,2.0,1.0,24,8,30,5,n20-1,2.0,2.983854
2.0,1.0,2.0,1.0,24,8,42,5,n21-1,2.0,2.983854
2.0,1.0,2.0,1.0,24,8,51,1,n12-1,2.0,2.983854
2.0,1.0,2.0,1.0,24,8,63,1,n13-1,2.0,2.983854
3.0,1.0,3.0,1.0,32,8,32,5,n38-1,3.0,3.294792
3.0,1.0,3.0,1.0,32,8,44,5,n39-1,3.0,3.294792
3.0,1.0,3.0,1.0,32,8,53,1,n22-1,3.0,3.294792
3.0,1.0,3.0,1.0,32,8,59,1,n23-1,3.0,3.294792
3.0,1.0,3.0,1.0,32,8,63,1,n24-1,3.0,3.294792
3.0,1.0,3.0,1.0,32,8,65,1,n25-1,3.0,3.294792
4.0,1.0,4.0,1.0,40,8,44,5,n40-1,4.0,3.603125
4.0,1.0,4.0,1.0,40,8,51,5,n41-1,4.0,3.603125
4.0,1.0,4.0,1.0,40,8,53,5,n42-1,4.0,3.603125
4.0,1.0,4.0,1.0,40,8,59,5,n43-1,4.0,3.603125
4.0,0.5,4.0,0.5,40,4,65,1,n26-1,4.0,3.603125
4.0,0.5,4.0,0.5,40,4,71,1,n27-1,4.0,3.603125
4.0,0.5,4.0,0.5,40,4,75,1,n28-1,4.0,3.603125
4.0,0.5,4.0,0.5,40,4,77,1,n29-1,4.0,3.603125
4.5,0.5,4.5,0.5,44,4,63,1,n30-1,4.0,3.603125
4.5,0.5,4.5,0.5,44,4,75,1,n31-1,4.0,3.603125
5.0,1.0,5.0,1.0,48,8,46,5,n44-1,5.0,3.8557296
5.0,1.0,5.0,1.0,48,8,53,5,n45-1,5.0,3.8557296
5.0,1.0,5.0,1.0,48,8,56,5,n46-1,5.0,3.8557296
5.0,1.0,5.0,1.0,48,8,62,5,n47-1,5.0,3.8557296
5.0,0.5,5.0,0.5,48,4,65,1,n32-1,5.0,3.8557296
5.0,0.5,5.0,0.5,48,4,70,1,n33-1,5.0,3.8557296
5.0,0.5,5.0,0.5,48,4,74,1,n34-1,5.0,3.8557296
5.0,0.5,5.0,0.5,48,4,77,1,n35-1,5.0,3.8557296
5.5,0.5,5.5,0.5,52,4,66,1,n36-1,5.0,3.8557296
5.5,0.5,5.5,0.5,52,4,78,1,n37-1,5.0,3.8557296
6.0,1.0,6.0,1.0,56,8,30,5,n58-1,6.0,4.1458335
6.0,1.0,6.0,1.0,56,8,42,5,n59-1,6.0,4.1458335
6.0,0.5,6.0,0.5,56,4,54,1,n48-1,6.0,4.1458335
6.0,0.5,6.0,0.5,56,4,66,1,n49-1,6.0,4.1458335
6.5,0.5,6.5,0.5,60,4,54,1,n50-1,6.0,4.1458335
6.5,0.5,6.5,0.5,60,4,66,1,n51-1,6.0,4.1458335
7.0,0.5,7.0,0.5,64,4,31,5,n60-1,7.0,4.4026046
7.0,0.5,7.0,0.5,64,4,43,5,n61-1,7.0,4.4026046
7.0,0.5,7.0,0.5,64,4,54,1,n52-1,7.0,4.4026046
7.0,0.5,7.0,0.5,64,4,66,1,n53-1,7.0,4.4026046
7.5,0.5,7.5,0.5,68,4,32,5,n62-1,7.0,4.4026046
7.5,0.5,7.5,0.5,68,4,44,5,n63-1,7.0,4.4026046
7.5,0.5,7.5,0.5,68,4,54,1,n54-1,7.0,4.4026046
7.5,0.5,7.5,0.5,68,4,66,1,n55-1,7.0,4.4026046
8.0,1.0,8.0,1.0,72,8,33,5,n64-1,8.0,4.6671877
8.0,1.0,8.0,1.0,72,8,45,5,n65-1,8.0,4.6671877
8.0,1.0,8.0,1.0,72,8,54,1,n56-1,8.0,4.6671877
8.0,1.0,8.0,1.0,72,8,66,1,n57-1,8.0,4.6671877
9.0,1.0,9.0,1.0,80,8,35,5,n82-1,9.0,4.953646
9.0,1.0,9.0,1.0,80,8,47,5,n83-1,9.0,4.953646
9.0,1.0,9.0,1.0,80,8,56,1,n66-1,9.0,4.953646
9.0,1.0,9.0,1.0,80,8,62,1,n67-1,9.0,4.953646
9.0,1.0,9.0,1.0,80,8,66,1,n68-1,9.0,4.953646
9.0,1.0,9.0,1.0,80,8,68,1,n69-1,9.0,4.953646
10.0,1.0,10.0,1.0,88,8,47,5,n84-1,10.0,5.261458
10.0,1.0,10.0,1.0,88,8,54,5,n85-1,10.0,5.261458
10.0,1.0,10.0,1.0,88,8,56,5,n86-1,10.0,5.261458
10.0,1.0,10.0,1.0,88,8,62,5,n87-1,10.0,5.261458
10.0,0.5,10.0,0.5,88,4,68,1,n70-1,10.0,5.261458
10.0,0.5,10.0,0.5,88,4,74,1,n71-1,10.0,5.261458
10.0,0.5,10.0,0.5,88,4,78,1,n72-1,10.0,5.261458
10.0,0.5,10.0,0.5,88,4,80,1,n73-1,10.0,5.261458
10.5,0.5,10.5,0.5,92,4,66,1,n74-1,10.0,5.261458
10.5,0.5,10.5,0.5,92,4,78,1,n75-1,10.0,5.261458
