onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,3.0,0.0,3.0,0,36,31,5,n5-1,0.0,1.044922
0.0,3.0,0.0,3.0,0,36,43,5,n6-1,0.0,1.044922
0.0,3.0,0.0,3.0,0,36,67,1,n1-1,0.0,1.044922
0.0,3.0,0.0,3.0,0,36,79,1,n2-1,0.0,1.044922
3.0,0.75,3.0,0.75,36,9,71,1,n3-1,3.0,7.03125
3.75,0.25,3.75,0.25,45,3,72,1,n4-1,3.0,7.03125
4.0,1.0,4.0,1.0,48,12,74,1,n8-1,4.0,7.674479
5.0,1.0,5.0,1.0,60,12,74,1,n9-1,5.0,8.346354
6.0,1.0,6.0,1.0,72,12,74,1,n10-1,6.0,8.947917
7.0,0.75,7.0,0.75,84,9,72,1,n11-1,7.0,9.567708
7.75,0.25,7.75,0.25,93,3,74,1,n12-1,7.0,9.567708
8.0,1.5,8.0,1.5,96,18,75,1,n14-1,8.0,10.289062
9.5,0.5,9.5,0.5,114,6,74,1,n15-1,9.0,10.965494
10.0,1.0,10.0,1.0,120,12,72,1,n16-1,10.0,11.641927
11.0,0.75,11.0,0.75,132,9,74,1,n17-1,11.0,12.378906
11.75,0.25,11.75,0.25,141,3,72,1,n18-1,11.0,12.378906
12.0,1.0,12.0,1.0,144,12,71,1,n20-1,12.0,13.123698
13.0,0.75,13.0,0.75,156,9,69,1,n21-1,13.0,13.807292
13.75,0.25,13.75,0.25,165,3,71,1,n22-1,13.0,13.807292
14.0,1.0,14.0,1.0,168,12,72,1,n23-1,14.0,14.544271
15.0,0.75,15.0,0.75,180,9,74,1,n24-1,15.0,15.33724
15.75,0.25,15.75,0.25,189,3,75,1,n25-1,15.0,15.33724
16.0,3.0,16.0,3.0,192,36,74,1,n27-1,16.0,16.307293
19.0,0.75,19.0,0.75,228,9,55,5,n36-1,19.0,18.817707
19.0,0.75,19.0,0.75,228,9,62,1,n28-1,19.0,18.817707
19.0,0.75,19.0,0.75,228,9,67,1,n29-1,19.0,18.817707
19.0,0.75,19.0,0.75,228,9,71,1,n30-1,19.0,18.817707
19.75,0.25,19.75,0.25,237,3,55,5,n37-1,19.0,18.817707
19.75,0.25,19.75,0.25,237,3,63,1,n31-1,19.0,18.817707
19.75,0.25,19.75,0.25,237,3,67,1,n32-1,19.0,18.817707
19.75,0.25,19.75,0.25,237,3,72,1,n33-1,19.0,18.817707
20.0,1.0,20.0,1.0,240,12,55,5,n53-1,20.0,19.463543
20.0,1.0,20.0,1.0,240,12,65,1,n38-1,20.0,19.463543
20.0,1.0,20.0,1.0,240,12,67,1,n39-1,20.0,19.463543
20.0,1.0,20.0,1.0,240,12,74,1,n40-1,20.0,19.463543
21.0,1.0,21.0,1.0,252,12,55,5,n54-1,21.0,20.098307
21.0,1.0,21.0,1.0,252,12,65,1,n41-1,21.0,20.098307
21.0,1.0,21.0,1.0,252,12,67,1,n42-1,21.0,20.098307
21.0,1.0,21.0,1.0,252,12,74,1,n43-1,21.0,20.098307
22.0,1.0,22.0,1.0,264,12,55,5,n55-1,22.0,20.717447
22.0,1.0,22.0,1.0,264,12,65,1,n44-1,22.0,20.717447
22.0,1.0,22.0,1.0,264,12,67,1,n45-1,22.0,20.717447
22.0,1.0,22.0,1.0,264,12,74,1,n46-1,22.0,20.717447
23.0,1.0,23.0,1.0,276,12,55,5,n56-1,23.0,21.34375
23.0,0.75,23.0,0.75,276,9,63,1,n47-1,23.0,21.34375
23.0,0.75,23.0,0.75,276,9,67,1,n48-1,23.0,21.34375
23.0,0.75,23.0,0.75,276,9,72,1,n49-1,23.0,21.34375
23.75,0.25,23.75,0.25,285,3,65,1,n50-1,23.0,21.34375
23.75,0.25,23.75,0.25,285,3,67,1,n51-1,23.0,21.34375
23.75,0.25,23.75,0.25,285,3,74,1,n52-1,23.0,21.34375
24.0,1.0,24.0,1.0,288,12,55,5,n71-1,24.0,22.054688
24.0,1.75,24.0,1.75,288,21,67,1,n57-1,24.0,22.054688
24.0,1.75,24.0,1.75,288,21,75,1,n58-1,24.0,22.054688
25.0,0.75,25.0,0.75,300,9,57,5,n72-1,25.0,22.677082
25.75,0.25,25.75,0.25,309,3,59,5,n73-1,25.0,22.677082
25.75,0.25,25.75,0.25,309,3,65,1,n59-1,25.0,22.677082
25.75,0.25,25.75,0.25,309,3,67,1,n60-1,25.0,22.677082
25.75,0.25,25.75,0.25,309,3,74,1,n61-1,25.0,22.677082
26.0,1.0,26.0,1.0,312,12,60,5,n74-1,26.0,23.339193
26.0,1.0,26.0,1.0,312,12,63,1,n62-1,26.0,23.339193
26.0,1.0,26.0,1.0,312,12,67,1,n63-1,26.0,23.339193
26.0,1.0,26.0,1.0,312,12,72,1,n64-1,26.0,23.339193
27.0,0.75,27.0,0.75,324,9,53,5,n75-1,27.0,24.107422
27.0,0.75,27.0,0.75,324,9,65,1,n65-1,27.0,24.107422
27.0,0.75,27.0,0.75,324,9,68,1,n66-1,27.0,24.107422
27.0,0.75,27.0,0.75,324,9,74,1,n67-1,27.0,24.107422
27.75,0.25,27.75,0.25,333,3,53,5,n76-1,27.0,24.107422
27.75,0.25,27.75,0.25,333,3,63,1,n68-1,27.0,24.107422
27.75,0.25,27.75,0.25,333,3,68,1,n69-1,27.0,24.107422
27.75,0.25,27.75,0.25,333,3,72,1,n70-1,27.0,24.107422
28.0,1.75,28.0,1.75,336,21,55,5,n94-1,28.0,24.81966
28.0,1.0,28.0,1.0,336,12,62,1,n77-1,28.0,24.81966
28.0,1.0,28.0,1.0,336,12,67,1,n78-1,28.0,24.81966
28.0,1.0,28.0,1.0,336,12,71,1,n79-1,28.0,24.81966
29.0,0.75,29.0,0.75,348,9,60,1,n80-1,29.0,25.511719
29.0,0.75,29.0,0.75,348,9,67,1,n81-1,29.0,25.511719
29.0,0.75,29.0,0.75,348,9,69,1,n82-1,29.0,25.511719
29.75,0.25,29.75,0.25,357,3,53,5,n95-1,29.0,25.511719
29.75,0.25,29.75,0.25,357,3,55,5,n96-1,29.0,25.511719
29.75,0.25,29.75,0.25,357,3,62,1,n83-1,29.0,25.511719
29.75,0.25,29.75,0.25,357,3,67,1,n84-1,29.0,25.511719
29.75,0.25,29.75,0.25,357,3,71,1,n85-1,29.0,25.511719
30.0,1.0,30.0,1.0,360,12,51,5,n97-1,30.0,26.216146
