onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-1.0,2.0,-1.0,2.0,0,120,69,5,n2-1,-1.0,6.370733
0.0,3.0,0.0,3.0,60,180,50,7,n8-1,0.0,6.778853
0.0,3.0,0.0,3.0,60,180,57,7,n9-1,0.0,6.778853
0.0,3.0,0.0,3.0,60,180,66,1,n4-1,0.0,6.778853
1.0,1.0,1.0,1.0,120,60,78,5,n6-1,1.0,7.044878
2.0,1.0,2.0,1.0,180,60,76,5,n7-1,2.0,7.300221
3.0,3.0,3.0,3.0,240,180,52,7,n14-1,3.0,7.602571
3.0,3.0,3.0,3.0,240,180,57,7,n15-1,3.0,7.602571
3.0,3.0,3.0,3.0,240,180,67,1,n10-1,3.0,7.602571
3.0,1.0,3.0,1.0,240,60,74,5,n11-1,3.0,7.602571
4.0,1.0,4.0,1.0,300,60,73,5,n12-1,4.0,7.864324
5.0,1.0,5.0,1.0,360,60,76,5,n13-1,5.0,8.128213
6.0,3.0,6.0,3.0,420,180,54,7,n18-1,6.0,8.487721
6.0,3.0,6.0,3.0,420,180,57,7,n19-1,6.0,8.487721
6.0,3.0,6.0,3.0,420,180,69,1,n16-1,6.0,8.487721
6.0,4.0,6.0,4.0,420,240,74,5,n17-1,6.0,8.487721
9.0,3.0,9.0,3.0,600,180,50,7,n24-1,9.0,9.362188
9.0,3.0,9.0,3.0,600,180,57,7,n25-1,9.0,9.362188
9.0,3.0,9.0,3.0,600,180,66,1,n20-1,9.0,9.362188
10.0,1.0,10.0,1.0,660,60,69,5,n22-1,10.0,9.620736
11.0,1.0,11.0,1.0,720,60,71,5,n23-1,11.0,9.85471
12.0,2.0,12.0,2.0,780,120,49,8,n32-1,12.0,10.130351
12.0,3.0,12.0,3.0,780,180,57,7,n31-1,12.0,10.130351
12.0,2.0,12.0,2.0,780,120,64,1,n26-1,12.0,10.130351
12.0,1.0,12.0,1.0,780,60,69,5,n28-1,12.0,10.130351
13.0,1.0,13.0,1.0,840,60,67,5,n29-1,13.0,10.346164
14.0,1.0,14.0,1.0,900,60,45,8,n33-1,14.0,10.570523
14.0,1.0,14.0,1.0,900,60,61,1,n27-1,14.0,10.570523
14.0,1.0,14.0,1.0,900,60,69,5,n30-1,14.0,10.570523
15.0,2.0,15.0,2.0,960,120,50,7,n42-1,15.0,10.851506
15.0,2.0,15.0,2.0,960,120,57,1,n34-1,15.0,10.851506
15.0,1.0,15.0,1.0,960,60,64,5,n36-1,15.0,10.851506
15.0,1.0,15.0,1.0,960,60,67,5,n37-1,15.0,10.851506
16.0,1.0,16.0,1.0,1020,60,62,5,n38-1,16.0,11.080673
16.0,1.0,16.0,1.0,1020,60,66,5,n39-1,16.0,11.080673
17.0,1.0,17.0,1.0,1080,60,43,7,n43-1,17.0,11.315182
17.0,1.0,17.0,1.0,1080,60,59,1,n35-1,17.0,11.315182
17.0,1.0,17.0,1.0,1080,60,64,5,n40-1,17.0,11.315182
17.0,1.0,17.0,1.0,1080,60,67,5,n41-1,17.0,11.315182
18.0,2.0,18.0,2.0,1140,120,45,7,n47-1,18.0,11.620204
18.0,3.0,18.0,3.0,1140,180,57,1,n44-1,18.0,11.620204
18.0,3.0,18.0,3.0,1140,180,62,5,n45-1,18.0,11.620204
18.0,3.0,18.0,3.0,1140,180,66,5,n46-1,18.0,11.620204
20.0,2.0,20.0,2.0,1260,120,57,7,n48-1,20.0,12.146379
21.0,1.0,21.0,1.0,1320,60,61,5,n50-1,21.0,12.414008
21.0,1.0,21.0,1.0,1320,60,64,5,n51-1,21.0,12.414008
22.0,1.0,22.0,1.0,1380,60,55,7,n55-1,22.0,12.629286
23.0,1.0,23.0,1.0,1440,60,54,7,n56-1,23.0,12.873944
23.0,2.0,23.0,2.0,1440,120,71,5,n53-1,23.0,12.873944
24.0,3.0,24.0,3.0,1500,180,52,7,n61-1,24.0,13.174692
24.0,3.0,24.0,3.0,1500,180,55,7,n62-1,24.0,13.174692
24.0,3.0,24.0,3.0,1500,180,59,7,n63-1,24.0,13.174692
24.0,3.0,24.0,3.0,1500,180,67,1,n57-1,24.0,13.174692
25.0,1.0,25.0,1.0,1560,60,79,5,n59-1,25.0,13.405996
26.0,1.0,26.0,1.0,1620,60,78,5,n60-1,26.0,13.637833
27.0,3.0,27.0,3.0,1680,180,54,8,n70-1,27.0,13.981851
27.0,3.0,27.0,3.0,1680,180,57,8,n71-1,27.0,13.981851
27.0,3.0,27.0,3.0,1680,180,59,7,n68-1,27.0,13.981851
27.0,3.0,27.0,3.0,1680,180,63,7,n69-1,27.0,13.981851
27.0,3.0,27.0,3.0,1680,180,69,1,n64-1,27.0,13.981851
27.0,1.0,27.0,1.0,1680,60,76,5,n65-1,27.0,13.981851
28.0,1.0,28.0,1.0,1740,60,75,5,n66-1,28.0,14.204073
29.0,1.0,29.0,1.0,1800,60,78,5,n67-1,29.0,14.431638
30.0,3.0,30.0,3.0,1860,180,55,8,n76-1,30.0,14.770313
30.0,3.0,30.0,3.0,1860,180,59,7,n74-1,30.0,14.770313
30.0,3.0,30.0,3.0,1860,180,64,7,n75-1,30.0,14.770313
30.0,3.0,30.0,3.0,1860,180,71,1,n72-1,30.0,14.770313
30.0,4.0,30.0,4.0,1860,240,76,5,n73-1,30.0,14.770313
33.0,3.0,33.0,3.0,2040,180,52,8,n83-1,33.0,15.544887
33.0,3.0,33.0,3.0,2040,180,55,8,n84-1,33.0,15.544887
33.0,3.0,33.0,3.0,2040,180,57,7,n81-1,33.0,15.544887
33.0,3.0,33.0,3.0,2040,180,61,7,n82-1,33.0,15.544887
33.0,3.0,33.0,3.0,2040,180,67,1,n77-1,33.0,15.544887
34.0,1.0,34.0,1.0,2100,60,71,5,n79-1,34.0,15.78634
35.0,2.0,35.0,2.0,2160,120,73,5,n80-1,35.0,16.005358
36.0,2.0,36.0,2.0,2220,120,54,7,n90-1,36.0,16.283134
36.0,2.0,36.0,2.0,2220,120,57,7,n91-1,36.0,16.283134
36.0,2.0,36.0,2.0,2220,120,62,7,n92-1,36.0,16.283134
36.0,2.0,36.0,2.0,2220,120,69,1,n85-1,36.0,16.283134
37.0,1.0,37.0,1.0,2280,60,74,5,n88-1,37.0,16.502151
38.0,1.0,38.0,1.0,2340,60,50,7,n93-1,38.0,16.750015
38.0,1.0,38.0,1.0,2340,60,66,1,n86-1,38.0,16.750015
38.0,1.0,38.0,1.0,2340,60,69,5,n89-1,38.0,16.750015
39.0,2.0,39.0,2.0,2400,120,57,7,n100-1,39.0,17.033136
39.0,2.0,39.0,2.0,2400,120,61,1,n94-1,39.0,17.033136
39.0,1.0,39.0,1.0,2400,60,69,5,n96-1,39.0,17.033136
40.0,1.0,40.0,1.0,2460,60,67,5,n97-1,40.0,17.257496
41.0,1.0,41.0,1.0,2520,60,45,7,n101-1,41.0,17.512836
41.0,1.0,41.0,1.0,2520,60,55,1,n95-1,41.0,17.512836
41.0,1.0,41.0,1.0,2520,60,61,5,n98-1,41.0,17.512836
41.0,1.0,41.0,1.0,2520,60,64,5,n99-1,41.0,17.512836
42.0,4.0,42.0,4.0,2580,240,38,8,n108-1,42.0,17.87662
42.0,2.0,42.0,2.0,2580,120,38,7,n106-1,42.0,17.87662
42.0,3.0,42.0,3.0,2580,180,55,5,n103-1,42.0,17.87662
42.0,3.0,42.0,3.0,2580,180,61,5,n104-1,42.0,17.87662
42.0,3.0,42.0,3.0,2580,180,64,5,n105-1,42.0,17.87662
44.0,1.0,44.0,1.0,2700,60,45,7,n107-1,44.0,18.448734
45.0,1.0,45.0,1.0,2760,60,50,7,n113-1,45.0,18.802368
45.0,1.0,45.0,1.0,2760,60,54,5,n110-1,45.0,18.802368
45.0,1.0,45.0,1.0,2760,60,62,5,n111-1,45.0,18.802368
47.0,2.0,47.0,2.0,2880,120,69,5,n2-2,47.0,19.450872
48.0,3.0,48.0,3.0,2940,180,50,7,n8-2,48.0,19.842968
48.0,3.0,48.0,3.0,2940,180,57,7,n9-2,48.0,19.842968
48.0,3.0,48.0,3.0,2940,180,66,1,n4-2,48.0,19.842968
49.0,1.0,49.0,1.0,3000,60,78,5,n6-2,49.0,20.197668
50.0,1.0,50.0,1.0,3060,60,76,5,n7-2,50.0,20.45301
51.0,3.0,51.0,3.0,3120,180,52,7,n14-2,51.0,20.728651
51.0,3.0,51.0,3.0,3120,180,57,7,n15-2,51.0,20.728651
51.0,3.0,51.0,3.0,3120,180,67,1,n10-2,51.0,20.728651
51.0,1.0,51.0,1.0,3120,60,74,5,n11-2,51.0,20.728651
52.0,1.0,52.0,1.0,3180,60,73,5,n12-2,52.0,20.970104
53.0,1.0,53.0,1.0,3240,60,76,5,n13-2,53.0,21.208353
54.0,3.0,54.0,3.0,3300,180,54,7,n18-2,54.0,21.522455
54.0,3.0,54.0,3.0,3300,180,57,7,n19-2,54.0,21.522455
54.0,3.0,54.0,3.0,3300,180,69,1,n16-2,54.0,21.522455
