idx,matchtype,partid,ppartid
0,0,n11-1,n0
1,0,n12-1,n2
2,0,n13-1,n5
3,0,n14-1,n6
4,0,n1-1,n1
5,0,n2-1,n3
6,0,n6-1,n8
7,0,n7-1,n9
8,0,n10-1,n12
9,0,n9-1,n11
10,0,n17-1,n14
11,0,n3-1,n4
12,0,n8-1,n10
13,0,n4-1,n7
14,0,n27-1,n13
15,0,n28-1,n15
16,0,n29-1,n17
17,0,n22-1,n22
18,0,n30-1,n19
19,0,n18-1,n16
20,0,n19-1,n18
21,0,n20-1,n20
22,0,n23-1,n23
23,0,n26-1,n26
24,0,n33-1,n29
25,0,n25-1,n25
26,0,n24-1,n24
27,0,n43-1,n27
28,0,n44-1,n28
29,0,n45-1,n31
30,0,n46-1,n32
31,0,n34-1,n30
32,0,n38-1,n36
33,0,n35-1,n33
34,0,n36-1,n35
35,0,n39-1,n37
36,0,n42-1,n40
37,0,n41-1,n39
38,0,n49-1,n42
39,0,n40-1,n38
40,0,n56-1,n41
41,0,n57-1,n43
42,0,n58-1,n45
43,0,n59-1,n47
44,0,n54-1,n44
45,0,n50-1,n46
46,0,n51-1,n48
47,0,n53-1,n49
48,0,n72-1,n50
49,0,n73-1,n52
50,0,n74-1,n55
51,0,n75-1,n56
52,0,n62-1,n51
53,0,n63-1,n53
54,0,n67-1,n58
55,0,n64-1,n54
56,0,n65-1,n57
57,0,n68-1,n59
58,0,n71-1,n62
59,0,n70-1,n61
60,0,n69-1,n60
61,0,n88-1,n63
62,0,n89-1,n65
63,0,n90-1,n67
64,0,n83-1,n71
65,0,n91-1,n69
66,0,n78-1,n64
67,0,n79-1,n66
68,0,n80-1,n68
69,0,n81-1,n70
70,0,n84-1,n72
71,0,n87-1,n75
72,0,n94-1,n78
73,0,n86-1,n74
74,0,n85-1,n73
75,0,n104-1,n76
76,0,n105-1,n77
77,0,n106-1,n81
78,0,n107-1,n83
79,0,n95-1,n80
80,0,n99-1,n85
81,0,n96-1,n82
82,0,n97-1,n84
83,0,n100-1,n86
84,0,n103-1,n89
85,0,n102-1,n88
86,0,n101-1,n87
87,0,n117-1,n90
88,0,n118-1,n92
89,0,n119-1,n93
90,0,n120-1,n96
91,0,n110-1,n91
92,0,n115-1,n94
93,0,n111-1,n95
94,0,n112-1,n97
95,0,n114-1,n98
96,0,n133-1,n99
97,0,n134-1,n101
98,0,n135-1,n103
99,0,n136-1,n106
100,0,n123-1,n100
101,0,n124-1,n102
102,0,n128-1,n108
103,0,n125-1,n104
104,0,n126-1,n105
105,0,n132-1,n112
106,0,n129-1,n109
107,0,n131-1,n111
108,0,n130-1,n110
109,0,n149-1,n113
110,0,n150-1,n114
111,0,n151-1,n117
112,0,n152-1,n119
113,0,n139-1,n115
114,0,n144-1,n122
115,0,n140-1,n118
116,0,n141-1,n120
117,0,n142-1,n121
118,0,n145-1,n123
119,0,n148-1,n126
120,0,n155-1,n128
121,0,n147-1,n125
122,0,n146-1,n124
123,0,n165-1,n127
124,0,n166-1,n129
125,0,n167-1,n131
126,0,n168-1,n133
127,0,n156-1,n130
128,0,n160-1,n135
129,0,n157-1,n132
130,0,n158-1,n134
131,0,n164-1,n140
132,0,n161-1,n136
133,0,n163-1,n138
134,0,n162-1,n137
135,0,n181-1,n139
136,0,n182-1,n141
137,0,n183-1,n143
138,0,n184-1,n146
139,0,n171-1,n142
140,0,n176-1,n148
141,0,n172-1,n144
142,0,n173-1,n145
143,0,n174-1,n147
144,0,n177-1,n149
145,0,n180-1,n152
146,0,n179-1,n151
147,0,n178-1,n150
148,0,n197-1,n153
149,0,n198-1,n154
150,0,n199-1,n156
151,0,n200-1,n158
152,0,n187-1,n155
153,0,n192-1,n163
154,0,n188-1,n157
155,0,n189-1,n159
156,0,n190-1,n161
157,0,n193-1,n164
158,0,n196-1,n167
159,0,n195-1,n166
160,0,n194-1,n165
161,0,n213-1,n168
162,0,n214-1,n169
163,0,n215-1,n171
164,0,n203-1,n170
165,0,n208-1,n175
166,0,n204-1,n172
167,0,n205-1,n173
168,0,n206-1,n174
169,0,n209-1,n176
170,0,n212-1,n179
