onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,2.5,0.0,2.5,0,2560,36,5,n6-1,0.0,1.509079
0.0,2.5,0.0,2.5,0,2560,48,1,n1-1,0.0,1.509079
2.5,0.5,2.5,0.5,2560,512,39,5,n8-1,2.0,4.453343
2.5,0.5,2.5,0.5,2560,512,51,1,n3-1,2.0,4.453343
3.0,0.5,3.0,0.5,3072,512,44,5,n9-1,3.0,5.925475
3.0,0.5,3.0,0.5,3072,512,56,1,n4-1,3.0,5.925475
3.5,0.5,3.5,0.5,3584,512,46,5,n10-1,3.0,5.925475
3.5,0.5,3.5,0.5,3584,512,58,1,n5-1,3.0,5.925475
4.0,0.5,4.0,0.5,4096,512,48,5,n19-1,4.0,6.935757
4.0,0.5,4.0,0.5,4096,512,60,1,n11-1,4.0,6.935757
4.5,0.5,4.5,0.5,4608,512,44,5,n20-1,4.0,6.935757
4.5,0.5,4.5,0.5,4608,512,56,1,n12-1,4.0,6.935757
5.0,0.5,5.0,0.5,5120,512,51,5,n21-1,5.0,7.724351
5.0,0.5,5.0,0.5,5120,512,63,1,n13-1,5.0,7.724351
5.5,0.5,5.5,0.5,5632,512,58,5,n22-1,5.0,7.724351
5.5,0.5,5.5,0.5,5632,512,70,1,n14-1,5.0,7.724351
6.0,0.5,6.0,0.5,6144,512,60,5,n23-1,6.0,8.439495
6.0,0.5,6.0,0.5,6144,512,72,1,n15-1,6.0,8.439495
6.5,0.5,6.5,0.5,6656,512,56,5,n24-1,6.0,8.439495
6.5,0.5,6.5,0.5,6656,512,68,1,n16-1,6.0,8.439495
7.0,0.5,7.0,0.5,7168,512,63,5,n25-1,7.0,9.181347
7.0,0.5,7.0,0.5,7168,512,75,1,n17-1,7.0,9.181347
7.5,0.5,7.5,0.5,7680,512,70,5,n26-1,7.0,9.181347
7.5,0.5,7.5,0.5,7680,512,82,1,n18-1,7.0,9.181347
8.0,0.5,8.0,0.5,8192,512,72,5,n34-1,8.0,10.081454
8.0,0.5,8.0,0.5,8192,512,84,1,n27-1,8.0,10.081454
8.5,0.5,8.5,0.5,8704,512,67,5,n35-1,8.0,10.081454
8.5,0.5,8.5,0.5,8704,512,79,1,n28-1,8.0,10.081454
9.0,0.5,9.0,0.5,9216,512,70,5,n36-1,9.0,11.069033
9.0,0.5,9.0,0.5,9216,512,82,1,n29-1,9.0,11.069033
9.5,0.5,9.5,0.5,9728,512,68,5,n37-1,9.0,11.069033
9.5,0.5,9.5,0.5,9728,512,80,1,n30-1,9.0,11.069033
10.0,1.0,10.0,1.0,10240,1024,67,5,n38-1,10.0,12.314357
10.0,1.0,10.0,1.0,10240,1024,79,1,n31-1,10.0,12.314357
11.0,0.5,11.0,0.5,11264,512,66,5,n39-1,11.0,14.418388
11.0,0.5,11.0,0.5,11264,512,78,1,n32-1,11.0,14.418388
12.5,0.5,12.5,0.5,12800,512,66,5,n51-1,12.0,16.637938
12.5,0.5,12.5,0.5,12800,512,78,1,n42-1,12.0,16.637938
13.0,0.5,13.0,0.5,13312,512,67,5,n52-1,13.0,18.857487
13.0,0.5,13.0,0.5,13312,512,79,1,n43-1,13.0,18.857487
13.5,0.5,13.5,0.5,13824,512,66,5,n53-1,13.0,18.857487
13.5,0.5,13.5,0.5,13824,512,78,1,n44-1,13.0,18.857487
14.0,0.5,14.0,0.5,14336,512,65,5,n54-1,14.0,19.70551
14.0,0.5,14.0,0.5,14336,512,77,1,n45-1,14.0,19.70551
14.5,0.5,14.5,0.5,14848,512,66,5,n55-1,14.0,19.70551
14.5,0.5,14.5,0.5,14848,512,78,1,n46-1,14.0,19.70551
15.0,0.3330078,15.0,0.3330078,15360,341,69,5,n56-1,15.0,20.73716
15.0,0.3330078,15.0,0.3330078,15360,341,81,1,n47-1,15.0,20.73716
15.333008,0.33398438,15.333008,0.33398438,15701,342,67,5,n57-1,15.0,20.73716
15.333008,0.33398438,15.333008,0.33398438,15701,342,79,1,n48-1,15.0,20.73716
15.666992,0.3330078,15.666992,0.3330078,16043,341,63,5,n58-1,15.0,20.73716
15.666992,0.3330078,15.666992,0.3330078,16043,341,75,1,n49-1,15.0,20.73716
16.0,0.75,16.0,0.75,16384,768,63,5,n66-1,16.0,22.09867
16.0,0.75,16.0,0.75,16384,768,75,1,n59-1,16.0,22.09867
16.75,0.25,16.75,0.25,17152,256,62,5,n67-1,16.0,22.09867
16.75,0.25,16.75,0.25,17152,256,74,1,n60-1,16.0,22.09867
17.0,0.3330078,17.0,0.3330078,17408,341,65,5,n68-1,17.0,23.953636
17.0,0.3330078,17.0,0.3330078,17408,341,77,1,n61-1,17.0,23.953636
17.333008,0.33398438,17.333008,0.33398438,17749,342,63,5,n69-1,17.0,23.953636
17.333008,0.33398438,17.333008,0.33398438,17749,342,75,1,n62-1,17.0,23.953636
