onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,4.0,0.0,2.0,0,2048,37,5,n22-1,0.0,0.9166665
0.0,4.0,0.0,2.0,0,2048,44,5,n23-1,0.0,0.9166665
0.5,0.5,0.25,0.25,256,256,54,1,n2-1,0.0,0.9166665
0.5,0.5,0.25,0.25,256,256,58,1,n3-1,0.0,0.9166665
0.5,0.5,0.25,0.25,256,256,61,1,n4-1,0.0,0.9166665
1.0,0.5,0.5,0.25,512,256,60,1,n5-1,1.0,1.802083
1.0,0.5,0.5,0.25,512,256,65,1,n6-1,1.0,1.802083
1.0,0.5,0.5,0.25,512,256,68,1,n7-1,1.0,1.802083
1.5,0.5,0.75,0.25,768,256,58,1,n8-1,1.0,1.802083
1.5,0.5,0.75,0.25,768,256,61,1,n9-1,1.0,1.802083
1.5,0.5,0.75,0.25,768,256,63,1,n10-1,1.0,1.802083
2.0,2.0,1.0,1.0,1024,1024,68,4,n21-1,2.0,2.75
2.5,0.5,1.25,0.25,1280,256,66,1,n12-1,2.0,2.75
2.5,0.5,1.25,0.25,1280,256,70,1,n13-1,2.0,2.75
2.5,0.5,1.25,0.25,1280,256,73,1,n14-1,2.0,2.75
3.0,0.5,1.5,0.25,1536,256,72,1,n15-1,3.0,3.522135
3.0,0.5,1.5,0.25,1536,256,77,1,n16-1,3.0,3.522135
3.0,0.5,1.5,0.25,1536,256,80,1,n17-1,3.0,3.522135
3.5,0.5,1.75,0.25,1792,256,70,1,n18-1,3.0,3.522135
3.5,0.5,1.75,0.25,1792,256,73,1,n19-1,3.0,3.522135
3.5,0.5,1.75,0.25,1792,256,75,1,n20-1,3.0,3.522135
4.0,2.0,2.0,1.0,2048,1024,65,4,n46-1,4.0,4.294271
4.0,0.5,2.0,0.25,2048,256,78,1,n24-1,4.0,4.294271
4.0,0.5,2.0,0.25,2048,256,82,1,n25-1,4.0,4.294271
4.0,0.5,2.0,0.25,2048,256,85,1,n26-1,4.0,4.294271
4.5,0.5,2.25,0.25,2304,256,84,1,n27-1,4.0,4.294271
4.5,0.5,2.25,0.25,2304,256,89,1,n28-1,4.0,4.294271
4.5,0.5,2.25,0.25,2304,256,92,1,n29-1,4.0,4.294271
5.0,0.5,2.5,0.25,2560,256,82,1,n30-1,5.0,4.953125
5.0,0.5,2.5,0.25,2560,256,85,1,n31-1,5.0,4.953125
5.0,0.5,2.5,0.25,2560,256,87,1,n32-1,5.0,4.953125
5.5,0.5,2.75,0.25,2816,256,72,1,n33-1,5.0,4.953125
5.5,0.5,2.75,0.25,2816,256,77,1,n34-1,5.0,4.953125
5.5,0.5,2.75,0.25,2816,256,80,1,n35-1,5.0,4.953125
6.0,2.0,3.0,1.0,3072,1024,63,4,n47-1,6.0,5.7617183
6.0,0.5,3.0,0.25,3072,256,70,1,n36-1,6.0,5.7617183
