onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,2.0,0.0,2.0,0,48,71,1,n1-1,0.0,1.507744
0.0,2.0,0.0,2.0,0,48,74,1,n2-1,0.0,1.507744
0.0,2.0,0.0,2.0,0,48,77,1,n3-1,0.0,1.507744
0.0,2.0,0.0,2.0,0,48,79,1,n4-1,0.0,1.507744
0.0,2.0,0.0,2.0,0,48,83,1,n5-1,0.0,1.507744
0.5,0.25,0.5,0.25,12,6,68,5,n8-1,0.0,1.507744
0.75,0.25,0.75,0.25,18,6,67,5,n9-1,0.0,1.507744
1.0,0.25,1.0,0.25,24,6,65,5,n10-1,1.0,2.159453
1.25,0.25,1.25,0.25,30,6,62,5,n11-1,1.0,2.159453
1.5,0.25,1.5,0.25,36,6,63,5,n12-1,1.0,2.159453
1.75,0.25,1.75,0.25,42,6,62,5,n13-1,1.0,2.159453
2.0,0.25,2.0,0.25,48,6,59,5,n14-1,2.0,2.5227
2.25,0.25,2.25,0.25,54,6,55,5,n15-1,2.0,2.5227
2.5,0.25,2.5,0.25,60,6,56,5,n16-1,2.0,2.5227
2.75,0.25,2.75,0.25,66,6,55,5,n17-1,2.0,2.5227
3.0,0.25,3.0,0.25,72,6,53,5,n18-1,3.0,2.880606
3.25,0.25,3.25,0.25,78,6,50,5,n19-1,3.0,2.880606
3.5,0.25,3.5,0.25,84,6,51,5,n20-1,3.0,2.880606
3.75,0.25,3.75,0.25,90,6,50,5,n21-1,3.0,2.880606
4.0,0.25,4.0,0.25,96,6,47,5,n30-1,4.0,3.210467
4.25,0.25,4.25,0.25,102,6,43,5,n31-1,4.0,3.210467
4.5,0.25,4.5,0.25,108,6,44,5,n32-1,4.0,3.210467
4.75,0.25,4.75,0.25,114,6,43,5,n33-1,4.0,3.210467
5.0,0.25,5.0,0.25,120,6,41,5,n34-1,5.0,3.54834
5.25,0.25,5.25,0.25,126,6,38,5,n35-1,5.0,3.54834
5.5,0.25,5.5,0.25,132,6,39,5,n36-1,5.0,3.54834
5.75,0.25,5.75,0.25,138,6,38,5,n37-1,5.0,3.54834
6.0,0.25,6.0,0.25,144,6,36,5,n38-1,6.0,3.906246
6.25,0.25,6.25,0.25,150,6,31,5,n39-1,6.0,3.906246
6.5,0.25,6.5,0.25,156,6,36,5,n40-1,6.0,3.906246
6.75,0.25,6.75,0.25,162,6,31,5,n41-1,6.0,3.906246
7.0,0.25,7.0,0.25,168,6,36,5,n42-1,7.0,4.123928
7.0,0.75,7.0,0.75,168,18,68,1,n24-1,7.0,4.123928
7.0,0.75,7.0,0.75,168,18,75,1,n25-1,7.0,4.123928
7.0,0.75,7.0,0.75,168,18,77,1,n26-1,7.0,4.123928
7.0,0.75,7.0,0.75,168,18,80,1,n27-1,7.0,4.123928
7.25,0.25,7.25,0.25,174,6,31,5,n43-1,7.0,4.123928
7.5,0.25,7.5,0.25,180,6,36,5,n44-1,7.0,4.123928
7.75,0.25,7.75,0.25,186,6,31,5,n45-1,7.0,4.123928
7.75,0.25,7.75,0.25,186,6,67,1,n28-1,7.0,4.123928
7.75,0.25,7.75,0.25,186,6,79,1,n29-1,7.0,4.123928
8.0,0.5,8.0,0.5,192,12,35,5,n51-1,8.0,4.903841
8.0,2.0,8.0,2.0,192,48,74,1,n46-1,8.0,4.903841
8.0,2.0,8.0,2.0,192,48,77,1,n47-1,8.0,4.903841
8.0,2.0,8.0,2.0,192,48,79,1,n48-1,8.0,4.903841
8.0,2.0,8.0,2.0,192,48,86,1,n49-1,8.0,4.903841
8.5,0.25,8.5,0.25,204,6,68,5,n52-1,8.0,4.903841
8.75,0.25,8.75,0.25,210,6,67,5,n53-1,8.0,4.903841
