onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.0,0.0,1.0,0,120,63,1,n1-1,0.0,1.0384115
0.0,1.0,0.0,1.0,0,120,67,1,n2-1,0.0,1.0384115
1.0,1.0,1.0,1.0,120,120,58,1,n3-1,1.0,3.2467444
1.0,1.0,1.0,1.0,120,120,65,1,n4-1,1.0,3.2467444
2.0,1.5,2.0,1.5,240,180,36,5,n10-1,2.0,5.984375
2.0,1.5,2.0,1.5,240,180,48,5,n11-1,2.0,5.984375
2.0,1.5,2.0,1.5,240,180,55,1,n6-1,2.0,5.984375
2.0,1.5,2.0,1.5,240,180,63,1,n7-1,2.0,5.984375
3.5,0.5,3.5,0.5,420,60,48,5,n12-1,3.0,8.320964
3.5,0.5,3.5,0.5,420,60,51,5,n13-1,3.0,8.320964
3.5,0.375,3.5,0.375,420,45,63,1,n8-1,3.0,8.320964
3.875,0.125,3.875,0.125,465,15,68,1,n9-1,3.0,8.320964
4.0,0.5,4.0,0.5,480,60,46,5,n24-1,4.0,10.657552
4.0,0.5,4.0,0.5,480,60,52,5,n25-1,4.0,10.657552
4.0,0.5,4.0,0.5,480,60,67,1,n14-1,4.0,10.657552
4.5,0.5,4.5,0.5,540,60,46,5,n26-1,4.0,10.657552
4.5,0.5,4.5,0.5,540,60,52,5,n27-1,4.0,10.657552
4.5,0.375,4.5,0.375,540,45,67,1,n15-1,4.0,10.657552
4.875,0.125,4.875,0.125,585,15,73,1,n16-1,4.0,10.657552
5.0,0.5,5.0,0.5,600,60,45,5,n28-1,5.0,12.957031
5.0,0.5,5.0,0.5,600,60,53,5,n29-1,5.0,12.957031
5.0,0.5,5.0,0.5,600,60,72,1,n17-1,5.0,12.957031
5.5,0.5,5.5,0.5,660,60,44,5,n30-1,5.0,12.957031
5.5,0.5,5.5,0.5,660,60,54,5,n31-1,5.0,12.957031
5.5,0.375,5.5,0.375,660,45,72,1,n18-1,5.0,12.957031
5.625,0.041666668,5.625,0.041666668,675,5,74,2,n20-1,5.0,12.957031
5.6666665,0.041666668,5.6666665,0.041666668,680,5,72,2,n21-1,5.0,12.957031
5.7083335,0.041666668,5.7083335,0.041666668,685,5,71,2,n22-1,5.0,12.957031
5.75,0.125,5.75,0.125,690,15,72,2,n23-1,5.0,12.957031
5.875,0.125,5.875,0.125,705,15,74,1,n19-1,5.0,12.957031
6.0,1.5,6.0,1.5,720,180,43,6,n47-1,6.0,15.474609
6.0,0.5,6.0,0.5,720,60,55,5,n43-1,6.0,15.474609
6.0,0.5,6.0,0.5,720,60,63,2,n37-1,6.0,15.474609
6.0,0.75,6.0,0.75,720,90,75,1,n32-1,6.0,15.474609
6.5,0.5,6.5,0.5,780,60,57,5,n44-1,6.0,15.474609
6.5,0.5,6.5,0.5,780,60,63,2,n38-1,6.0,15.474609
6.5,0.5,6.5,0.5,780,60,66,2,n39-1,6.0,15.474609
6.75,0.25,6.75,0.25,810,30,72,1,n33-1,6.0,15.474609
7.0,0.5,7.0,0.5,840,60,59,5,n45-1,7.0,17.927734
7.0,0.5,7.0,0.5,840,60,62,2,n40-1,7.0,17.927734
7.0,0.5,7.0,0.5,840,60,67,2,n41-1,7.0,17.927734
7.0,0.5,7.0,0.5,840,60,71,1,n34-1,7.0,17.927734
7.5,0.25,7.5,0.25,900,30,79,1,n35-1,7.0,17.927734
7.75,0.25,7.75,0.25,930,30,87,1,n36-1,7.0,17.927734
8.0,1.5,8.0,1.5,960,180,55,6,n63-1,8.0,20.695312
8.0,0.5,8.0,0.5,960,60,67,5,n59-1,8.0,20.695312
8.0,0.5,8.0,0.5,960,60,75,2,n52-1,8.0,20.695312
