idx,matchtype,partid,ppartid
0,0,n33-1,n0
1,0,n35-1,n19
2,1,n34-1,undefined
3,0,n21-1,n2
4,0,n23-1,n8
5,0,n25-1,n14
6,0,n27-1,n17
7,0,n1-1,n4
8,0,n3-1,n5
9,0,n5-1,n11
10,0,n7-1,n15
11,0,n22-1,n3
12,0,n24-1,n7
13,0,n26-1,n13
14,0,n28-1,n18
15,0,n4-1,n6
16,0,n8-1,n16
17,1,n12-1,undefined
18,0,n6-1,n12
19,1,n10-1,undefined
20,1,n2-1,undefined
21,0,n13-1,n1
22,0,n14-1,n9
23,0,n15-1,n10
24,1,n36-1,undefined
25,0,n29-1,n22
26,0,n31-1,n25
27,0,n9-1,n21
28,0,n11-1,n26
29,0,n30-1,n23
30,0,n32-1,n28
31,0,n20-1,n31
32,0,n17-1,n24
33,0,n19-1,n29
34,0,n16-1,n20
35,0,n18-1,n27
36,0,n70-1,n30
37,1,n69-1,undefined
38,0,n57-1,n34
39,0,n59-1,n38
40,0,n61-1,n45
41,0,n37-1,n32
42,0,n39-1,n36
43,0,n41-1,n41
44,0,n58-1,n33
45,0,n60-1,n37
46,0,n62-1,n43
47,0,n38-1,n35
48,0,n42-1,n44
49,0,n44-1,n49
50,0,n46-1,n53
51,1,n50-1,undefined
52,1,n49-1,undefined
53,1,n40-1,undefined
54,0,n51-1,n39
55,0,n52-1,n40
56,0,n63-1,n50
57,0,n43-1,n47
58,0,n64-1,n48
59,0,n54-1,n46
60,1,n55-1,undefined
61,0,n53-1,n42
62,0,n65-1,n54
63,0,n67-1,n58
64,0,n45-1,n51
65,0,n47-1,n56
66,0,n66-1,n52
67,0,n68-1,n55
68,0,n48-1,n57
69,1,n56-1,undefined
70,0,n110-1,n63
71,0,n98-1,n64
72,0,n100-1,n69
73,0,n82-1,n66
74,0,n72-1,n70
75,0,n84-1,n72
76,0,n80-1,n62
77,0,n99-1,n61
78,0,n101-1,n67
79,0,n71-1,n60
80,0,n73-1,n68
81,0,n83-1,n65
82,0,n85-1,n71
83,0,n81-1,n59
84,0,n102-1,n73
85,0,n104-1,n82
86,0,n88-1,n79
87,0,n75-1,n81
88,0,n90-1,n86
89,0,n92-1,n90
90,0,n86-1,n75
91,0,n103-1,n77
92,0,n105-1,n83
93,0,n77-1,n84
94,0,n107-1,n92
95,0,n109-1,n96
96,0,n113-1,n101
97,0,n124-1,n109
98,0,n116-1,n111
99,0,n118-1,n115
100,0,n120-1,n119
101,1,n79-1,undefined
102,0,n74-1,n76
103,0,n76-1,n80
104,0,n89-1,n78
105,0,n91-1,n85
106,0,n93-1,n89
107,0,n87-1,n74
108,0,n111-1,n88
109,0,n106-1,n87
110,0,n108-1,n97
111,0,n94-1,n94
112,0,n78-1,n98
113,0,n96-1,n100
114,0,n95-1,n93
115,0,n97-1,n99
116,0,n139-1,n104
