idx,matchtype,partid,ppartid
0,0,n21-1,n2
1,0,n22-1,n4
2,0,n23-1,n5
3,0,n24-1,n1
4,0,n31-1,n15
5,0,n30-1,n11
6,0,n1-1,n3
7,0,n29-1,n8
8,0,n2-1,n6
9,0,n7-1,n9
10,0,n9-1,n12
11,0,n12-1,n14
12,0,n10-1,n13
13,0,n3-1,n0
14,0,n8-1,n7
15,0,n13-1,n17
16,0,n11-1,n10
17,0,n14-1,n16
18,0,n32-1,n20
19,0,n15-1,n19
20,0,n16-1,n21
21,0,n17-1,n18
22,0,n35-1,n25
23,0,n33-1,n24
24,0,n18-1,n23
25,0,n19-1,n22
26,0,n58-1,n29
27,0,n36-1,n28
28,0,n37-1,n27
29,0,n38-1,n26
30,0,n62-1,n41
31,0,n61-1,n37
32,0,n60-1,n33
33,0,n42-1,n30
34,0,n45-1,n35
35,0,n48-1,n38
36,0,n43-1,n32
37,0,n46-1,n36
38,0,n49-1,n40
39,0,n44-1,n31
40,0,n47-1,n34
41,0,n50-1,n39
42,0,n63-1,n45
43,0,n51-1,n42
44,0,n52-1,n44
45,0,n53-1,n43
46,0,n66-1,n49
47,0,n54-1,n47
48,0,n55-1,n48
49,0,n56-1,n46
50,0,n97-1,n53
51,0,n67-1,n52
52,0,n68-1,n51
53,0,n69-1,n50
54,0,n101-1,n63
55,0,n100-1,n59
56,0,n99-1,n56
57,0,n73-1,n55
58,0,n76-1,n61
59,0,n79-1,n64
60,0,n74-1,n57
61,0,n77-1,n60
62,0,n80-1,n65
63,0,n75-1,n54
64,0,n78-1,n58
65,0,n81-1,n62
66,0,n102-1,n69
67,0,n82-1,n67
68,0,n83-1,n68
69,0,n84-1,n66
70,0,n103-1,n72
71,0,n106-1,n83
72,0,n85-1,n73
73,0,n105-1,n79
74,0,n104-1,n76
75,0,n88-1,n74
76,0,n91-1,n80
77,0,n94-1,n84
78,0,n86-1,n71
79,0,n89-1,n77
80,0,n92-1,n81
81,0,n95-1,n85
82,0,n90-1,n75
83,0,n87-1,n70
84,0,n93-1,n78
85,0,n96-1,n82
86,0,n140-1,n88
87,0,n107-1,n87
88,0,n108-1,n89
89,0,n109-1,n86
90,0,n142-1,n98
91,0,n141-1,n93
92,0,n143-1,n99
93,0,n110-1,n92
94,0,n135-1,n123
95,0,n144-1,n96
96,0,n111-1,n91
97,0,n113-1,n97
98,0,n114-1,n95
99,0,n112-1,n90
100,0,n115-1,n94
101,0,n145-1,n105
102,0,n146-1,n104
103,0,n147-1,n103
104,0,n116-1,n101
105,0,n117-1,n102
106,0,n118-1,n100
107,0,n119-1,n106
108,0,n149-1,n107
109,0,n150-1,n108
110,0,n139-1,n127
111,0,n134-1,n122
112,0,n133-1,n121
113,0,n138-1,n126
114,0,n136-1,n124
115,0,n132-1,n120
116,0,n131-1,n119
117,0,n137-1,n125
118,0,n130-1,n118
119,0,n129-1,n117
120,0,n128-1,n116
121,0,n127-1,n115
122,0,n126-1,n114
123,0,n121-1,n109
124,0,n125-1,n113
125,0,n161-1,n158
126,0,n163-1,n160
127,0,n122-1,n110
128,0,n124-1,n112
129,0,n123-1,n111
130,0,n184-1,n130
131,0,n185-1,n129
132,0,n186-1,n132
133,0,n189-1,n136
134,0,n192-1,n141
135,0,n195-1,n142
136,0,n187-1,n131
137,0,n190-1,n138
138,0,n193-1,n139
139,0,n196-1,n144
140,0,n188-1,n133
141,0,n191-1,n137
142,0,n194-1,n140
143,0,n197-1,n143
144,0,n151-1,n128
145,0,n152-1,n135
146,0,n153-1,n134
147,0,n198-1,n145
148,0,n201-1,n154
149,0,n204-1,n157
150,0,n199-1,n146
151,0,n202-1,n153
152,0,n205-1,n156
153,0,n200-1,n147
154,0,n203-1,n152
155,0,n206-1,n155
156,0,n156-1,n149
157,0,n158-1,n151
158,0,n160-1,n159
159,0,n162-1,n163
160,0,n157-1,n148
161,0,n159-1,n150
162,0,n207-1,n162
163,0,n210-1,n166
164,0,n213-1,n172
165,0,n216-1,n174
