onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
-1.0,0.75,-1.0,0.75,0,9,73,1,n1-1,-1.0,2.357908
-0.25,0.25,-0.25,0.25,9,3,74,1,n2-1,-1.0,2.357908
0.0,2.0,0.0,2.0,12,24,45,6,n24-1,0.0,3.474362
0.0,0.5,0.0,0.5,12,6,45,5,n16-1,0.0,3.474362
0.0,2.0,0.0,2.0,12,24,61,2,n11-1,0.0,3.474362
0.0,2.0,0.0,2.0,12,24,69,2,n12-1,0.0,3.474362
0.0,2.0,0.0,2.0,12,24,76,1,n6-1,0.0,3.474362
0.5,0.5,0.5,0.5,18,6,49,5,n17-1,0.0,3.474362
1.0,0.5,1.0,0.5,24,6,52,5,n18-1,1.0,4.133551
1.5,0.5,1.5,0.5,30,6,57,5,n19-1,1.0,4.133551
2.0,2.0,2.0,2.0,36,24,47,6,n25-1,2.0,4.675218
2.0,0.5,2.0,0.5,36,6,47,5,n20-1,2.0,4.675218
2.0,2.0,2.0,2.0,36,24,62,2,n13-1,2.0,4.675218
2.0,2.0,2.0,2.0,36,24,64,2,n14-1,2.0,4.675218
2.0,2.0,2.0,2.0,36,24,68,2,n15-1,2.0,4.675218
2.0,0.75,2.0,0.75,36,9,74,1,n7-1,2.0,4.675218
2.5,0.5,2.5,0.5,42,6,50,5,n21-1,2.0,4.675218
2.75,0.25,2.75,0.25,45,3,73,1,n8-1,2.0,4.675218
3.0,0.5,3.0,0.5,48,6,52,5,n22-1,3.0,5.169876
3.0,0.5,3.0,0.5,48,6,71,1,n9-1,3.0,5.169876
3.5,0.5,3.5,0.5,54,6,56,5,n23-1,3.0,5.169876
3.5,0.5,3.5,0.5,54,6,73,1,n10-1,3.0,5.169876
4.0,0.5,4.0,0.5,60,6,49,5,n34-1,4.0,5.701928
4.0,4.0,4.0,4.0,60,48,61,1,n26-1,4.0,5.701928
4.0,2.5,4.0,2.5,60,30,64,1,n27-1,4.0,5.701928
4.5,0.5,4.5,0.5,66,6,57,5,n35-1,4.0,5.701928
5.0,0.5,5.0,0.5,72,6,52,5,n36-1,5.0,6.222228
5.5,0.5,5.5,0.5,78,6,49,5,n37-1,5.0,6.222228
6.0,0.5,6.0,0.5,84,6,45,5,n38-1,6.0,6.711545
6.5,0.5,6.5,0.5,90,6,40,5,n39-1,6.0,6.711545
6.5,0.5,6.5,0.5,90,6,66,1,n29-1,6.0,6.711545
7.0,0.5,7.0,0.5,96,6,37,5,n40-1,7.0,7.243063
7.0,0.5,7.0,0.5,96,6,68,1,n30-1,7.0,7.243063
7.5,0.5,7.5,0.5,102,6,33,5,n41-1,7.0,7.243063
7.5,0.5,7.5,0.5,102,6,69,1,n31-1,7.0,7.243063
8.0,0.5,8.0,0.5,108,6,32,5,n54-1,8.0,7.792743
8.0,2.0,8.0,2.0,108,24,62,2,n50-1,8.0,7.792743
8.0,2.0,8.0,2.0,108,24,64,2,n51-1,8.0,7.792743
8.0,1.5,8.0,1.5,108,18,71,1,n44-1,8.0,7.792743
8.5,0.5,8.5,0.5,114,6,47,5,n55-1,8.0,7.792743
9.0,0.5,9.0,0.5,120,6,52,5,n56-1,9.0,8.285264
9.5,0.5,9.5,0.5,126,6,56,5,n57-1,9.0,8.285264
9.5,0.5,9.5,0.5,126,6,73,1,n45-1,9.0,8.285264
10.0,0.5,10.0,0.5,132,6,40,5,n58-1,10.0,8.821055
10.0,2.0,10.0,2.0,132,24,62,2,n52-1,10.0,8.821055
10.0,2.0,10.0,2.0,132,24,64,2,n53-1,10.0,8.821055
10.0,0.75,10.0,0.75,132,9,74,1,n46-1,10.0,8.821055
10.5,0.5,10.5,0.5,138,6,47,5,n59-1,10.0,8.821055
10.75,0.25,10.75,0.25,141,3,78,1,n47-1,10.0,8.821055
11.0,0.5,11.0,0.5,144,6,52,5,n60-1,11.0,9.341355
11.0,0.5,11.0,0.5,144,6,71,1,n48-1,11.0,9.341355
11.5,0.5,11.5,0.5,150,6,56,5,n61-1,11.0,9.341355
11.5,0.5,11.5,0.5,150,6,76,1,n49-1,11.0,9.341355
12.0,0.5,12.0,0.5,156,6,45,5,n72-1,12.0,9.862189
12.0,2.0,12.0,2.0,156,24,64,2,n69-1,12.0,9.862189
12.0,2.0,12.0,2.0,156,24,73,1,n64-1,12.0,9.862189
12.5,0.5,12.5,0.5,162,6,49,5,n73-1,12.0,9.862189
13.0,0.5,13.0,0.5,168,6,52,5,n74-1,13.0,10.383557
13.5,0.5,13.5,0.5,174,6,57,5,n75-1,13.0,10.383557
14.0,0.5,14.0,0.5,180,6,61,5,n76-1,14.0,10.877147
14.5,0.5,14.5,0.5,186,6,57,5,n77-1,14.0,10.877147
15.0,0.5,15.0,0.5,192,6,52,5,n78-1,15.0,11.403323
15.0,0.75,15.0,0.75,192,9,73,1,n66-1,15.0,11.403323
15.5,0.5,15.5,0.5,198,6,49,5,n79-1,15.0,11.403323
15.75,0.25,15.75,0.25,201,3,74,1,n67-1,15.0,11.403323
16.0,0.5,16.0,0.5,204,6,46,5,n91-1,16.0,11.951401
16.0,2.0,16.0,2.0,204,24,46,6,n99-1,16.0,11.951401
16.0,2.0,16.0,2.0,204,24,64,2,n87-1,16.0,11.951401
16.0,2.0,16.0,2.0,204,24,67,2,n88-1,16.0,11.951401
16.0,2.0,16.0,2.0,204,24,76,1,n82-1,16.0,11.951401
16.5,0.5,16.5,0.5,210,6,52,5,n92-1,16.0,11.951401
17.0,0.5,17.0,0.5,216,6,55,5,n93-1,17.0,12.459414
17.5,0.5,17.5,0.5,222,6,61,5,n94-1,17.0,12.459414
18.0,2.0,18.0,2.0,228,24,47,6,n100-1,18.0,13.021914
18.0,0.5,18.0,0.5,228,6,47,5,n95-1,18.0,13.021914
18.0,2.0,18.0,2.0,228,24,62,2,n89-1,18.0,13.021914
18.0,2.0,18.0,2.0,228,24,66,2,n90-1,18.0,13.021914
18.0,0.75,18.0,0.75,228,9,74,1,n83-1,18.0,13.021914
18.5,0.5,18.5,0.5,234,6,50,5,n96-1,18.0,13.021914
18.75,0.25,18.75,0.25,237,3,73,1,n84-1,18.0,13.021914
19.0,0.5,19.0,0.5,240,6,54,5,n97-1,19.0,13.499479
19.0,0.5,19.0,0.5,240,6,71,1,n85-1,19.0,13.499479
19.5,0.5,19.5,0.5,246,6,59,5,n98-1,19.0,13.499479
19.5,0.5,19.5,0.5,246,6,73,1,n86-1,19.0,13.499479
20.0,0.5,20.0,0.5,252,6,49,5,n108-1,20.0,14.027791
20.0,2.0,20.0,2.0,252,24,64,2,n106-1,20.0,14.027791
20.0,2.5,20.0,2.5,252,30,66,1,n101-1,20.0,14.027791
20.5,0.5,20.5,0.5,258,6,54,5,n109-1,20.0,14.027791
21.0,0.5,21.0,0.5,264,6,58,5,n110-1,21.0,14.567322
21.5,0.5,21.5,0.5,270,6,61,5,n111-1,21.0,14.567322
22.0,0.5,22.0,0.5,276,6,59,5,n112-1,22.0,15.088155
22.0,2.0,22.0,2.0,276,24,62,2,n107-1,22.0,15.088155
22.5,0.5,22.5,0.5,282,6,54,5,n113-1,22.0,15.088155
22.5,0.5,22.5,0.5,282,6,71,1,n103-1,22.0,15.088155
23.0,0.5,23.0,0.5,288,6,50,5,n114-1,23.0,15.575335
23.0,0.5,23.0,0.5,288,6,73,1,n104-1,23.0,15.575335
23.5,0.5,23.5,0.5,294,6,47,5,n115-1,23.0,15.575335
23.5,0.5,23.5,0.5,294,6,74,1,n105-1,23.0,15.575335
24.0,0.5,24.0,0.5,300,6,40,5,n130-1,24.0,16.150124
24.0,2.0,24.0,2.0,300,24,62,2,n125-1,24.0,16.150124
24.0,2.0,24.0,2.0,300,24,68,2,n126-1,24.0,16.150124
24.0,1.0,24.0,1.0,300,12,74,1,n118-1,24.0,16.150124
24.5,0.5,24.5,0.5,306,6,47,5,n131-1,24.0,16.150124
25.0,0.5,25.0,0.5,312,6,52,5,n132-1,25.0,16.660807
25.0,0.5,25.0,0.5,312,6,68,1,n119-1,25.0,16.660807
25.5,0.5,25.5,0.5,318,6,56,5,n133-1,25.0,16.660807
26.0,0.5,26.0,0.5,324,6,40,5,n134-1,26.0,17.11273
26.0,1.5,26.0,1.5,324,18,62,2,n127-1,26.0,17.11273
26.0,1.5,26.0,1.5,324,18,68,2,n128-1,26.0,17.11273
26.0,0.75,26.0,0.75,324,9,78,1,n121-1,26.0,17.11273
26.5,0.5,26.5,0.5,330,6,52,5,n135-1,26.0,17.11273
26.75,0.25,26.75,0.25,333,3,75,1,n122-1,26.0,17.11273
27.0,0.5,27.0,0.5,336,6,56,5,n136-1,27.0,17.730251
27.0,0.5,27.0,0.5,336,6,76,1,n123-1,27.0,17.730251
27.5,0.5,27.5,0.5,342,6,59,5,n137-1,27.0,17.730251
27.5,0.5,27.5,0.5,342,6,62,2,n129-1,27.0,17.730251
27.5,0.5,27.5,0.5,342,6,68,1,n124-1,27.0,17.730251
28.0,0.5,28.0,0.5,348,6,45,5,n149-1,28.0,18.272453
28.0,2.0,28.0,2.0,348,24,61,2,n146-1,28.0,18.272453
28.0,2.0,28.0,2.0,348,24,69,1,n140-1,28.0,18.272453
28.5,0.5,28.5,0.5,354,6,49,5,n150-1,28.0,18.272453
29.0,0.5,29.0,0.5,360,6,52,5,n151-1,29.0,18.76818
29.5,0.5,29.5,0.5,366,6,57,5,n152-1,29.0,18.76818
30.0,0.5,30.0,0.5,372,6,52,5,n153-1,30.0,19.289549
30.5,0.5,30.5,0.5,378,6,49,5,n154-1,30.0,19.289549
31.0,0.5,31.0,0.5,384,6,45,5,n155-1,31.0,19.818396
31.0,0.75,31.0,0.75,384,9,57,1,n142-1,31.0,19.818396
31.0,0.75,31.0,0.75,384,9,69,1,n143-1,31.0,19.818396
31.5,0.5,31.5,0.5,390,6,42,5,n156-1,31.0,19.818396
31.75,0.25,31.75,0.25,393,3,59,1,n144-1,31.0,19.818396
31.75,0.25,31.75,0.25,393,3,71,1,n145-1,31.0,19.818396
32.0,2.0,32.0,2.0,396,24,41,6,n173-1,32.0,20.364868
32.0,0.5,32.0,0.5,396,6,41,5,n168-1,32.0,20.364868
32.0,2.0,32.0,2.0,396,24,61,2,n164-1,32.0,20.364868
32.0,2.0,32.0,2.0,396,24,68,2,n165-1,32.0,20.364868
32.0,2.0,32.0,2.0,396,24,73,1,n159-1,32.0,20.364868
32.5,0.5,32.5,0.5,402,6,49,5,n169-1,32.0,20.364868
33.0,0.5,33.0,0.5,408,6,49,5,n170-1,33.0,20.893183
33.5,0.5,33.5,0.5,414,6,49,5,n171-1,33.0,20.893183
34.0,2.0,34.0,2.0,420,24,42,6,n174-1,34.0,21.50002
34.0,3.0,34.0,3.0,420,36,49,5,n172-1,34.0,21.50002
34.0,2.0,34.0,2.0,420,24,61,2,n166-1,34.0,21.50002
34.0,2.0,34.0,2.0,420,24,69,2,n167-1,34.0,21.50002
34.0,0.75,34.0,0.75,420,9,73,1,n160-1,34.0,21.50002
34.75,0.25,34.75,0.25,429,3,74,1,n161-1,34.0,21.50002
35.0,0.5,35.0,0.5,432,6,73,1,n162-1,35.0,22.004293
35.5,0.5,35.5,0.5,438,6,72,1,n163-1,35.0,22.004293
36.0,1.0,36.0,1.0,444,12,41,6,n198-1,36.0,22.564123
36.0,0.5,36.0,0.5,444,6,61,1,n175-1,36.0,22.564123
36.0,0.5,36.0,0.5,444,6,68,1,n176-1,36.0,22.564123
36.0,0.5,36.0,0.5,444,6,73,1,n177-1,36.0,22.564123
36.5,0.5,36.5,0.5,450,6,68,1,n178-1,36.0,22.564123
36.5,0.5,36.5,0.5,450,6,77,1,n179-1,36.0,22.564123
36.5,0.5,36.5,0.5,450,6,80,1,n180-1,36.0,22.564123
37.0,1.0,37.0,1.0,456,12,37,5,n193-1,37.0,23.130363
37.0,0.5,37.0,0.5,456,6,68,1,n181-1,37.0,23.130363
37.0,0.5,37.0,0.5,456,6,77,1,n182-1,37.0,23.130363
37.0,0.5,37.0,0.5,456,6,80,1,n183-1,37.0,23.130363
37.5,0.5,37.5,0.5,462,6,68,1,n184-1,37.0,23.130363
37.5,0.5,37.5,0.5,462,6,77,1,n185-1,37.0,23.130363
37.5,0.5,37.5,0.5,462,6,80,1,n186-1,37.0,23.130363
38.0,0.75,38.0,0.75,468,9,37,5,n194-1,38.0,23.795427
38.0,3.0,38.0,3.0,468,36,68,1,n187-1,38.0,23.795427
38.0,2.25,38.0,2.25,468,27,78,1,n188-1,38.0,23.795427
38.0,3.0,38.0,3.0,468,36,80,1,n189-1,38.0,23.795427
38.75,0.25,38.75,0.25,477,3,38,5,n195-1,38.0,23.795427
39.0,0.75,39.0,0.75,480,9,37,5,n196-1,39.0,24.371819
39.75,0.25,39.75,0.25,489,3,36,5,n197-1,39.0,24.371819
40.0,0.5,40.0,0.5,492,6,37,5,n214-1,40.0,24.936989
40.0,1.0,40.0,1.0,492,12,77,1,n202-1,40.0,24.936989
40.5,0.5,40.5,0.5,498,6,49,5,n215-1,40.0,24.936989
41.0,1.0,41.0,1.0,504,12,41,6,n220-1,41.0,25.520323
41.0,0.5,41.0,0.5,504,6,49,5,n216-1,41.0,25.520323
41.0,1.0,41.0,1.0,504,12,61,2,n210-1,41.0,25.520323
41.0,1.0,41.0,1.0,504,12,68,2,n211-1,41.0,25.520323
41.0,1.0,41.0,1.0,504,12,73,1,n204-1,41.0,25.520323
41.5,0.5,41.5,0.5,510,6,49,5,n217-1,41.0,25.520323
42.0,2.0,42.0,2.0,516,24,42,6,n221-1,42.0,26.151733
42.0,6.0,42.0,6.0,516,72,49,5,n218-1,42.0,26.151733
42.0,6.0,42.0,6.0,516,72,61,2,n212-1,42.0,26.151733
42.0,6.0,42.0,6.0,516,72,69,2,n213-1,42.0,26.151733
