onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,2.0,0.0,2.0,0,48,59,1,n1-1,0.0,1.9805
0.5,0.5,0.5,0.5,12,12,47,5,n4-1,0.0,1.9805
1.0,0.5,1.0,0.5,24,12,50,5,n5-1,1.0,2.698982
1.5,0.5,1.5,0.5,36,12,47,5,n6-1,1.0,2.698982
2.0,2.0,2.0,2.0,48,48,66,1,n2-1,2.0,3.417464
2.5,0.5,2.5,0.5,60,12,46,5,n8-1,2.0,3.417464
3.0,0.5,3.0,0.5,72,12,49,5,n9-1,3.0,4.135947
3.5,0.5,3.5,0.5,84,12,42,5,n10-1,3.0,4.135947
4.0,1.5,4.0,1.5,96,36,71,1,n11-1,4.0,4.839071
4.5,0.5,4.5,0.5,108,12,43,5,n19-1,4.0,4.839071
5.0,0.5,5.0,0.5,120,12,42,5,n20-1,5.0,5.542195
5.5,0.5,5.5,0.5,132,12,40,5,n21-1,5.0,5.542195
5.5,0.375,5.5,0.375,132,9,73,1,n12-1,5.0,5.542195
5.875,0.125,5.875,0.125,141,3,74,1,n13-1,5.0,5.542195
6.0,1.0,6.0,1.0,144,24,38,5,n22-1,6.0,6.355495
6.0,0.5,6.0,0.5,144,12,71,1,n14-1,6.0,6.355495
6.5,0.5,6.5,0.5,156,12,78,1,n15-1,6.0,6.355495
7.0,0.5,7.0,0.5,168,12,78,1,n16-1,7.0,6.992597
7.5,0.5,7.5,0.5,180,12,78,1,n17-1,7.0,6.992597
8.0,1.5,8.0,1.5,192,36,78,1,n24-1,8.0,7.809793
8.5,0.5,8.5,0.5,204,12,58,5,n32-1,8.0,7.809793
8.5,0.5,8.5,0.5,204,12,61,5,n33-1,8.0,7.809793
9.0,0.5,9.0,0.5,216,12,58,5,n34-1,9.0,8.708592
9.0,0.5,9.0,0.5,216,12,61,5,n35-1,9.0,8.708592
9.5,0.5,9.5,0.5,228,12,58,5,n36-1,9.0,8.708592
