idx,matchtype,partid,ppartid
0,0,n26-1,n9
1,0,n12-1,n4
2,0,n6-1,n3
3,0,n25-1,n15
4,1,n24-1,undefined
5,1,n10-1,undefined
6,1,n18-1,undefined
7,0,n7-1,n5
8,0,n19-1,n10
9,0,n20-1,n11
10,0,n8-1,n6
11,0,n1-1,n0
12,0,n4-1,n7
13,0,n14-1,n12
14,0,n3-1,n2
15,0,n2-1,n1
16,0,n13-1,n8
17,0,n27-1,n16
18,1,n21-1,undefined
19,0,n22-1,n17
20,0,n23-1,n18
21,0,n17-1,n19
22,0,n16-1,n14
23,0,n15-1,n13
24,0,n38-1,n21
25,1,n32-1,undefined
26,0,n33-1,n22
27,0,n34-1,n23
28,0,n28-1,n20
29,0,n29-1,n24
30,0,n41-1,n26
31,0,n35-1,n27
32,1,n52-1,undefined
33,1,n39-1,undefined
34,0,n36-1,n28
35,0,n37-1,n29
36,0,n30-1,n25
37,0,n31-1,n30
38,0,n54-1,n32
39,0,n47-1,n33
40,0,n48-1,n34
41,0,n42-1,n31
42,0,n43-1,n35
43,0,n55-1,n37
44,0,n49-1,n38
45,1,n67-1,undefined
46,1,n53-1,undefined
47,0,n50-1,n39
48,0,n51-1,n40
49,0,n44-1,n36
50,0,n45-1,n41
51,0,n69-1,n43
52,0,n76-1,n50
53,1,n61-1,undefined
54,0,n62-1,n44
55,0,n63-1,n45
56,0,n57-1,n46
57,0,n56-1,n42
58,0,n68-1,n49
59,0,n85-1,n61
60,1,n64-1,undefined
61,0,n65-1,n51
62,0,n66-1,n52
63,0,n60-1,n53
64,0,n59-1,n48
65,0,n58-1,n47
66,0,n84-1,n55
67,0,n79-1,n62
68,0,n97-1,n72
69,1,n82-1,undefined
70,1,n93-1,undefined
71,1,n110-1,undefined
72,0,n77-1,n56
73,0,n78-1,n57
74,0,n72-1,n58
75,0,n71-1,n54
76,1,n83-1,undefined
77,0,n80-1,n63
78,0,n81-1,n64
79,0,n75-1,n65
80,0,n74-1,n60
81,0,n73-1,n59
82,0,n98-1,n67
83,0,n91-1,n68
84,0,n92-1,n69
85,0,n86-1,n66
86,0,n87-1,n70
87,0,n94-1,n74
88,1,n95-1,undefined
89,0,n88-1,n71
90,0,n89-1,n76
91,0,n112-1,n78
92,0,n105-1,n79
93,0,n106-1,n80
94,0,n100-1,n77
95,0,n101-1,n81
96,0,n113-1,n84
97,0,n111-1,n83
98,1,n107-1,undefined
99,0,n108-1,n85
100,0,n109-1,n86
101,0,n102-1,n82
102,0,n103-1,n87
103,0,n128-1,n90
104,0,n120-1,n89
105,1,n126-1,undefined
106,0,n121-1,n91
107,0,n122-1,n92
108,0,n116-1,n93
109,0,n114-1,n88
110,0,n129-1,n97
111,0,n123-1,n96
112,1,n141-1,undefined
113,1,n127-1,undefined
114,0,n124-1,n98
115,0,n125-1,n99
116,0,n119-1,n100
117,0,n118-1,n95
118,0,n117-1,n94
119,0,n143-1,n102
120,0,n136-1,n103
121,0,n137-1,n104
122,0,n131-1,n101
123,0,n132-1,n105
124,0,n144-1,n108
125,0,n138-1,n107
126,1,n156-1,undefined
127,1,n142-1,undefined
128,0,n139-1,n109
129,0,n140-1,n110
130,0,n133-1,n106
131,0,n134-1,n111
132,0,n158-1,n113
133,0,n151-1,n114
134,0,n152-1,n115
135,0,n146-1,n112
136,0,n147-1,n116
137,0,n153-1,n118
138,1,n157-1,undefined
139,0,n154-1,n119
140,0,n155-1,n120
141,0,n148-1,n117
142,0,n149-1,n121
143,0,n173-1,n124
144,0,n169-1,n123
145,1,n165-1,undefined
146,0,n166-1,n125
147,0,n167-1,n126
148,0,n161-1,n122
149,0,n162-1,n127
150,0,n174-1,n130
151,0,n176-1,n129
152,1,n170-1,undefined
153,0,n171-1,n131
154,0,n172-1,n132
155,0,n163-1,n128
156,0,n164-1,n133
157,0,n189-1,n135
158,0,n183-1,n136
159,0,n184-1,n137
160,0,n185-1,n138
161,0,n177-1,n134
162,0,n179-1,n139
163,0,n192-1,n143
164,0,n186-1,n142
165,1,n198-1,undefined
166,1,n190-1,undefined
167,0,n187-1,n144
168,0,n188-1,n145
169,0,n182-1,n146
170,0,n181-1,n141
171,0,n180-1,n140
172,0,n206-1,n148
173,1,n204-1,undefined
174,0,n199-1,n149
175,0,n200-1,n150
176,0,n194-1,n147
177,0,n195-1,n151
178,0,n207-1,n153
179,0,n205-1,n154
180,1,n218-1,undefined
181,1,n201-1,undefined
182,0,n202-1,n155
183,0,n203-1,n156
184,0,n196-1,n152
185,0,n197-1,n157
186,0,n220-1,n159
187,0,n213-1,n160
188,0,n214-1,n161
189,0,n208-1,n158
190,0,n209-1,n162
191,0,n215-1,n164
192,1,n219-1,undefined
193,0,n216-1,n165
194,0,n217-1,n166
195,0,n210-1,n163
196,0,n211-1,n167
197,0,n234-1,n170
198,0,n226-1,n169
199,1,n232-1,undefined
200,0,n227-1,n171
201,0,n228-1,n172
202,0,n222-1,n168
203,0,n223-1,n173
204,0,n235-1,n176
205,0,n233-1,n175
206,1,n229-1,undefined
207,0,n230-1,n177
208,0,n231-1,n178
209,0,n224-1,n174
210,0,n225-1,n179
211,0,n241-1,n183
212,0,n242-1,n182
213,0,n243-1,n181
214,0,n239-1,n180
215,0,n238-1,n184
216,0,n253-1,n188
217,0,n249-1,n187
218,1,n252-1,undefined
219,0,n250-1,n189
220,0,n251-1,n190
221,0,n248-1,n191
222,0,n247-1,n186
223,0,n246-1,n185
224,0,n267-1,n193
225,0,n262-1,n199
226,1,n265-1,undefined
227,0,n260-1,n194
228,0,n261-1,n195
229,0,n255-1,n196
230,0,n268-1,n200
231,1,n266-1,undefined
232,0,n263-1,n201
233,0,n264-1,n202
234,0,n258-1,n203
235,0,n257-1,n198
236,0,n256-1,n197
237,0,n282-1,n205
238,0,n274-1,n206
239,1,n280-1,undefined
240,0,n275-1,n207
241,0,n276-1,n208
242,0,n270-1,n209
243,0,n269-1,n204
244,0,n283-1,n212
245,0,n277-1,n213
246,1,n281-1,undefined
247,0,n278-1,n214
248,0,n279-1,n215
249,0,n273-1,n216
250,0,n272-1,n211
251,0,n271-1,n210
252,0,n296-1,n218
253,1,n294-1,undefined
254,0,n289-1,n219
255,0,n290-1,n220
256,0,n284-1,n217
257,0,n285-1,n221
258,0,n297-1,n224
259,0,n291-1,n223
260,1,n295-1,undefined
261,0,n292-1,n225
262,0,n293-1,n226
263,0,n286-1,n222
264,0,n287-1,n227
265,0,n310-1,n229
266,0,n304-1,n230
267,0,n305-1,n231
268,0,n306-1,n232
269,0,n298-1,n228
270,0,n300-1,n233
271,0,n311-1,n236
272,1,n307-1,undefined
273,0,n308-1,n238
274,0,n309-1,n239
275,0,n303-1,n240
276,0,n302-1,n235
277,0,n301-1,n234
278,0,n327-1,n242
279,0,n326-1,n249
280,1,n325-1,undefined
281,1,n319-1,undefined
282,0,n320-1,n243
283,0,n315-1,n245
284,0,n314-1,n241
285,1,n322-1,undefined
286,0,n323-1,n250
287,0,n324-1,n251
288,0,n318-1,n252
289,0,n317-1,n247
290,0,n316-1,n246
291,0,n342-1,n254
292,0,n334-1,n255
293,1,n340-1,undefined
294,0,n335-1,n256
295,0,n336-1,n257
296,0,n330-1,n258
297,0,n329-1,n253
298,0,n343-1,n261
299,0,n337-1,n262
300,1,n355-1,undefined
