onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,last_beat,last_beat_ref
0.0,1.5,0.0,1.5,0,360,51,1,n1-1,0.0,0.515491
0.0,1.5,0.0,1.5,0,360,56,1,n2-1,0.0,0.515491
0.0,1.5,0.0,1.5,0,360,60,1,n3-1,0.0,0.515491
0.25,0.25,0.25,0.25,60,60,32,5,n8-1,0.0,0.515491
0.5,0.25,0.5,0.25,120,60,36,5,n9-1,0.0,0.515491
0.75,0.25,0.75,0.25,180,60,39,5,n10-1,0.0,0.515491
1.0,0.25,1.0,0.25,240,60,44,5,n11-1,1.0,1.09642
1.25,0.25,1.25,0.25,300,60,32,5,n12-1,1.0,1.09642
1.5,0.25,1.5,0.25,360,60,34,5,n13-1,1.0,1.09642
1.5,0.5,1.5,0.5,360,120,51,1,n4-1,1.0,1.09642
1.5,0.5,1.5,0.5,360,120,55,1,n5-1,1.0,1.09642
1.5,0.5,1.5,0.5,360,120,61,1,n6-1,1.0,1.09642
1.75,0.25,1.75,0.25,420,60,46,5,n14-1,1.0,1.09642
2.0,1.5,2.0,1.5,480,360,51,1,n15-1,2.0,1.689368
2.0,1.5,2.0,1.5,480,360,56,1,n16-1,2.0,1.689368
2.0,1.5,2.0,1.5,480,360,63,1,n17-1,2.0,1.689368
2.25,0.25,2.25,0.25,540,60,36,5,n21-1,2.0,1.689368
2.5,0.25,2.5,0.25,600,60,39,5,n22-1,2.0,1.689368
2.75,0.25,2.75,0.25,660,60,43,5,n23-1,2.0,1.689368
3.0,0.25,3.0,0.25,720,60,48,5,n24-1,3.0,2.27831
3.25,0.25,3.25,0.25,780,60,36,5,n25-1,3.0,2.27831
3.5,0.25,3.5,0.25,840,60,37,5,n26-1,3.0,2.27831
3.5,0.5,3.5,0.5,840,120,53,1,n18-1,3.0,2.27831
3.5,0.5,3.5,0.5,840,120,65,1,n19-1,3.0,2.27831
3.75,0.25,3.75,0.25,900,60,49,5,n27-1,3.0,2.27831
4.0,0.25,4.0,0.25,960,60,34,5,n36-1,4.0,2.865916
4.0,0.5,4.0,0.5,960,120,53,1,n28-1,4.0,2.865916
4.0,0.5,4.0,0.5,960,120,61,1,n29-1,4.0,2.865916
4.25,0.25,4.25,0.25,1020,60,46,5,n37-1,4.0,2.865916
4.5,0.25,4.5,0.25,1080,60,31,5,n38-1,4.0,2.865916
4.5,0.5,4.5,0.5,1080,120,58,1,n30-1,4.0,2.865916
4.5,0.5,4.5,0.5,1080,120,63,1,n31-1,4.0,2.865916
4.75,0.25,4.75,0.25,1140,60,43,5,n39-1,4.0,2.865916
5.0,0.25,5.0,0.25,1200,60,32,5,n40-1,5.0,3.461535
5.0,0.5,5.0,0.5,1200,120,51,1,n32-1,5.0,3.461535
5.0,0.5,5.0,0.5,1200,120,60,1,n33-1,5.0,3.461535
5.25,0.25,5.25,0.25,1260,60,44,5,n41-1,5.0,3.461535
5.5,0.25,5.5,0.25,1320,60,36,5,n42-1,5.0,3.461535
5.5,0.5,5.5,0.5,1320,120,51,1,n34-1,5.0,3.461535
5.5,0.5,5.5,0.5,1320,120,56,1,n35-1,5.0,3.461535
5.75,0.25,5.75,0.25,1380,60,48,5,n43-1,5.0,3.461535
6.0,0.25,6.0,0.25,1440,60,39,5,n54-1,6.0,4.063831
6.0,1.25,6.0,1.25,1440,300,55,1,n44-1,6.0,4.063831
6.0,1.25,6.0,1.25,1440,300,58,1,n45-1,6.0,4.063831
6.25,0.25,6.25,0.25,1500,60,51,5,n55-1,6.0,4.063831
6.5,0.25,6.5,0.25,1560,60,51,5,n56-1,6.0,4.063831
6.75,0.25,6.75,0.25,1620,60,51,5,n57-1,6.0,4.063831
7.0,0.25,7.0,0.25,1680,60,51,5,n58-1,7.0,4.643425
7.25,0.25,7.25,0.25,1740,60,49,5,n59-1,7.0,4.643425
7.25,0.25,7.25,0.25,1740,60,51,1,n48-1,7.0,4.643425
7.25,0.25,7.25,0.25,1740,60,55,1,n49-1,7.0,4.643425
7.5,0.25,7.5,0.25,1800,60,48,5,n60-1,7.0,4.643425
7.5,0.25,7.5,0.25,1800,60,53,1,n50-1,7.0,4.643425
7.5,0.25,7.5,0.25,1800,60,56,1,n51-1,7.0,4.643425
